StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,g_knows_1,g_fake,g_reasonable_1,g_right,g_ability_1,g_situation,e_knows_1,e_fake,e_reasonable_1,e_right,e_ability_1,e_situation,d_knows_1,d_fake,d_reasonable_1,d_right,d_ability_1,d_situation,age,gender,gender_3_TEXT,country_now,country_now_2_TEXT,country_birth,country_birth_2_TEXT,ethnicity,ethnicity_7_TEXT,lvl_edu,english,enjoy_study,nervous_study,difficult_study,boring_study,tiring_study,quickly_study,regularly_study,selfcons_study,motivated_study,important_study,aim_study,comments_study,purpose_study,similar_study,FL_40_DO,FL_41_DO,FL_50_DO,FL_56_DO,FL_76_DO
9/7/20 3:33,9/7/20 3:43,IP Address,,100,611,TRUE,9/7/20 3:43,R_30wqdPj8yTp1x4I,,,,,,,anonymous,EN,I agree to participate in this study,80,fake,-99,wrong,75,Gerald knows that the house he is pointing at is a real house.,87,diamonds,10,right,80,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",40,ground squirrel,-99,right,30,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",31,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,4,9,4,8,9,2,4,2,1. I was strongly motivated to help make the study a success for the researchers,2,1. I was trying to work out the aim of the study during my participation,-99,-99,-99,FL_55|FL_43|FL_49,FL_64,FL_70,FL_71,debrief_1
9/7/20 19:16,9/7/20 19:34,IP Address,,100,1082,TRUE,9/7/20 19:34,R_2uwipQewwZcZeBE,,,,,,,anonymous,EN,I agree to participate in this study,100,real,0,wrong,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,cubic zirconium stones,1,wrong,2,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",99,ground squirrel,0,right,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",46,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,8,9,6,2,4,6,3,4,6,7,2,-99,-99,-99,FL_49|FL_55|FL_43,FL_62,FL_69,FL_72,debrief_3
9/7/20 21:10,9/7/20 21:25,IP Address,,100,934,TRUE,9/7/20 21:25,R_3DnfolPnb07unPo,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,99,Gerald knows that the house he is pointing at is a real house.,100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,0,wrong,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",50,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,Other,Aboriginal,"4-year college degree (B.A., B.S.)",Very well,8,2,7,7,10. I did not find the study task tiring at all,3,4,6,2,4,4,-99,-99,No,FL_49|FL_55|FL_43,FL_62,FL_70,FL_73,debrief_4
9/7/20 21:52,9/7/20 22:05,IP Address,,100,732,TRUE,9/7/20 22:05,R_1n6qv52oma0kOb8,,,,,,,anonymous,EN,I agree to participate in this study,20,real,7,right,60,Gerald knows that the house he is pointing at is a real house.,75,cubic zirconium stones,20,wrong,55,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,65,Darrel knows that the animal he saw is a red speckled ground squirrel.,21,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,"White/European,South Asian (e.g. from India, Pakistan)",-99,Some college or a 2-year college degree (A.A.),Very well,6,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,8,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,2,4,4,5. Not sure,4,-99,-99,N/A,FL_49|FL_55|FL_43,FL_66,FL_69,FL_71,debrief_1
9/7/20 22:00,9/7/20 22:09,IP Address,,100,559,TRUE,9/7/20 22:09,R_28IdTn6o0I5xweI,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,wrong,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,100,Darrel knows that the animal he saw is a red speckled ground squirrel.,22,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,1. I enjoyed the study a lot,5. Not sure,9,10. I did not find the study activity boring at all,9,2,4,4,3,3,4,-99,-99,-99,FL_55|FL_43|FL_49,FL_64,FL_70,FL_71,debrief_2
9/7/20 23:09,9/7/20 23:17,IP Address,,100,451,TRUE,9/7/20 23:17,R_1feWbvDfps8gKqo,,,,,,,anonymous,EN,I agree to participate in this study,99,fake,1,wrong,91,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,72,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",98,ground squirrel,2,right,98,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",35,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,7,3,8,7,8,3,2,4,2,2,3,-99,-99,-99,FL_43|FL_55|FL_49,FL_64,FL_70,FL_71,debrief_3
8/31/20 23:20,8/31/20 23:46,IP Address,,98,1538,FALSE,9/7/20 23:46,R_2BqytNMzXhyrurb,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,23,wrong,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,cubic zirconium stones,100,wrong,92,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,ground squirrel,25,right,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",28,Female,-99,Other (please specify):,australia,Other (please specify):,australia,White/European,-99,"Graduate or professional degree (J.D., Ph.D., M.D.)",Very well,10. I did not enjoy the study at all,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,1. I found the study task very boring,1. I found the study task very tiring,1. I was able to adjust to the study task very quickly,1. I have taken part in many research studies,5. Not sure,5. Not sure,10. I do not believe that my participation was contributing to important research,6,-99,-99,-99,FL_55|FL_43|FL_49,FL_66,FL_68,FL_73,debrief_3
9/8/20 2:00,9/8/20 2:29,IP Address,,100,1755,TRUE,9/8/20 2:29,R_3hlHlMWjDyHLe7h,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,24,right,16,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,3,wrong,7,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",7,ground squirrel,0,right,100,Darrel knows that the animal he saw is a red speckled ground squirrel.,31,Female,-99,Other (please specify):,Australia,Other (please specify):,India,Other,North Indian (Sikh),"4-year college degree (B.A., B.S.)",Very well,2,10. I was not nervous during the study at all,7,8,10. I did not find the study task tiring at all,2,6,2,1. I was strongly motivated to help make the study a success for the researchers,2,5. Not sure,I would like to know the outcome or interpretation of the questionnaire that I've completed in this research. ,"Well, I think it was about the english language that how well you get the right meaning.",no,FL_43|FL_49|FL_55,FL_64,FL_70,FL_71,debrief_1
9/8/20 4:21,9/8/20 4:38,IP Address,,100,1044,TRUE,9/8/20 4:38,R_27PwbSiij9iPMID,,,,,,,anonymous,EN,I agree to participate in this study,70,real,60,right,70,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",30,diamonds,40,right,50,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",70,prairie dog,10,wrong,20,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",29,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,8,10. I was not nervous during the study at all,3,4,4,8,9,4,4,5. Not sure,2,-99,-99,-99,FL_49|FL_43|FL_55,FL_66,FL_68,FL_73,debrief_3
9/8/20 5:01,9/8/20 5:14,IP Address,,100,748,TRUE,9/8/20 5:14,R_2chFxTEInBuA4nJ,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,wrong,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,1,Darrel knows that the animal he saw is a red speckled ground squirrel.,51,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,3,10. I was not nervous during the study at all,9,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,3,4,9,3,3,10. I was not trying to work out the aim of the study during my participation,-99,-99,-99,FL_55|FL_43|FL_49,FL_64,FL_70,FL_71,debrief_2
9/8/20 14:23,9/8/20 14:41,IP Address,,100,1034,TRUE,9/8/20 14:41,R_29abzO1B8GVJhrK,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",74,diamonds,6,right,72,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,prairie dog,0,wrong,14,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",43,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,3,7,10. I did not find the study tasks difficult to complete at all,-99,10. I did not find the study task tiring at all,3,6,9,4,5. Not sure,4,-99,Peoples belief in what they know/or have be persuaded to know is correct ,No,FL_43|FL_55|FL_49,FL_66,FL_68,FL_73,debrief_3
9/8/20 18:07,9/8/20 18:19,IP Address,,100,720,TRUE,9/8/20 18:19,R_1HnKkQeQIeRzCRI,,,,,,,anonymous,EN,I agree to participate in this study,20,real,0,right,20,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,20,right,80,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,ground squirrel,0,right,100,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",38,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,"Master’s degree (M.A., M.S.)",Very well,6,10. I was not nervous during the study at all,6,7,10. I did not find the study task tiring at all,4,4,4,3,4,8,-99,To assess how language affects our perspective of someone's ability versus whether they 'just got lucky'.,No I have not.,FL_55|FL_43|FL_49,FL_64,FL_68,FL_72,debrief_4
9/8/20 19:27,9/8/20 19:45,IP Address,,100,1063,TRUE,9/8/20 19:45,R_12nF3hXW7Vp5m6l,,,,,,,anonymous,EN,I agree to participate in this study,68,fake,0,wrong,73,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",0,diamonds,0,right,-99,Emma knows that she chose a necklace made of diamonds.,62,ground squirrel,33,right,27,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",31,Female,-99,Other (please specify):,Australia,Other (please specify):,Malaysia,"East or Southeast Asian/Pacific Islander (e.g. from Japan, China, Korea, Vietnam, Thailand, Philippines, native Hawaiian)",-99,High school diploma (or GED),Well,2,9,8,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,4,4,3,3,3,Study was short and sweet. I suppose the aim will be made clear after this.,"Philosophical? To gauge what it means to really ""know"" something with certainty?",No.,FL_55|FL_43|FL_49,FL_64,FL_68,FL_72,debrief_1
9/8/20 21:35,9/8/20 21:48,IP Address,,100,798,TRUE,9/8/20 21:48,R_1CIt7FjSbODlvMh,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,1,right,2,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,1,right,1,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",1,ground squirrel,1,wrong,21,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",18,Female,-99,Other (please specify):,australia,Other (please specify):,Afghanistan,Other,Central Asia,Some college or a 2-year college degree (A.A.),Very well,3,9,5. Not sure,8,8,3,4,8,9,4,4,-99,Not sure,no,FL_55|FL_43|FL_49,FL_64,FL_68,FL_72,debrief_3
9/8/20 22:57,9/8/20 23:06,IP Address,,100,492,TRUE,9/8/20 23:06,R_emuOPd9JPjCCMnf,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,wrong,77,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,cubic zirconium stones,90,wrong,91,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,6,Darrel knows that the animal he saw is a red speckled ground squirrel.,24,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,3,10. I was not nervous during the study at all,8,10. I did not find the study activity boring at all,6,2,4,4,1. I was strongly motivated to help make the study a success for the researchers,2,4,-99,-99,-99,FL_55|FL_49|FL_43,FL_66,FL_69,FL_71,debrief_4
9/8/20 22:56,9/8/20 23:12,IP Address,,100,987,TRUE,9/8/20 23:12,R_T6FcyiTV7VLitep,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,right,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,41,Female,-99,Other (please specify):,Australia,Other (please specify):,Hong Kong,White/European,-99,High school diploma (or GED),Very well,3,9,4,4,7,5. Not sure,3,3,3,4,1. I was trying to work out the aim of the study during my participation,-99,People perception and interpretation of the stories and characters experiences,-99,FL_49|FL_55|FL_43,FL_64,FL_70,FL_71,debrief_4
9/9/20 1:43,9/9/20 1:54,IP Address,,100,689,TRUE,9/9/20 1:54,R_1KeDPiHLF15Nfwh,,,,,,,anonymous,EN,I agree to participate in this study,88,fake,5,wrong,16,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",1,diamonds,4,right,7,Emma knows that she chose a necklace made of diamonds.,75,prairie dog,3,wrong,20,Darrel knows that the animal he saw is a red speckled ground squirrel.,42,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,2,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,6,6,2,7,9,1. I was strongly motivated to help make the study a success for the researchers,6,10. I was not trying to work out the aim of the study during my participation,-99,"To understand if people read the story properly, or just skim through the story to get a general idea of what the article is about.",No,FL_55|FL_43|FL_49,FL_66,FL_68,FL_73,debrief_3
9/9/20 3:03,9/9/20 3:29,IP Address,,100,1582,TRUE,9/9/20 3:29,R_1jIWY0kHo1az08h,,,,,,,anonymous,EN,I agree to participate in this study,50,fake,-99,right,20,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,1,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",64,ground squirrel,0,wrong,28,Darrel knows that the animal he saw is a red speckled ground squirrel.,36,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,5. Not sure,10. I was not nervous during the study at all,7,7,7,8,4,7,4,7,1. I was trying to work out the aim of the study during my participation,"I found the questions with the two part answer confusing. 
I also felt the correct answer was not always an option. ",to determine how people interrupt information when given in an unusual way. ,No,FL_43|FL_49|FL_55,FL_64,FL_70,FL_71,debrief_3
9/9/20 13:47,9/9/20 14:33,IP Address,,100,2763,TRUE,9/9/20 14:33,R_1lnN8cipGx48ZQG,,,,,,,anonymous,EN,I agree to participate in this study,100,real,0,right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,-99,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,0,wrong,100,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",37,Female,-99,Other (please specify):,Australia,Other (please specify):,Sri Lanka,"South Asian (e.g. from India, Pakistan)",-99,High school diploma (or GED),Well,1. I enjoyed the study a lot,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,2,1. I was very self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,5. Not sure,5. Not sure,Very interesting ,"Study of probability
People's opinion about the outcome of an incident. ",no,FL_49|FL_43|FL_55,FL_66,FL_68,FL_73,debrief_3
9/9/20 16:31,9/9/20 16:43,IP Address,,100,721,TRUE,9/9/20 16:43,R_31slQjdAeByNYwI,,,,,,,anonymous,EN,I agree to participate in this study,100,real,0,right,100,Gerald knows that the house he is pointing at is a real house.,100,cubic zirconium stones,0,wrong,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,100,Darrel knows that the animal he saw is a red speckled ground squirrel.,28,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,1. I enjoyed the study a lot,10. I was not nervous during the study at all,5. Not sure,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,3,4,9,3,3,1. I was trying to work out the aim of the study during my participation,-99,"I think it had something to do with perceptions, and how with less information we can be more confident in our beliefs.",No,FL_55|FL_49|FL_43,FL_66,FL_69,FL_71,debrief_1
9/9/20 18:16,9/9/20 18:28,IP Address,,100,673,TRUE,9/9/20 18:28,R_25tLd5UmJFcTwpX,,,,,,,anonymous,EN,I agree to participate in this study,15,fake,0,right,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,26,Female,-99,Other (please specify):,Australia,Other (please specify):,England,White/European,-99,High school diploma (or GED),Very well,3,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,4,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,3,10. I was not at all self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,2,1. I was trying to work out the aim of the study during my participation,-99,-99,-99,FL_43|FL_49|FL_55,FL_64,FL_70,FL_71,debrief_2
9/9/20 19:02,9/9/20 19:11,IP Address,,100,531,TRUE,9/9/20 19:11,R_3KBiRrjzttaNj6q,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,wrong,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",0,diamonds,0,right,0,Emma knows that she chose a necklace made of diamonds.,100,prairie dog,0,right,100,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",40,Female,-99,Other (please specify):,Australia,Other (please specify):,New Zealand,Other,Singhalese,High school diploma (or GED),Very well,1. I enjoyed the study a lot,5. Not sure,10. I did not find the study tasks difficult to complete at all,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,5. Not sure,1. I was very self-conscious of the responses I gave in this study,2,1. I believe that my participation was contributing to very important research,1. I was trying to work out the aim of the study during my participation,-99,-99,-99,FL_49|FL_43|FL_55,FL_66,FL_68,FL_73,debrief_3
9/9/20 21:26,9/9/20 21:36,IP Address,,100,572,TRUE,9/9/20 21:36,R_DB28MmvdE6FQCtz,,,,,,,anonymous,EN,I agree to participate in this study,10,real,5,right,95,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,cubic zirconium stones,5,wrong,30,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",75,ground squirrel,10,right,30,Darrel knows that the animal he saw is a red speckled ground squirrel.,36,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,"Graduate or professional degree (J.D., Ph.D., M.D.)",Very well,3,3,3,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,3,10. I have never taken part in a research study before,1. I was very self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,3,1. I was trying to work out the aim of the study during my participation,-99,Perhaps to explore the relationship between perception and knowledge (both objective and subjective),No,FL_43|FL_49|FL_55,FL_62,FL_69,FL_72,debrief_3
9/9/20 21:59,9/9/20 22:17,IP Address,,100,1086,TRUE,9/9/20 22:17,R_3qUUDbrOP1DOEUf,,,,,,,anonymous,EN,I agree to participate in this study,100,real,0,right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,cubic zirconium stones,1,wrong,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",1,ground squirrel,0,right,25,Darrel knows that the animal he saw is a red speckled ground squirrel.,30,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,2,8,4,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,3,7,4,5. Not sure,5. Not sure,10. I was not trying to work out the aim of the study during my participation,Now I am very confused! ,-99,no,FL_49|FL_43|FL_55,FL_66,FL_69,FL_71,debrief_1
9/9/20 22:51,9/9/20 23:04,IP Address,,100,799,TRUE,9/9/20 23:04,R_TneJCRqK10B1cE9,,,,,,,anonymous,EN,I agree to participate in this study,100,real,0,right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,cubic zirconium stones,0,wrong,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,20,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,3,4,9,8,9,1. I was able to adjust to the study task very quickly,1. I have taken part in many research studies,10. I was not at all self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,5. Not sure,10. I was not trying to work out the aim of the study during my participation,-99,-99,-99,FL_43|FL_55|FL_49,FL_66,FL_69,FL_71,debrief_1
9/10/20 1:44,9/10/20 2:16,IP Address,,100,1915,TRUE,9/10/20 2:16,R_3CPYpIzrTufuP93,,,,,,,anonymous,EN,I agree to participate in this study,100,real,0,right,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,0,wrong,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",29,Female,-99,Other (please specify):,Australia,Other (please specify):,England,White/European,-99,High school diploma (or GED),Very well,7,8,7,4,9,3,3,10. I was not at all self-conscious of the responses I gave in this study,2,3,4,-99,To assess language comprehension.,"No, but I have participated in many REP studies.",FL_49|FL_55|FL_43,FL_66,FL_68,FL_73,debrief_4
9/10/20 4:05,9/10/20 4:22,IP Address,,100,1024,TRUE,9/10/20 4:22,R_1Cvi8sL0kfPL1Qy,,,,,,,anonymous,EN,I agree to participate in this study,92,real,4,right,-99,Gerald knows that the house he is pointing at is a real house.,93,cubic zirconium stones,6,wrong,-99,Emma knows that she chose a necklace made of diamonds.,96,prairie dog,1,wrong,-99,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",40,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,"Graduate or professional degree (J.D., Ph.D., M.D.)",Well,4,6,4,-99,8,5. Not sure,7,2,1. I was strongly motivated to help make the study a success for the researchers,3,1. I was trying to work out the aim of the study during my participation,-99,-99,No,FL_49|FL_55|FL_43,FL_62,FL_69,FL_72,debrief_3
9/10/20 21:46,9/10/20 22:04,IP Address,,100,1037,TRUE,9/10/20 22:04,R_325DQb1zpTlFSMB,,,,,,,anonymous,EN,I agree to participate in this study,73,fake,12,wrong,77,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",28,diamonds,0,right,0,Emma knows that she chose a necklace made of diamonds.,0,ground squirrel,0,right,12,Darrel knows that the animal he saw is a red speckled ground squirrel.,29,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,3,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,6,6,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,1. I was trying to work out the aim of the study during my participation,-99,-99,-99,FL_55|FL_43|FL_49,FL_64,FL_68,FL_72,debrief_4
9/12/20 5:55,9/12/20 6:11,IP Address,,100,990,TRUE,9/12/20 6:11,R_2VJSAMQ2k1bkDc1,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,100,Gerald knows that the house he is pointing at is a real house.,0,cubic zirconium stones,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,46,Female,-99,Other (please specify):,-99,Other (please specify):,-99,"East or Southeast Asian/Pacific Islander (e.g. from Japan, China, Korea, Vietnam, Thailand, Philippines, native Hawaiian)",-99,"Graduate or professional degree (J.D., Ph.D., M.D.)",Very well,10. I did not enjoy the study at all,10. I was not nervous during the study at all,9,1. I found the study task very boring,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,8,8,2,10. I do not believe that my participation was contributing to important research,4,-99,-99,No.,FL_49|FL_55|FL_43,FL_62,FL_69,FL_72,debrief_3
9/5/20 6:59,9/5/20 7:57,IP Address,,98,3459,FALSE,9/12/20 7:57,R_O99xYCbpH72Di7L,,,,,,,anonymous,EN,I agree to participate in this study,93,fake,13,wrong,-99,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",90,diamonds,9,right,21,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",80,ground squirrel,6,right,33,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",45,Female,-99,Other (please specify):,Australia,Other (please specify):,England,White/European,-99,High school diploma (or GED),Very well,7,10. I was not nervous during the study at all,8,8,8,1. I was able to adjust to the study task very quickly,10. I have never taken part in a research study before,2,5. Not sure,4,3,-99,how language is used to make inferences,No,FL_55|FL_49|FL_43,FL_64,FL_68,FL_72,debrief_2
9/12/20 23:22,9/12/20 23:36,IP Address,,100,840,TRUE,9/12/20 23:36,R_2XgtrnsqdFHNh6P,,,,,,,anonymous,EN,I agree to participate in this study,37,real,18,right,84,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",77,diamonds,29,right,80,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,29,wrong,45,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",42,Female,-99,Other (please specify):,Australia,Other (please specify):,England,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,too see if we attribute failure or success to internal or external reasons,-99,FL_55|FL_43|FL_49,FL_66,FL_68,FL_73,debrief_4
