"id","survey_lang","previous"
"s3811","ger","Nein"
"s3813","ger","nö"
"s3816","ger","Nein"
"s3819","ger","nein"
"s3820","ger","Nein"
"s3821","ger","nein"
"s3822","ger","Ich erinnere mich nicht"
"s3823","ger","nur studien wo man was lesen musst und anschließend dinge ankreuzen sollte aber keine grammatikalischen fragen"
"s3827","ger","nein"
"s3836","eng","No."
"s3839","tur","hayır"
"s3841","pol","nie"
"s3842","pol","Nie"
"s3843","pol","Nie"
"s3844","pol","Nie uczestniczyłem"
"s3849","tur","Evet detaylarını hatırlamıyorum "
"s3869","hun","Még nem."
"s3870","hun","Emlékezetem szerint nem. "
"s3873","hun","Nem, hasonló kísérletben még nem vettem részt."
"s3874","hun","Nem"
"s3875","hun","Ilyesmiben még nem vettem részt."
"s3876","hun","Nem."
"s3881","ger","Nein"
"s3884","ger","Nein"
"s3885","ger","Nein"
"s3888","ger","Ja, exakt die gleiche"
"s3890","ger","nein"
"s3892","pol","Nie"
"s3893","pol","Często biorę udział w badaniach prowadzonych w Waszym Instytucie, trudno mi spamiętać wszystkie, ale na pewno było coś w pewnym stopniu podobnego"
"s3894","ger","Ich habe bereits an einer Studie zum Thema Autismus an einem Institut/der Uni Marburg teilgenommen, erinnere mich aber nicht mehr daran da dies sehr lange her ist."
"s3896","ger","Nein"
"s3897","ger","Ich habe bisher an noch keiner ähnlichen Studie teilgenommen."
"s3898","ger","Ja, die vorherigeStudie war eigentlich genauso aufgebaut, nur länger und mit mehr Szenarien und ich glaube auch mit mehr Fragen zu mir selber am Ende/ Anfang.. (ist schon länger her) "
"s3899","ger","nein"
"s3900","eng","NO"
"s3901","ger","Nein"
"s3905","ger","nein"
"s3906","ger","nein"
"s3911","pol","Nie."
"s3914","pol","Nie"
"s3917","ger","An einer psychologischen Studie, Thema kann ich mich leider nich erinnern"
"s3921","ger","Nein"
"s3922","ger","Es ging um Sprachen, wo man Aliens Namen vergeben sollte."
"s3928","ger","Nein"
"s3932","ger","Nein"
"s3935","ger","Ich habe an einer Studie teilgenommen, bei der ich Texte inhaltlich wiedergeben musste. Dabei ging es auch um das Leseverständnis"
"s3936","ger","Ja, die Studie war allerdings ein wenig langwieriger, was es schwieriger gemacht hat, bis zum Ende durchzuhalten/ sich zu konzentrieren."
"s3937","ger","...:)"
"s3939","ger","nein"
"s3944","pol","Nie uczestniczyłam w podobnym badaniu"
"s3945","ger","Nein"
"s3946","ger","Nein."
"s3947","ger","nein"
"s3948","ger","Nein."
"s3952","pol","nie"
"s3954","ger","Nein"
"s3956","ger","Nein"
"s3960","ger","nein"
"s3963","ger","nein bisher noch nicht"
"s3967","ger","Nein"
"s3969","ger","Die Sprachstudie nebenan, in der man Wortlaute untersucht hat, aber nicht weiter auf einen Kontext eingegangen ist. Beim ersten Mal wurden einem ausgedachte Wörter zur Bewertung von 1-10 ausgehändigt, beim zweiten Mal musste man sich Wörter ausdenken, die finnisch klingen, nachdem man einen finnischen Text gehört hat (man hat Bilder bekommen, zu denen man sich die Wörter ausdenken sollte)"
"s3970","ger","Nein, keiner der Studien an denen ich bisher teilgenommen habe ähnelt dieser."
"s3972","ger","Nein."
"s3973","ger","Ja ich habe an einigen Studien teilgenommen. Zum Biespiel musste ich mir mal Texte über 2 Wochen merken und da wurden mir dann Fragen zu gestellt und am Ende habe ich pro richtige Frage 50 ct bekommen. "
"s3975","tur","hayır."
"s3977","pol","Nie"
"s3982","tur","hayir"
"s3983","eng","No"
"s3984","pol","nie"
"s3986","tur","hayır"
"s3989","tur","Evet okuldaki bir araştırmaya katılmıştım. "
"s3991","tur","hayır."
"s3993","tur","Katılmadım."
"s4000","tur","Hayır"
"s4009","tur","Project Assistant Belemir Çoktok belemir.coktok@st.uskudar.edu.tr , bu kişinin çalışmasına benziyor"
"s4017","pol","Nie"
"s4020","pol","Nie przypominam sobie, uczestniczyłam w badaniach z obrazkami, ale w innym laboratorium i dotyczyły one języka obcego."
"s4021","pol","nie"
"s4022","pol","Nie"
"s4024","tur","Hayır"
"s4030","tur","hayır katılmadım."
"s4032","tur","hayır"
"s4035","tur","Hayır katılmadım"
"s4039","tur","hayır"
"s4041","tur","Hayır."
"s4043","tur","hayır"
"s4080","zho","沒有"
"s4088","zho","沒有。"
"s4098","zho","沒有耶"
"s4099","eng","no"
"s4103","tur","hayır"
"s4121","tur","Hayır katılmadım."
"s4123","tur","hayır"
"s4140","zho","有，針對一種行為、不同場所的合理性及到道德性進行評斷；隨後閱讀短篇故事，並且針對故事中人物的心情進行模擬。"
"s4142","zho","無
"
"s4144","tur","hayır."
"s4152","tur","hayır "
"s4159","zho","沒有"
"s4160","zho","沒有"
"s4172","tur","hayır katılmadım."
"s4173","tur","hayır "
"s4179","tur","Evet"
"s4191","zho","看一段影片，判斷內容的真實性"
"s4194","zho","類似閱讀文章並作答的研究，那個研究中途會插入自製廣告模擬網站的彈出式廣告，並進行問題回答"
"s4203","zho","有，參加過行為實驗，以問卷作答"
"s4206","zho","沒有。"
"s4214","tur","Hayır"
"s4216","ger","nein"
"s4217","ger","Nein"
"s4218","ger","nein"
"s4222","ger","Ja, dabeiging es um das Verstehen, Merken und nach kurzer Zeit um die Wiedergabe von Wörtern "
"s4223","ger","Nein"
"s4226","ger","Nein."
"s4229","ger","Nein"
"s4247","zho","沒有"
"s4256","ger","Nein"
"s4257","ger","nein "
"s4263","zho","之前有參與過其他心理學研究"
"s4266","ger","Psychologische Studie zur Entschlossenheit und Durchhaltevermögen."
"s4267","ger","Nein "
"s4268","ger","Nein"
"s4279","ger","Es ging um fiktive Worte, ich sollte bestimmen was sie für mich bedeuten."
"s4280","ger","Nein, habe ich nicht."
"s4283","zho","有，有趣"
"s4285","ger","Nein"
"s4323","zho","沒有"
"s4325","zho","沒有"
"s4327","ger","ich habe schon einmal genau an der gleichen Studie teilgenommen"
"s4328","ger","Nein"
"s4332","ger","Nein"
"s4333","ger","Ja, ich musste schon einmal über ähnliche Situationen Einschätzungen abgeben. Allerdings weiß ich nicht mehr worum es in der Studie genau ging, weshalb ich auch hier den Zweck nicht erraten kann."
"s4337","ger","Nein."
"s4341","ger","ja
bisschen international zwischen LA und Emden"
"s4342","ger","Nein, das ist die erste Studie, an der ich teilgenommen habe. "
"s4349","ger","Nein"
"s4350","ger","Ja"
"s4351","ger","Ja, ich erinnere mich noch an den Diamanttext, der war aber in der anderen Studie anders als hier. Ich erinnere mich auch nicht, was der Zweck der früheren Studie war."
"s4354","ger","Nein."
"s4356","ger","Nein"
"s4357","ger","Nein"
"s4364","ger","Ja, wie bereits beschrieben war eigentlich genau das gefordert was hier auch gefordert war. Aber ich hab von da an bis jetzt nicht herausgefunden worum es geht und bin immer noch irritiert."
"s4368","ger","Nein"
"s4369","ger","Ich habe einmal an einer Studie teilgenommen, bei welcher verschiedene Filme mit emotionalen Themen gezeigt wurden (z.B. Tod) und danach musste man sich viele Wörter merken und diese wiedergeben."
"s4373","ger","Nein. "
"s4385","ger","nein"
"s4387","ger","Nein"
"s4393","zho","該研究給受試者閱讀報導後，詢問有關報導的問題，問題許多相似但不完全相同"
"s4394","zho","no"
"s4395","zho","有
是一個藉由手上負重重量來實驗重量對人的信心的影響"
"s4400","ger","Nein"
"s4403","ger","Nein"
"s4409","tur","Evet. Yükseklisans tezi için arkadaşlarımın hazırladığı anketleri dolduruyorum."
"s4415","eng","no, i have not"
"s4423","eng","yes, it called mbti and it studies the personalities but its more comprehensive"
"s4477","zho","沒有喔！"
"s4490","tur","Katılmadım. "
"s4503","ger","nein"
"s4505","ger","Nein"
"s4506","ger","nein"
"s4507","ger","Nein habe ich nicht."
"s4509","ger","nope"
"s4513","zho","沒有"
"s4516","ger","nein"
"s4518","ger","nein"
"s4519","ger","Nein."
"s4523","ger","Nein nicht an einer ähnlichen, aber an vielen anderen."
"s4524","ger","Nein."
"s4526","tur","hayır katılmadım."
"s4529","ger","Nein bis jetzt waren es keine mit einer textanalyse, ehr videos bewerten oder Berechnungen"
"s4530","ger","Ja habe ich. Gefühlt war es fast die gleiche Studie obwohl ich das mit den reglern nicht kannte"
"s4533","ger","Nein."
"s4534","ger","Bisher nicht."
"s4535","ger","Nein."
"s4538","ger","Nein."
"s4540","ger","Nein."
"s4542","tur","Psikoloji öğrencilerinin yürüttüğü araştırmalar kapsamında anketlere katıldım."
"s4546","ger","Nein."
"s4547","tur","Hayır"
"s4548","tur","evet psikoloji öğrencilerin araştırmalarını yaptığı anketlere katıldım. örneğin derse katılımın ders başarısı üzerindeki etkileri anketine katılmıştım. bilişsel süreçleri inceleyen bir ankate katılmıştım."
"s4550","tur","Evet, katıldım."
"s4560","ger","Nein"
"s4564","zho","沒有，所以覺得挺酷的XD"
"s4567","ger","Nein"
"s4569","ger","Nein, es war das erste Mal. "
"s4570","ger","Noch keine Studie zum Leseverständnis."
"s4572","ger","Ich habe noch nie an einer Studie teilgenommen."
"s4573","ger","Nein, ich habe an keiner ähnlichen Studie teilgenommen"
"s4574","ger","Nein, so in der Art noch nicht."
"s4575","ger","Nein"
"s4578","ger","Nein."
"s4581","ger","Ich habe noch nie an einer Studie teilgenommen."
"s4582","ger","Nein"
"s4584","ger","nein;)"
"s4586","ger","nein"
"s4589","ger","Nein"
"s4590","ger","Nein"
"s4591","ger","nein"
"s4599","ger","Nein"
"s4601","ger","Nein"
"s4611","tur","Hayır."
"s4613","tur","Evet. Üniversitemde online yürütülen bir araştırmaya daha katıldım. Araştırmanın amacı hakkında bilgi sahibi değilim. "
"s4625","eng","no"
"s4658","tur","hayır"
"s4662","tur","Hayır , Katılmadım."
"s4665","eng","No"
"s4673","tur","hatırlamıyorum."
"s4676","ger","Nein"
"s4679","zho","TEST delete data "
"s4680","ger","Nein"
"s4683","eng","TEST delete data "
"s4685","ger","TEST delete data "
"s4686","ger","Nein"
"s4687","ger","Nein"
"s4690","ger","nein"
"s4692","fre","TEST delete data"
"s4695","ger","nein"
"s4700","ger","nein"
"s4701","ger","nein"
"s4706","ger","Nein"
"s4707","ger","Bisher nicht."
"s4708","ger","nein"
"s4709","ger","nein"
"s4711","ger","Nein"
"s4718","ger","nein"
"s4719","ger","Nein"
"s4721","ger","nein"
"s4723","ger","nein"
"s4729","pol","nie"
"s4730","ger","Nein"
"s4731","ger","Nein."
"s4732","ger","nein"
"s4734","ger","Nein"
"s4736","ger","nein"
"s4737","ger","ja"
"s4739","ger","nein"
"s4740","ger","nein"
"s4741","ger","Nein das ist meine erste Studie"
"s4742","ger","nein"
"s4743","ger","Nein"
"s4744","ger","nein"
"s4745","ger","nein"
"s4746","ger","Nein "
"s4747","ger","Nein"
"s4748","ger","Nein"
"s4749","ger","Nein. "
"s4751","ger","Merkfähigkeit, "
"s4754","pol","Nie"
"s4760","ger","nein"
"s4766","tur","Hayır."
"s4778","pol","Nie"
"s4779","pol","Nie "
"s4781","pol","nie"
"s4782","pol","nie, to był pierwszy raz"
"s4783","tur","Hayır"
"s4786","tur","Hayır. "
"s4795","eng"," - "
"s4798","zho","無。"
"s4808","zho","無。參與過一些心理學研究，但看完一段故事後回答問題倒是第一次。"
"s4811","zho","好像有，但沒有印象測驗內容"
"s4813","eng","TEST"
"s4818","tur","hayir."
"s4824","tur","hayır"
"s4825","pol","Nie uczestniczyłam"
"s4826","pol","Nie przypominam sobie."
"s4828","pol","Nie."
"s4829","pol","nie"
"s4830","pol","uczestniczyłem, ale nie pamiętam już o co w nim konkretnie chodziło. Trzeba było oglądać jakieś filmy i zapamiętywać co na nich było."
"s4831","pol","Nie uczestniczyłem"
"s4832","pol","Nigdy wcześniej nie uczestniczyłem w podobnym badaniu"
"s4833","pol","nie"
"s4834","eng","never"
"s4841","eng","no i have not"
"s4842","eng","No"
"s4845","tur","Daha önce benzer bir çalışmaya katılmadım."
"s4846","pol","Nie"
"s4859","tur","Hayır."
"s4865","tur","Hayır."
"s4866","tur","Evet. Asil hocanın bir çalışmasıydı. Bilgisayardan sorular,anket ve resimler verilmişti. Ve bunları cevaplamamız istenmişti."
"s4894","tur","Daha önce böyle bir çalışmaya katılmamıştım."
"s4896","zho","沒有"
"s4961","zho","有，為大眾對競選海報之研究"
"s5211","zho","No"
"s5461","tur","Hayır"
"s5562","zho","有。聽幾則故事，回答腳色在過程中的想法。"
"s5643","zho","沒有"
"s5760","zho","無。"
"s5930","zho","沒印象"
"s6004","tur","Hayır."
"s6016","tur","hayır katılmadım"
"s6094","zho","沒有"
"s6116","tur","hayır."
"s6134","eng","no"
"s6154","nor","TEST"
"s6157","zho","TEST"
"s6161","eng","TEST"
"s6163","ger","TEST"
"s6280","zho","沒有"
"s6355","eng","yes , but it was not tidy and good as this study "
"s6361","zho","心理系的一些問卷，跟情緒字詞有關的研究
或者是消費產品的問卷，一樣會出現邏輯題來詢問"
"s6365","tur","Hayır"
"s6373","tur","HAYIR"
"s6406","eng","no"
"s6441","eng","no"
"s6444","tur","hayır"
"s6457","tur","Bilinçlice HAYIR..."
"s6466","tur","İlk çalışmam. İkinci bir çalışma için bir daha zaman ayırma konusunda emin değilim."
"s6468","tur","Hayır"
"s6516","tur","HAYIR"
"s6519","tur","HAYIR"
"s6522","tur","hayır"
"s6526","tur","Katılmadım."
"s6562","tur","Hayır."
"s6574","tur","Katılmadım"
"s6584","eng","I have never."
"s6596","tur","Hayır."
"s6604","tur","hayır"
"s6605","tur","hayır"
"s6613","pol","nie"
"s6614","tur","hayır"
"s6615","tur","hayır"
"s6624","tur","hayır."
"s6632","eng","no"
"s6655","tur","Evet. Eğitim aldığım kurumlarda yapılan bilimsel çalışmalara katıldım. En son  Üsküdar üniversitesinde Deniz Ülke Hanımın yaptığı “ Büyükşehir seçimlerinin iptali ve seçmen tutumu” konulu bir araştırmaya katıldım."
"s6660","eng","No I have not"
"s6680","pol","nie"
"s6693","pol","Nie"
"s6694","pol","owszem, było bardzo podobne jeżeli nie takie same."
"s6700","zho","留白"
"s6701","pol","nie"
"s6729","pol","nie"
"s6732","zho","沒有類似的經驗。"
"s6742","zho","No"
"s6754","pol","tak"
"s6760","pol","Nie"
"s6764","pol","Nie."
"s6765","pol","nie "
"s6766","pol","Nie."
"s6777","pol","Nie"
"s6782","eng","no"
"s6793","pol","Nie"
"s6800","zho","沒有"
"s6821","pol","nie"
"s6829","pol","Nie."
"s6851","eng","no"
"s6852","eng","Never participated in a study before."
"s6853","eng","No"
"s6854","eng","No"
"s6872","eng","I have participated in other online studies, but never one dealing with perceptions of truthhood."
"s6875","pol","Nie"
"s6877","eng","I have not. "
"s6878","eng","No"
"s6879","eng","No"
"s6881","tur","evet ismini hatırlamıyorum"
"s6885","eng","No"
"s6887","eng","No"
"s6891","eng","No"
"s6893","pol","Nie przypominam sobie"
"s6902","pol","Nie przypominam sobie."
"s6903","tur","hayır"
"s6911","tur","hayır"
"s6912","tur","hayır"
"s6916","eng","no"
"s6917","eng","No"
"s6927","eng","No"
"s6932","tur","hayır"
