StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,DistributionChannel,UserLanguage,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,attention_1,CRT1,CRT2,CRT3,sex,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,edu,Geo,Q46,vote.recall,Q49,no_bots,Q54_1,Q114_1,Q114_2,Q114_3,Q114_4,Q114_5,Q114_6,Q114_7,Q114_8,Q114_9,Q114_10,weight,weight_trimmed_0.999,weight_trimmed_0.995,weight_trimmed_0.990
4/24/2020,4/24/2020,0,2,25,0,5/1/2020,R_1BUAoTbMaITeKvT, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/23/2020,4/23/2020,0,2,44,0,4/30/2020,R_1BVfsVlT455rKam, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/25/2020,4/25/2020,0,97,1826,0,5/2/2020,R_1BWnfKzvrgXw2TL, , ,anonymous,DE,10,0,9,10,10,10,10,10,10,9,10,10,10,10,10,40,30,30,8,8,0,0,0,10,0,0,0,0,0,0,10,10,10,0,0,10,8,10,8,10,2,1,2,7,10,8,8,10,3,8,9,3,10,3,2,0,8,7,0,10,8,3,0,3,7,0,3,4,8,80,90,2,16,9,0,50,300,4,2,45,3,2,1, ,3,1,1,1,10,9,1160,3,3,213, ,3,2,2,3,4,2,5,5,2,2,.0214639911921454,.0214639911921454,.0311065139401156,.0622315308495736
4/24/2020,4/24/2020,0,1,59,0,5/1/2020,R_1BXW2iWn18RpFnJ, , ,anonymous,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/23/2020,4/23/2020,0,100,949,1,4/23/2020,R_1C8Ej66A76631ab, , ,email,DE,9,0,10,10,10,10,10,10,8,10,6,8,2,4,6,50,30,20,8,9,4,3,2,9,8,2,3,4,4,2,10,9,9,1,1,6,8,7,9,3,8,1,9,10,8,9,8,10,7,8,3,3,10,4,6,3,9,7,2,9,9,9,0,9,9,1,10,10,9,100,70,2,16,10,0,50,300,4,2,50,1,2,1, ,3,1,1,2,7,4,4840,2,3,213,4,5,4,3,4,4,3,4,4,3,2,1.29066773426251,1.29066773426251,1.30031025701048,1.33143527391994
5/2/2020,5/2/2020,0,100,2075,1,5/2/2020,R_1C8FRkOScvsdB0a, , ,anonymous,DE,7,3,7,1,10,10,10,10,5,5,8,4,0,8,7,50,40,10,5,8,0,0,0,9,2,0,0,0,0,1,10,10,10,0,0,8,8,8,4,1,0,0,6,8,6,9,9,8,6,7,5,5,8,2,2,0,5,5,0,10,7,2,0,3,7,0,7,7,10,40,40,3,7,5,0,25,3004,7,2,51,2,2,1, ,5,2,1,2,10,3,2130,3,6,213, ,2,3,3,4,3,3,4,4,4,2,.0120836407238139,.0120836407238139,.0217261634717841,.0528511803812421
4/24/2020,4/24/2020,0,48,901,0,5/1/2020,R_1Ca5T15TJeci70t, , ,anonymous,DE,8,7,10,7,10,7,8,6,8,10,6,10,0,10,6,20,30,50,8,8,0,4,0,0,0,0,0,0,0,4,10,10,10,0,3,7,8,2,0,0,3,0,5,7,10,10,8,10,3,4,9,5,6,7,4,3,6,7,2,10,7,2,0,7,7,0,10,10,9,100,70,1,11,9,0,25,3,7 Stunden,2,26,1,0,1, ,2,1,1,1,11,9,1120,7,3,213,0,4,5,4,5,2,1,4,4,5,2,1.64095763341608,1.64095763341608,1.65060015616406,1.68172517307351
4/24/2020,4/24/2020,0,100,3224,1,4/24/2020,R_1CBGzsiePPCuaus, , ,anonymous,DE,9,0,7,9,10,9,9,9,3,10,10,10,4,10,10,50,50,0,8,7,0,0,0,9,6,2,0,0,0,0,10,10,10,0,0,5,10,10,10,9,9,9,8,9,9,9,9,9,8,10,6,8,4,4,0,7,0,0,0,9,6,0,0,5,0,1,5,6,5,0,70,5,9,9,0,25,300,7,2,63,2,4,2, ,6,2,1,1,4,8,6911,1,6,213,0,2,2,1,5,5,1,5,5,1,1,1.30715868270076,1.30715868270076,1.31680120544873,1.34792622235818
4/23/2020,4/23/2020,0,2,36,0,4/30/2020,R_1CBYsjRCCLKAshE, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/24/2020,4/24/2020,0,20,5541,0,5/1/2020,R_1CEK1TuY3lLBXXh, , ,email,DE,8,1,6,10,10, , , , , , , , , , , , , ,9,7, , , , , ,4,3,0,3, , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , , , , , , , , , ,10,10, ,14, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/23/2020,4/23/2020,0,98,6293,0,4/29/2020,R_1CI2qmo4nHsyKCi, , ,email,DE,8,0,10,9,10,0,0,2,0,7,9,1,0,7,3,30,70,0,4,3,5,3,1,9,5,0,0,0,0,2,1,10,8,0,1,8,9,8,7,9,10,10,8,7,7,7,7,7,4,7,4,1,8,7,7,0,7,6,0,9,9,1,0,6,7,0,7,8,8,10,20,2,4,4,0,25,3,4,1,55,3,1,1, ,3,1,1,1,6,9,1130,2,2,213,0,1,1,1,4,4,2,4,3,3,2,1.02442102732854,1.02442102732854,1.03406355007651,1.06518856698597
4/23/2020,4/23/2020,0,100,1199,1,4/23/2020,R_1CjumvFR17FyM6v, , ,email,DE,10,1,10,9,10,8,8,9,4,10,10,10,8,10,10,0,60,40,7,7,5,5,5,10,10,0,0,0,0,0,10,10,9,0,0,4,4,1,7,6,6,7,8,9,7,5,8,10,7,7,7,7,9,0,1,8,4,4,0,9,9,5,0,5,6,5,0,4,5,40,60,5,1,6,0,50 Cent,3 Minuten,4 Stunden,2,23,1,0,1, ,6,3,1,1,5,9,1210,1,1,213,70,2,2,1,4,4,1,5,4,2,2,5.45942735201933,5.45942735201933,5.4690698747673,5.50019489167676
4/27/2020,4/27/2020,0,100,3705,1,4/27/2020,R_1CmAlXa2nH5RhWx, , ,email,DE,8,0,5,10,10,2,2,8,0,8,4,9,0,10,10,40,30,30,8,10,0,0,0,10,5,0,0,0,0,0,10,10,10,0,0,9,8,9,9,6,5,2,5,7,5,5,5,10,9,9,5,1,3,4,3,0,5,5,0,9,9,5,0,7,5,6,8,7,6,60,60,5,9,8,0,50,3 min,1,2,45,3,2,2, ,2,2,1,1,12,2,9330,5,1,213,7,2,1,1,5,4,3,4,4,2,2,.150353076098005,.150353076098005,.159995598845975,.191120615755433
4/29/2020,4/29/2020,0,100,4744,1,4/29/2020,R_1CvyQXHLf7FwUHm, , ,email,DE,7,0,10,10,10,10,10,10,4,10,5,5,1,10,7,0,50,50,1,2,0,1,0,7,1,5,0,0,0,2,10,10,10,10,1,5,5,7,7,2,10,10,1,5,6,1,2,9,6,8,6,2,1,0,0,2,0,0,0,8,1,1,1,0,1,0,0,1,8,50,50,5,16,8,0,50,3,7,2,73,3,1,6,selbstständig,3,1,1,2,11,9,1080,1,1,213,70,3,5,5,4,1,3,4,2,4,3,.34822619296094,.34822619296094,.35786871570891,.388993732618368
4/24/2020,4/24/2020,0,1,2,0,5/1/2020,R_1CwkZ5izDSPpslZ, , ,anonymous,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/23/2020,4/26/2020,0,16,229314,0,5/3/2020,R_1CxcSiGuYbSkqfE, , ,email,DE, , , , , , , , , , , , , , , , , , ,8,8,0,0,0, , , , , , , , , , , , , , , , , , , ,8,5, , , , ,9,10,5,1,9, , , , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/25/2020,4/25/2020,0,100,1085,1,4/25/2020,R_1cYD18jpRLU2PEN, , ,email,DE,8,0,2,9,10,9,9,7,1,0,8,3,0,8,9,60,20,20,7,9,1,4,1,8,5,2,0,1,0,2,9,8,8,0,0,7,8,9,7,3,4,0,9,9,8,7,7,9,3,8,1,2,7,6,3,7,8,5,0,7,7,6,1,5,7,2,5,3,5,10,10,3,9,3,0,50,3,7,1,64,3,2,5, ,3,1,1,1,6,9,1020,2,2,213,0,3,2,3,5,5,2,5,5,4,2,1.02442102732854,1.02442102732854,1.03406355007651,1.06518856698597
4/24/2020,4/24/2020,0,100,12934,1,4/24/2020,R_1d4SP9CIgWOHzai, , ,anonymous,DE,9,0,10,10,10,0,0,0,0,10,8,8,4,8,10,0,50,50,8,8,0,0,0,10,8,0,0,0,0,3,10,10,10,0,0,10,10,10,8,7,8,8,10,7,8,8,8,10,6,10,8,0,10,2,0,0,9,3,3,9,9,7,0,7,7,0,3,8,0,100,100,2,12,10,0,50,300,4,1,33,3,0,1, ,5,2,1,1,4,8,6952,3,3,213,63,1,1,1,5,3,1,5,5,5,1,.24451964724109,.24451964724109,.254162169989061,.285287186898519
4/26/2020,4/26/2020,0,98,1406,0,4/29/2020,R_1dALkuJeVKteRNx, , ,anonymous,DE,5,6,9,10,10,10,10,10,8,9,8,10,0,1,10,50,0,50,8,7,0,0,0,10,5,0,0,0,0,0,10,5,6,0,6,6,8,8,5,6,8,9,8,10,10,7,10,9,3,10,8,0,10,8,6,5,7,8,0,8,10,0,0,3,6,1,6,6,7,40,40,1,9,9,0, , , ,2,43,2,0,6,selbständig,5,1,1,1,9,9,1180,3,3,213,75,2,1,4,5,3,1,5,4,4,1,.0214639911921454,.0214639911921454,.0311065139401156,.0622315308495736
4/27/2020,4/27/2020,0,100,1218,1,4/27/2020,R_1dAMnELMfUMP4bI, , ,email,DE,10,2,9,10,10,8,8,10,2,7,5,5,0,4,10,0,50,50,3,3,0,0,0,8,6,0,0,0,0,3,7,6,5,3,4,5,7,7,7,7,7,7,1,1,2,4,5,3,4,6,5,2,4,5,3,3,3,5,6,5,6,5,1,6,6,4,6,8,3,10,10,3,16,6,0,25 Cent.,3 Minuten.,7 Stunden.,2,26,2,0,6,StudentIn mit selbstständiger Tätigkeit im Kultursektor (aktuell nicht durchführbar) und bis vor kurzem geringfügiger Anstellung,4,1,1,2,10,9,1050,3,6,213,100,5,5,5,3,1,4,4,2,5,4,.0351735610381465,.0351735610381465,.0448160837861167,.0759411006955747
4/24/2020,4/24/2020,0,100,753,1,4/24/2020,R_1DC1oisTc1Sb3Te, , ,email,DE,9,1,4,10,10,10,10,10,4,9,10,10,6,10,10,80,20,0,6,6,5,2,5,10,10,2,0,1,1,4,10,10,10,0,0,8,10,4,8,6,10,10,6,7,10,10,10,10,4,10,8,6,7,1,6,0,7,5,0,9,10,1,0,10,0,0,10,10,8,10,20,7,4,7,0,50,3,4,1,21,1,0,6,Vollzeitanstellung/ Studium nebenbei,5,1,1,2,6,5,5020,1,1,213,0,2,3,1,4,4,1,4,5,2,1,3.20174216753851,3.20174216753851,3.21138469028648,3.24250970719594
4/24/2020,4/24/2020,0,100,2006,1,4/24/2020,R_1dgcn3j1SfkzBOm, , ,anonymous,DE,6,2,6,8,10,8,7,6,3,8,7,8,0,7,7,0,30,70,8,8,0,0,0,0,0,0,0,0,0,1,8,6,7,0,3,6,5,7,7,8,9,7,4,7,7,3,7,5,7,8,6,4,6,7,2,3,1,3,0,8,6,0,0,2,0,10,1,6,6,30,30,2,11,9,0,25,3,7,2,57,3,0,2, ,3,1,1,1,12,9,1160,7,7,213,18,3,4,4,4,4,4,4,3,4,2,.563739976844971,.563739976844971,.573382499592941,.604507516502399
4/26/2020,4/26/2020,0,100,1131,1,4/26/2020,R_1DGdoEepory83LI, , ,email,DE,5,4,4,7,10,8,8,6,5,10,7,8,5,9,10,95,5,0,6,6,5,3,5,10,8,5,0,1,1,4,9,8,5,0,5,6,5,2,8,5,5,1,7,7,7,6,8,6,5,8,4,0,7,5,5,4,6,5,2,8,7,7,1,5,5,3,5,5,6,50,50,5,3,9,0,50,3,7,1,46,3,2,1, ,4,2,1,1,11,3,3430,1,8,213,19,3,3,5,3,3,3,3,4,5,4,.53290513939007,.53290513939007,.54254766213804,.573672679047498
4/23/2020,4/23/2020,0,100,3313,1,4/23/2020,R_1DIQjFAUHeD66eN, , ,email,DE,8,1,10,9,10,10,10,9,0,10,5,9,4,10,8,0,50,50,3,3,0,5,0,2,0,1,0,0,0,2,10,10,10,0,7,8,7,8,9,7,9,9,1,5,9,9,9,10,4,10,7,6,6,6,3,5,5,5,1,10,9,5,0,5,5,1,5,7,8,10,10,3,11,8,0,25,3,7,2,51,1,0,1, ,4,1,1,2,11,9,1140,7,7,213,9,2,5,3,3,2,3,4,3,4,3,.563739976844971,.563739976844971,.573382499592941,.604507516502399
4/26/2020,4/26/2020,0,100,1471,1,4/26/2020,R_1dKAo4aSyfxuBUh, , ,anonymous,DE,10,0,10,10,10,7,3,10,0,10,5,5,4,8,5,0,50,50,3,9,0,0,0,9,6,3,0,2,4,5,10,10,10,0,0,10,10,10,5,0,10,10,4,10,10,6,7,10,6,8,8,3,8,4,1,0,10,5,0,10,10,5,0,6,6,0,8,8,9,50,50,4,16,7,0,50,3,4,2,51,3,3,1, ,2,1,1,2,6,9,1210,2,2,213,30,1,1,3,5,4,2,4,3,3,3,1.29066773426251,1.29066773426251,1.30031025701048,1.33143527391994
4/23/2020,4/23/2020,0,100,1757,1,4/23/2020,R_1DN12mCBcaGyUaa, , ,email,DE,9,0,9,9,10,7,9,10,9,8,8,10,1,10,9,0,0,100,7,4,5,0,0,9,9,0,0,0,0,6,10,10,10,0,1,8,8,9,9,5,9,9,5,5,7,5,8,9,7,7,8,5,8,1,5,3,4,1,0,8,9,0,0,0,0,1,5,0,0,10,20,1,11,8,0,50,3,7,2,65,2,2,5, ,4,1,1,1,12,9,1050,3,3,213,10,1,2,2,5,3,2,5,5,3,1,.0265943169085281,.0265943169085281,.0362368396564983,.0673618565659563
4/24/2020,4/27/2020,0,100,261057,1,4/27/2020,R_1dn8d3rAZWQ4UrF, , ,email,DE,5,1,0,10,10,8,10,5,0,10,10,10,1,10,10,85,10,5,8,9,0,5,0,10,10,0,0,0,0,9,10,10,10,0,0,10,10,10,10,8,0,0,9,10,10,10,10,10,10,10,5,0,0,0,0,10,0,5,0,10,10,5,0,8,10,0,10,10,10,30,30,5,5,10,0,50,300,7,1,63,2,3,1, ,3,1,1,1,12,6,8700,1,1,213,0,1,1,1,5,4,2,4,5,3,2,.245007125593479,.245007125593479,.25464964834145,.285774665250908
4/29/2020,4/29/2020,0,100,1119,1,4/29/2020,R_1dnMbFs7Z0TiuER, , ,email,DE,7,2,8,8,10,7,7,7,3,3,8,10,7,9,8,90,10,0,6,7,5,5,5,10,10,0,0,0,0,7,8,6,7,8,2,7,6,6,6,8,8,8,7,7,5,6,7,8,6,8,6,2,6,5,4,4,4,3,2,7,7,2,2,2,7,4,7,6,3,10,60,8,7,7,0,25,3,7,1,58,3,3,1, ,4,2,1,1,11,5,5582,1,1,213,0,1,1,1,4,4,1,3,5,3,1,.245007125593479,.245007125593479,.25464964834145,.285774665250908
4/30/2020,4/30/2020,0,100,4716,1,4/30/2020,R_1dNpqgRaGb9lqNH, , ,anonymous,DE,9,2,10,9,10,7,8,9,0,9,9,10,2,10,10,50,25,25,9,8,0,1,1,9,5,1,0,0,1,3,10,9,10,0,0,5,9,8,4,5,8,9,9,9,9,9,10,10,8,9,6,3,9,2,5,4,6,7,0,8,10,5,1,5,5,1,4,5,6,10,10,2,11,9,0,50,300,7,1,33,3,0,1, ,3,1,1,1,10,8,6850,3,6,213,9,4,3,2,5,4,3,2,4,2,2,.0497494397199177,.0497494397199177,.0593919624678879,.0905169793773459
4/25/2020,4/25/2020,0,100,2015,1,4/25/2020,R_1DONraCVdBh6gLW, , ,anonymous,DE,7,7,7,8,10,3,6,2,0,10,1,3,0,6,8,70,20,10,6,8,1,2,1,7,4,0,3,4,6,2,10,8,10,1,4,9,8,9,10,2,6,8,10,10,10,10,8,10,10,10,9,3,8,6,4,2,4,7,0,8,7,3,2,7,6,3,8,7,8,70,60,4,2,7,0,25,3,7,2,42,1,1,6,Selbstständig,3,2,1,1,11,2,9451,7,7,213,98,3,4,4,4,3,3,5,4,4,3,1.00136293143956,1.00136293143956,1.01100545418753,1.04213047109699
4/24/2020,4/26/2020,0,100,192601,1,4/26/2020,R_1Dpf3koyrpM0Wbd, , ,email,DE,7,7,7,8,10,5,7,9,7,10,1,2,0,3,1,80,20,0,8,9,5,2,2,10,10,3,5,4,4,1,10,9,10,1,0,8,8,8,6,6,6,6,6,8,5,5,8,7,8,5,9,8,1,0,0,0,0,0,0,9,9,5,1,1,1,1,1,1,9,10,10,6,5,9,0,25,3,4,2,49,2,2,2, ,3,2,1,1,4,4,4840,1,4,213,0,3,3,2,3,3,3,4,4,3,3,3.82396632551539,3.82396632551539,3.83360884826336,3.86473386517282
4/24/2020,4/24/2020,0,100,3350,1,4/24/2020,R_1DqVs8FPL6NgQNT, , ,anonymous,DE,8,1,10,10,10,9,7,10,8,3,7,5,1,7,7,10,45,45,7,6,0,5,0,10,6,1,0,0,0,2,9,9,9,0,2,7,7,8,6,5,7,8,4,6,5,5,5,7,5,5,8,5,4,5,1,0,5,5,0,9,9,5,0,6,10,0,6,6,7,20,40,3,16,9,0,25,3,7,2,29,1,0,1, ,6,2,1,1,6,8,6861,3,1,213,90,3,3,2,4,3,3,4,4,3,3,.41694089667452,.41694089667452,.42658341942249,.457708436331948
4/24/2020,4/24/2020,0,100,1102,1,4/24/2020,R_1DtIl6SEwQstNEx, , ,email,DE,10,0,10,10,10,10,10,10,8,0,10,10,10,10,10,50,50,0,7,8,0,0,0,7,0,0,0,0,0,0,10,10,10,0,0,10,10,10,8,0,9,10,9,10,10,10,10,10,9,8,2,9,8,5,0,0,8,5,0,10,10,0,0,5,8,0,8,7,10,0,60,6,16,9,0,25,300,4,1,58,2,2,1, ,1,2,1,1,6,8,6890,1,1,213,66,3,3,2,5,4,1,5,5,3,1,1.03751012368717,1.03751012368717,1.04715264643514,1.07827766334459
4/23/2020,4/23/2020,0,100,1628,1,4/23/2020,R_1dtt89qo1Buyj8E, , ,email,DE,10,1,9,9,10,10,10,10,7,10,10,10,2,10,10,0,70,30,9,8,1,0,0,10,7,0,0,0,0,2,10,10,10,1,2,5,5,5,5,5,5,5,8,9,8,8,9,8,6,8,8,2,8,2,2,1,1,3,1,8,8,5,0,7,5,1,8,8,2,30,30,3,5,8,0,50 cent,3 minuten,7 stunden,1,45,3,0,1, ,5,2,1,1,9,4,4055,2,3,213,0,2,2,2,5,4,1,4,5,2,1,.526182075624007,.526182075624007,.535824598371977,.566949615281435
5/2/2020,5/2/2020,0,100,2887,1,5/2/2020,R_1DvaGKeZrTKq7z8, , ,anonymous,DE,5,0,8,8,10,10,10,10,1,10,9,10,8,10,10,0,80,20,6,7,8,2,2,10,10,0,0,0,0,1,0,9,10,0,0,2,2,8,6,1,8,8,9,9,9,9,9,9,2,8,3,2,6,5,0,0,9,5,1,9,10,2,0,10,6,2,9,9,9,30,30,5,16,7,0,50,3,7,1,65,3,3,5, ,5,2,1,1,6,3,3452,1,1,213,0,3,2,2,4,3,2,4,4,2,1,2.05822410953638,2.05822410953638,2.06786663228435,2.0989916491938
4/24/2020,4/24/2020,0,4,237,0,5/1/2020,R_1dyTGjJm7Um2gU4, , ,anonymous,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,10,9,8,0,2, , , , , , , , , , , , , , , , , , , , , , , , ,7,6,8,5,7,4,9,1,6,0, , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/28/2020,4/28/2020,0,100,3227,1,4/28/2020,R_1DzLMDKgjf6Ycvt, , ,anonymous,DE,9,0,7,10,10,7,6,10,0,6,2,10,0,10,10,0,0,100,7,9,0,5,0,10,0,0,0,0,0,0,0,9,10,0,3,7,9,2,2,0,8,9,6,8,7,10,10,9,10,8,4,5,8,2,0,2,0,0,0,10,9,0,0,9,8,0,8,9,8,50,80,2,14,8,0,50 Cent,3 Minuten,7 Stunden,2,22,2,0,6,Stundent/in + Teilzeitangestellt (20h),6,1,1,1,6,9,1120,3,3,213, ,3,2,2,4,4,1,1,4,1,1,.41694089667452,.41694089667452,.42658341942249,.457708436331948
4/24/2020,4/27/2020,0,100,261047,1,4/27/2020,R_1E3XX0NNQxsjy6u, , ,email,DE,10,0,10,10,10,9,7,10,7,10,9,10,8,10,10,90,10,0,6,6,5,8,5,10,10,5,5,2,5,5,9,9,9,9,5,6,9,10,6,6,5,9,4,4,7,7,7,9,8,8,2,5,8,1,1,1,7,5,1,8,8,5,1,5,5,0,5,7,8,20,20,5,1,7,0,50,0,0,2,59,1,1,5, ,7,2,1,1,6,4,4360,2,2,213,57,3,3,3,3,2,3,3,4,3,3,1.29066773426251,1.29066773426251,1.30031025701048,1.33143527391994
5/1/2020,5/1/2020,0,100,1237,1,5/1/2020,R_1Eb0SRQl4f9IP2e, , ,email,DE,8,2,8,4,10,10,9,5,3,5,9,9,7,10,10,80,20,0,8,8,0,0,0,6,5,0,0,0,0,7,10,9,9,0,3,8,9,9,10,5,4,0,7,9,9,7,9,8,4,7,3,2,7,4,5,4,5,3,0,8,8,6,0,8,4,0,6,6,8,0,30,4,15,9,0,50 Cent,3 Minuten,7 Stunden,1,49,1,0,6,Selbständig im sozialen Bereich,3,2,1,1,6,3,2551,3,3,213,0,3,3,3,5,4,2,4,4,3,1,.174161479481828,.174161479481828,.183804002229798,.214929019139256
5/1/2020,5/1/2020,0,100,3570,1,5/1/2020,R_1EgFOqLvNI5kObv, , ,anonymous,DE,6,8,10,8,10,9,9,10,1,10,10,10,0,10,10,45,20,35,6,8,5,5,5,10,10,1,0,0,0,1,10,10,10,0,0,9,9,10,9,10,10,10,9,10,10,10,10,10,7,9,9,0,9,0,2,0,2,2,0,10,9,0,0,8,8,0,7,10,8,80,80,5,16,10,0,25,3,7,2,59,3,2,1, ,2,1,1,2,9,8,6850,1,1,213,0,4,4,2,5,4,1,5,4,4,2,.15822328585594,.15822328585594,.16786580860391,.198990825513368
4/27/2020,4/27/2020,0,100,1775,1,4/27/2020,R_1Ehr082sT7qT39c, , ,email,DE,7,0,8,6,10,6,6,10,0,10,7,7,0,4,8,50,20,30,5,7,0,0,0,0,0,0,0,0,0,1,9,9,9,0,4,5,7,7,5,7,7,5,3,7,7,7,7,7,6,6,5,5,5,7,6,2,6,6,0,8,7,5,0,7,7,1,7,7,7,50,30,1,14,9,0,25,3,7,1,31,2,0,1, ,5,1,1,1,11,9,1200,7,3,213,19,4,5,5,3,3,4,4,4,4,4,2.32096837673147,2.32096837673147,2.33061089947944,2.3617359163889
4/24/2020,4/24/2020,0,100,1559,1,4/24/2020,R_1eJNPPdfKG9Md1D, , ,email,DE,5,0,7,10,10,6,5,5,5,10,8,10,7,10,10,0,50,50,8,7,0,0,0,5,5,0,0,0,0,5,10,10,10,0,5,5,5,5,5,5,5,8,8,8,8,5,8,10,5,6,7,4,7,1,0,0,5,5,0,8,8,1,0,5,8,1,8,5,1,70,70,2,14,7,0,50,3,7,2,49,3,2,2, ,4,1,1,1,7,9,1210,8,8,213,20,3,3,3,3,3,2,4,4,2,1, , , , 
4/28/2020,4/28/2020,0,100,2635,1,4/28/2020,R_1EjtKAnxRPmcDlt, , ,anonymous,DE,5,5,1,7,9,6,6,6,1,6,2,2,0,5,5,10,20,70,8,8,0,0,0,2,2,0,0,0,0,1,9,9,9,0,0,2,4,8,9,10,4,9,8,8,8,8,9,9,8,9,2,2,9,0,5,0,5,5,0,9,9,5,0,9,9,0,9,9,9,50,50,3,6,9,0, , , ,2,51,3,0,1, ,4,1,1,2,11,9,1050,3,2,213,2,2,3,3,5,3,2,5,5,5,2,.0120836407238139,.0120836407238139,.0217261634717841,.0528511803812421
4/26/2020,4/26/2020,0,100,1821,1,4/26/2020,R_1eKtrSKQFWBvySq, , ,email,DE,5,10,10,10,10,5,5,10,5,10,5,5,0,0,0,0,50,50,7,5,0,0,0,5,5,5,5,5,5,5,10,10,10,0,0,5,10,10,10,2,10,10,9,9,10,8,8,10,9,10,3,1,9,0,0,0,10,5,5,9,9,4,0,5,5,2,9,7,7,20,20,2,12,9,0,25 Cent,3 min,4 Stunden,2,52,3,1,1, ,4,2,1,1,12,2,9130,6,8,213,0,2,2,3,4,4,1,5,4,4,1,.164417631383649,.164417631383649,.174060154131619,.205185171041077
4/27/2020,4/28/2020,0,90,57930,0,5/3/2020,R_1eL7q6qs6qdI1nP, , ,anonymous,DE,10,10,8,10,10,10,10,10,2,10,4,6,1,4,7,0,15,85,7,3,0,0,0,2,0,0,0,0,0,0,10,10,9,0,1,10,10,7,8,10,9,10,9,7,7,6,8,7,6,8,4,3,8,1,1,0,6,4,1,8,8,7,3,7,8,4,6,7,4,60,70,3,15,9,0,50,300,4,2,20,1,0,4, ,3,1,1,1,10,9,1090,3,3,213,15,4,5,3,4,2,3,4,1,3,3,.0351735610381465,.0351735610381465,.0448160837861167,.0759411006955747
4/26/2020,4/26/2020,0,100,1142,1,4/26/2020,R_1eP0tIaH9wVHSdf, , ,email,DE,9,1,10,10,10,8,6,10,0,10,10,10,5,10,10,0,90,10,9,9,5,5,0,10,6,1,0,0,0,7,10,8,9,0,1,5,5,5,5,5,10,10,10,10,5,5,10,5,9,10,1,0,10,0,0,0,5,5,0,8,8,5,0,8,8,5,10,10,5,90,30,6,7,10,0,50,300,7,1,48,3,1,1, ,1,1,1,1,12,6,8045,1,1,213,0,1,1,1,5,5,1,5,5,2,1,.53290513939007,.53290513939007,.54254766213804,.573672679047498
