StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age_1,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,today,2015,2010,2005,2000,1995,1990,1985,1980,1975,2000_born,1995_born,1990_born,1985_born,1980_born,1975_born,1970_born,1965_born,1960_born,1955_ born,1980_before,1975_before,1970_before,1965_before,1960_before,1955_before,1950_before,1945_before,1940_before,1935_before,1960_before2,1955_before2,1950_before2,1945_before2,1940_before2,1935_before2,1930_before2,1925_before2,1920_before2,1915_before2,check_60,check_65,check_70,check_75,check_80,check_85,check_90,check_95,check_100,check_105,explain_more_60,explain_more_65,explain_more_70,explain_more_75,explain_more_80,explain_more_85,explain_more_90,explain_more_95,explain_more_100,explain_more_105,explain_less_60,explain_less_65,explain_less_70,explain_less_75,explain_less_80,explain_less_85,explain_less_90,explain_less_95,explain_less_100,explain_less_105,age,gender,race,income,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments
3/5/21 12:46,3/5/21 12:48,IP Address,100,141,TRUE,3/5/21 12:48,R_3s6NUXevluoybS7,,,,,40.65429688,-75.50340271,anonymous,EN,35-39,Bell bottoms,5,1,3,4,2,A wedding invitation,4,2,3,1,5,An elevator,2,1,5,4,3,I consent to take part in this study,4,,,5,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,,,,,,,,,,,Social media have severely radicalized the leftists with hate and bigotry.,,,,,,,36,Male,White,"$35,000 - $55,000",Other,apple,Some college,0,Somewhat conservative,,no
3/5/21 12:47,3/5/21 12:48,IP Address,100,70,TRUE,3/5/21 12:48,R_22lGTlWn6MQKQWb,,,,,36.15020752,-115.0335999,anonymous,EN,30-34,Sneakers,5,3,4,2,1,A thank-you note,5,2,4,1,3,A person,2,4,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 12:45,3/5/21 12:48,IP Address,100,188,TRUE,3/5/21 12:48,R_1mQz6G5QY1OttYU,,,,,38.81550598,-77.12049866,anonymous,EN,35-39,Bell bottoms,2,4,3,1,5,A wedding invitation,1,4,3,5,2,An elevator,5,2,1,3,4,I consent to take part in this study,5,,,7,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,5,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,,,,,,,,,,,People are too sensitive and think that everything should just be handed to them.,,,,,,,35,Male,White,"$35,000 - $55,000",Other,apple,High school diploma,0,Neither liberal nor conservative,,
3/5/21 12:46,3/5/21 12:48,IP Address,100,105,TRUE,3/5/21 12:48,R_QaofCeqhk0Af10B,,,,,38.85969543,-77.19799805,anonymous,EN,25-29,Bell bottoms,4,3,5,2,1,A wedding invitation,1,2,5,4,3,An elevator,4,2,5,3,1,I consent to take part in this study,4,5,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,i think there is a lot less racism and sexism in the world. people have been someone enlightened and educated to help reduce some of this.,,,,,,,,,,,,,,,,,,,27,Male,White,"$75,000 - $95,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
3/5/21 12:46,3/5/21 12:48,IP Address,100,115,TRUE,3/5/21 12:48,R_qDC7oOXPH7bF9ex,,,,,34.07620239,-118.3029022,anonymous,EN,30-34,Bell bottoms,5,1,2,4,3,A wedding invitation,5,2,3,1,4,An elevator,5,2,1,4,3,I consent to take part in this study,5,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Female,Asian,"less than $15,000",Introverted,,Four-year college degree,0,Very liberal,,
3/5/21 12:44,3/5/21 12:48,IP Address,100,278,TRUE,3/5/21 12:48,R_2w00Ux7lnVDgK4V,,,,,38.57589722,-90.51670074,anonymous,EN,30-34,Bell bottoms,2,1,3,4,5,A wedding invitation,4,5,2,3,1,An elevator,5,1,3,2,4,I consent to take part in this study,3,,4,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,,,,,,,,,,,"People today with technology are more informed about current events, politics, and other highly controversial topics.  There is an increase in depression and anxiety from increased isolation.",,,,,,,,35,Male,Asian,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
3/5/21 12:44,3/5/21 12:48,IP Address,100,288,TRUE,3/5/21 12:48,R_bviazZuQCLbr5Zv,,,,,38.00120544,-84.53250122,anonymous,EN,50-54,Bell bottoms,2,3,4,1,5,A wedding invitation,1,5,3,4,2,An elevator,2,1,5,4,3,I consent to take part in this study,5,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 90 years ago",,,,,,,,,,,,,,,,,,,,more access to information and chances to be dishonest,,,,53,Female,White,"$55,000 - $75,000",Other,apple,Graduate school,4+,Somewhat liberal,1983,
3/5/21 12:47,3/5/21 12:48,IP Address,100,108,TRUE,3/5/21 12:48,R_29tBAdZc47lHnUD,,,,,47.53640747,-122.2779999,anonymous,EN,18-24,Bell bottoms,5,4,3,1,2,A wedding invitation,4,2,3,1,5,An elevator,5,4,1,2,3,I consent to take part in this study,4,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 60 years ago",,,,,,,,,,The ability to reach out and connect with people all around the world. ,,,,,,,,,,,,,,,,,,,,24,Female,Asian,"$95,000 - $150,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
3/5/21 12:44,3/5/21 12:48,IP Address,100,272,TRUE,3/5/21 12:48,R_2v1ydfTzhzgSwka,,,,,33.73719788,-117.8231964,anonymous,EN,18-24,Bell bottoms,5,2,3,1,4,A wedding invitation,1,5,2,3,4,An elevator,3,1,4,2,5,I consent to take part in this study,3,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 60 years ago",,,,,,,,,,The way we think has changed over time so I feel that people are becoming more tolerant now. We are no longer attached to the old ways of doing things and we are learning to have our own opinion but at the same time reppect others opinions.,,,,,,,,,,,,,,,,,,,,22,Male,Hispanic or Latino Origin,"$35,000 - $55,000",Other,apple,Associate's degree,1,Neither liberal nor conservative,2018,
3/5/21 12:47,3/5/21 12:48,IP Address,100,89,TRUE,3/5/21 12:48,R_31Lgi4S9npw7jUJ,,,,,39.75759888,-74.24960327,anonymous,EN,25-29,Bell bottoms,1,3,2,5,4,A wedding invitation,1,4,3,5,2,An elevator,2,5,1,4,3,I consent to take part in this study,1,1,,,,,,,,,,3,,,,,,,,,,5,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,,,,,,,,,,,"Political divisions between the two parties. Also, greater competition for resources.",,,,,,,,,27,Male,White,"$95,000 - $150,000",Other,apple,Four-year college degree,0,Somewhat conservative,,
3/5/21 12:44,3/5/21 12:49,IP Address,100,284,TRUE,3/5/21 12:49,R_31WZ2gDPBSLxALM,,,,,34.05549622,-78.91840363,anonymous,EN,45-49,Bell bottoms,3,1,2,5,4,A wedding invitation,5,1,4,2,3,An elevator,4,2,3,1,5,I consent to take part in this study,4,,,,,4,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 85 years ago",,,,,,,,,,,,,,,,,,,,The change in how children were raised. People are given more for doing nothing now. Social media has had a great deal with how people expect to get immediate attention. ,,,,,49,Female,More than 1 of the above,"$35,000 - $55,000",Other,apple,Associate's degree,2,Neither liberal nor conservative,1997,
3/5/21 12:48,3/5/21 12:49,IP Address,100,46,TRUE,3/5/21 12:49,R_rlHCsCuHuqK8veN,,,,,35.85360718,-78.62619781,anonymous,EN,25-29,Bell bottoms,4,2,1,3,5,A wedding invitation,2,3,5,1,4,An elevator,3,5,4,2,1,I consent to take part in this study,7,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Other,White,"$35,000 - $55,000",Other,apple,Some college,0,Very liberal,,
3/5/21 12:45,3/5/21 12:49,IP Address,100,198,TRUE,3/5/21 12:49,R_1hEme5hu7bYeH7t,,,,,39.9315033,-75.33450317,anonymous,EN,35-39,Bell bottoms,1,3,4,2,5,A wedding invitation,1,3,2,5,4,An elevator,1,3,2,4,5,I consent to take part in this study,3,,,4,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,,,,,,,,,,,Technology has isolated people.  But probably most importantly there have been growing divides in the upper and lower classes which make a huge split in how people treat and act toward each other.,,,,,,,39,Male,White,"$150,000 - $200,000",Other,apple,Graduate school,0,Somewhat liberal,,
3/5/21 12:46,3/5/21 12:49,IP Address,100,168,TRUE,3/5/21 12:49,R_1jxklYakMCmGJPf,,,,,32.71040344,-117.0527954,anonymous,EN,65-69,Bell bottoms,2,5,1,4,3,A wedding invitation,5,3,4,2,1,An elevator,5,1,3,4,2,I consent to take part in this study,5,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 105 years ago",,,,,,,,,,,,,,,,,,,,,67,Male,White,"$35,000 - $55,000",Other,apple,Associate's degree,3,Somewhat liberal,1979,no
3/5/21 12:46,3/5/21 12:49,IP Address,100,161,TRUE,3/5/21 12:49,R_1Qc2E7L5hdP5wgT,,,,,40.71569824,-74,anonymous,EN,25-29,Bell bottoms,1,3,4,2,5,A wedding invitation,4,1,3,5,2,An elevator,1,4,2,5,3,I consent to take part in this study,4,6,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,,,,,,,,,,,The technology and all these things that have happened until now.,,,,,,,,,26,Male,White,"$35,000 - $55,000",Other,apple,Some college,0,Somewhat liberal,,
3/5/21 12:47,3/5/21 12:49,IP Address,100,126,TRUE,3/5/21 12:49,R_UXvu0O4lrOhSO9r,,,,,27.73199463,-97.38760376,anonymous,EN,60-64,Bell bottoms,2,3,4,1,5,A wedding invitation,5,3,4,1,2,An elevator,2,4,5,3,1,I consent to take part in this study,6,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 100 years ago",,,,,,,,,,,,,,,,,,,,,,64,Male,White,"$75,000 - $95,000",Other,apple,Graduate school,2,Very liberal,1978,
3/5/21 12:46,3/5/21 12:49,IP Address,100,165,TRUE,3/5/21 12:49,R_21Euaftk1d1PxvS,,,,,34.82659912,-111.7506027,anonymous,EN,30-34,Bell bottoms,4,2,1,3,5,A wedding invitation,4,1,5,2,3,An elevator,2,5,1,3,4,I consent to take part in this study,2,,2,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,,,,,,,,,,,"As the country has progressed, it seems like the average person has become more and more disconnected from each other and the buying power of the average persons wage has dramatically decreased.",,,,,,,,34,Male,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
3/5/21 12:44,3/5/21 12:49,IP Address,100,327,TRUE,3/5/21 12:49,R_1JFLRDwwpdRwBpB,,,,,40.11329651,-86.58979797,anonymous,EN,45-49,Bell bottoms,5,3,4,1,2,A wedding invitation,4,3,2,5,1,An elevator,2,4,5,3,1,I consent to take part in this study,5,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 85 years ago",,,,,,,,,,,,,,,,,,,,"Part of it is greed.  However, the biggest influence on it is the fact that so many people have walked away from God.",,,,,46,Female,White,"$55,000 - $75,000",Other,apple,Four-year college degree,4+,Very conservative,1996,
3/5/21 12:48,3/5/21 12:49,IP Address,100,85,TRUE,3/5/21 12:49,R_1H5KNzPzH2D8oIA,,,,,39.47990417,-76.29550171,anonymous,EN,30-34,Bell bottoms,5,4,2,1,3,A wedding invitation,1,5,4,2,3,An elevator,2,1,3,5,4,I consent to take part in this study,6,,7,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,"An advancement in equality. 70 years ago there was a lot more racism than there is today, and we are making steps to be inclusive towards everyone.",,,,,,,,,,,,,,,,,,32,Male,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
3/5/21 12:45,3/5/21 12:49,IP Address,100,226,TRUE,3/5/21 12:49,R_30wqkCNcwvY5Qd1,,,,,43.06970215,-75.2818985,anonymous,EN,60-64,Bell bottoms,4,5,3,1,2,A wedding invitation,4,5,3,2,1,An elevator,4,2,3,5,1,I consent to take part in this study,4,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 100 years ago",,,,,,,,,,,,,,,,,,,,"Greed, selfishness, and envey.",,63,Female,White,"$35,000 - $55,000",Other,,Four-year college degree,1,Neither liberal nor conservative,1971,
3/5/21 12:45,3/5/21 12:49,IP Address,100,251,TRUE,3/5/21 12:49,R_1r6YLkY9whJwk6m,,,,,38.68890381,-121.2263031,anonymous,EN,65-69,Bell bottoms,3,5,1,4,2,A wedding invitation,1,4,2,5,3,An elevator,5,4,2,1,3,I consent to take part in this study,5,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 105 years ago",,,,,,,,,,,,,,,,,,,,,69,Male,White,"$55,000 - $75,000",Other,apple,Associate's degree,2,Somewhat liberal,1986,
3/5/21 12:47,3/5/21 12:49,IP Address,100,158,TRUE,3/5/21 12:49,R_3nTXAu8ZFhyAr0T,,,,,44.876297,-93.4865036,anonymous,EN,18-24,Bell bottoms,2,3,4,1,5,A wedding invitation,5,1,3,4,2,An elevator,3,1,2,5,4,I consent to take part in this study,4,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 60 years ago",,,,,,,,,,,,,,,,,,,,"I just feel like people are less genuine and more caught up in things of the world these days, largely due to the widespread use of the internet and social media. ",,,,,,,,,,24,Female,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Somewhat conservative,,
3/5/21 12:47,3/5/21 12:49,IP Address,100,133,TRUE,3/5/21 12:50,R_8ivwnlNOwvCYpa1,,,,,38.26339722,-85.67299652,anonymous,EN,30-34,Bell bottoms,3,4,5,2,1,A wedding invitation,5,3,4,1,2,An elevator,4,2,5,1,3,I consent to take part in this study,5,,5,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,I think times are harder and that has increased compassion and empathy. ,,,,,,,,,,,,,,,,,,32,Male,White,"$55,000 - $75,000",Other,Apple,Four-year college degree,2,Somewhat liberal,2016,
3/5/21 12:44,3/5/21 12:50,IP Address,100,340,TRUE,3/5/21 12:50,R_3fJegMjMxiEkQwd,,,,,32.40209961,-82.06099701,anonymous,EN,40-44,Bell bottoms,2,3,5,1,4,A wedding invitation,5,1,2,3,4,An elevator,5,2,1,4,3,I consent to take part in this study,3,,,,4,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 80 years ago",,,,,,,,,,,,,,,,,,,,"The world has changed, There were standards that kept things moral, Now there are no morals.",,,,,,44,Female,White,"$75,000 - $95,000",Other,apple,Four-year college degree,2,Somewhat conservative,1997,
3/5/21 12:47,3/5/21 12:50,IP Address,100,122,TRUE,3/5/21 12:50,R_2QEFdM9rxvhPRlH,,,,,28.00509644,-82.11370087,anonymous,EN,30-34,Bell bottoms,3,4,5,2,1,A wedding invitation,1,2,5,3,4,An elevator,5,3,1,4,2,I consent to take part in this study,4,,5,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,,,,,,,,,,,It seems like people had better morals and values back then,,,,,,,,32,Male,White,"$55,000 - $75,000",Other,apple,Four-year college degree,1,Somewhat conservative,2015,
3/5/21 12:46,3/5/21 12:50,IP Address,100,228,TRUE,3/5/21 12:50,R_pyP1CCSr4rwUzPH,,,,,40.63279724,-75.8513031,anonymous,EN,35-39,Bell bottoms,3,4,2,1,5,A wedding invitation,1,5,3,2,4,An elevator,1,5,3,4,2,I consent to take part in this study,5,,,5,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,,,,,,,,,,,People that long ago had dealt with the great depression and knew you had to help each other to survive. There's been no big event like this since.,,,,,,,37,Female,White,"$55,000 - $75,000",Other,apple,Associate's degree,2,Neither liberal nor conservative,2014,
3/5/21 12:49,3/5/21 12:50,IP Address,100,8,TRUE,3/5/21 12:50,R_2tFsASSF4xV5CJe,,,,,35.11500549,-80.70610046,anonymous,EN,70+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 12:45,3/5/21 12:50,IP Address,100,307,TRUE,3/5/21 12:50,R_stDjXT31ZgSdbeF,,,,,40.64689636,-73.93440247,anonymous,EN,35-39,Bell bottoms,5,3,4,2,1,A wedding invitation,3,4,1,2,5,An elevator,1,5,2,4,3,I consent to take part in this study,3,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,,,,,,,,,,,"I feel a higher population makes people feel isolated and anonymous, so they may act with greater impunity and feel less accountable.",,,,,,,39,Male,White,"$15,000 - $35,000",Other,apple,Some college,2,Somewhat liberal,2000,no comments
3/5/21 12:46,3/5/21 12:50,IP Address,100,234,TRUE,3/5/21 12:50,R_2VgyPsveAwUrw2I,,,,,38.79870605,-90.50340271,anonymous,EN,30-34,Bell bottoms,5,2,4,3,1,A wedding invitation,3,1,5,2,4,An elevator,5,2,4,3,1,I consent to take part in this study,5,,6,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,,,,,,,,,,,"Political division, access to news 24/7, and income inequality. The government wants the people divided and they've succeeded in dividing us. We hate each other because they aren't in our political group. Income inequality has paired people against one another, trying to fight for a better life.",,,,,,,,33,Male,White,"$55,000 - $75,000",Other,apple,Four-year college degree,0,Very conservative,,
3/5/21 12:44,3/5/21 12:50,IP Address,100,335,TRUE,3/5/21 12:50,R_1JUX1nzXwReZn2V,,,,,35.08920288,-80.81939697,anonymous,EN,40-44,Bell bottoms,1,3,2,5,4,A wedding invitation,5,4,2,1,3,An elevator,5,2,1,4,3,I consent to take part in this study,4,,,,4,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 80 years ago",,,,,,,,,,Some people seem to much more tolerant of how people live than they did 80 years ago. ,,,,,,,,,,,,,,,,40,Female,Black or African-American,"$55,000 - $75,000",Other,apple,Four-year college degree,0,Very liberal,,
3/5/21 12:47,3/5/21 12:50,IP Address,100,146,TRUE,3/5/21 12:50,R_0U4melDEtY0h8S5,,,,,36.17689514,-86.73390198,anonymous,EN,35-39,Bell bottoms,4,2,1,3,5,A wedding invitation,1,4,3,2,5,An elevator,1,5,2,4,3,I consent to take part in this study,4,,,4,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,"75 years ago, widespread racism and gender based discrimination were considered morally acceptable behavior.  We have progressed a lot in the last 75 years.",,,,,,,,,,,,,,,,,37,Male,Hispanic or Latino Origin,"$35,000 - $55,000",Other,apple,Four-year college degree,1,Neither liberal nor conservative,2011,None
3/5/21 12:50,3/5/21 12:50,IP Address,100,8,TRUE,3/5/21 12:50,R_2U9Oh6v2vF8dLFY,,,,,45.59590149,-122.3103943,anonymous,EN,70+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 12:46,3/5/21 12:50,IP Address,100,246,TRUE,3/5/21 12:50,R_1j7cmml1s4EEgsk,,,,,46.85240173,-96.81210327,anonymous,EN,50-54,Bell bottoms,5,3,4,1,2,A wedding invitation,4,2,5,1,3,An elevator,3,1,5,2,4,I consent to take part in this study,4,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 90 years ago",,,,,,,,,,,,,,,,,,,,The world wasn’t as complicated back then. People were more willing to help each other. Seems like people had more time to do things. Weren’t under as much pressure as people are today.,,,,54,Male,White,"$15,000 - $35,000",Other,apple,Four-year college degree,0,Somewhat conservative,,
3/5/21 12:48,3/5/21 12:50,IP Address,100,147,TRUE,3/5/21 12:50,R_ZDGcO66KahWGtlT,,,,,41.70880127,-85.97599792,anonymous,EN,30-34,Bell bottoms,5,4,1,3,2,A wedding invitation,5,1,4,2,3,An elevator,2,1,3,5,4,I consent to take part in this study,1,,1,,,,,,,,,,4,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,,,,,,,,,,,decline in morality and a more-or-less unified religious system,,,,,,,,30,Male,White,"less than $15,000",Other,apple,Four-year college degree,0,Somewhat conservative,,
3/5/21 12:47,3/5/21 12:50,IP Address,100,164,TRUE,3/5/21 12:50,R_2OP7Yma2vFIXpcc,,,,,42.52430725,-92.44789886,anonymous,EN,45-49,Bell bottoms,3,2,4,1,5,A wedding invitation,5,1,4,3,2,An elevator,4,5,1,3,2,I consent to take part in this study,6,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 85 years ago",,,,,,,,,,,,,,,,,,,,"I think the world has gotten more competitive. 85 years ago, people wanted to help each other and maintain equality. Now, people are more concerned about being better off than one another. This has caused a decrease in kindness.",,,,,46,Male,White,"$150,000 - $200,000",Other,apple,Graduate school,2,Very conservative,2005,This was a great survey. This is a topic I discuss a lot!
3/5/21 12:46,3/5/21 12:50,IP Address,100,225,TRUE,3/5/21 12:50,R_2zHn3Ot03GRDptg,,,,,33.86540222,-84.33850098,anonymous,EN,30-34,Bell bottoms,1,5,4,3,2,A wedding invitation,2,3,1,4,5,An elevator,4,5,2,3,1,I consent to take part in this study,4,,5,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,"There is less racism, things are more equal today. ",,,,,,,,,,,,,,,,,,30,Male,More than 1 of the above,"$55,000 - $75,000",Introverted,,Associate's degree,0,Very liberal,,None
3/5/21 12:48,3/5/21 12:50,IP Address,100,121,TRUE,3/5/21 12:50,R_Zb3KrDyYMRbAyJj,,,,,33.99780273,-83.71240234,anonymous,EN,40-44,Bell bottoms,1,4,5,2,3,A wedding invitation,2,1,4,5,3,An elevator,5,3,2,4,1,I consent to take part in this study,4,,,,5,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 80 years ago",,,,,,,,,,,,,,,,,,,,Decline in societal morals and The Internet. ,,,,,,41,Male,White,"$95,000 - $150,000",Other,apple,Four-year college degree,0,Somewhat conservative,,Thank you
3/5/21 12:50,3/5/21 12:50,IP Address,100,30,TRUE,3/5/21 12:50,R_2rj6IqygqXIuZUy,,,,,40.12150574,-75.32689667,anonymous,EN,40-44,High heels,2,5,3,1,4,A restaurant bill,5,1,2,3,4,A pizza,3,2,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 12:48,3/5/21 12:51,IP Address,100,158,TRUE,3/5/21 12:51,R_1DHYrnUJbg1A1tP,,,,,38.83410645,-76.79740143,anonymous,EN,25-29,Bell bottoms,2,3,1,4,5,A wedding invitation,5,4,3,1,2,An elevator,2,5,1,4,3,I consent to take part in this study,3,3,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,There weren't any laws in place to stop a lot of racist behavior back then so people were more open with their racism.,,,,,,,,,,,,,,,,,,,29,Female,Black or African-American,"$55,000 - $75,000",Other,apple,Some college,2,Neither liberal nor conservative,2012,
3/5/21 12:49,3/5/21 12:51,IP Address,100,87,TRUE,3/5/21 12:51,R_2SoBnBQlCp1szmh,,,,,44.0196991,-88.55139923,anonymous,EN,35-39,Bell bottoms,2,3,5,4,1,A wedding invitation,2,5,1,4,3,An elevator,5,2,4,3,1,I consent to take part in this study,4,,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,White,"$95,000 - $150,000",Other,apple,Graduate school,3,Somewhat liberal,2012,
