StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age_1,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,today,2015,2010,2005,2000,1995,1990,1985,1980,1975,2000_born,1995_born,1990_born,1985_born,1980_born,1975_born,1970_born,1965_born,1960_born,1955_ born,check_20,check_25,check_30,check_35,check_40,check_45,check_50,check_55,check_60,check_65,old_today,young_today,old_past,explain_more_20,explain_more_25,explain_more_30,explain_more_35,explain_more_40,explain_more_45,explain_more_50,explain_more_55,explain_more_60,explain_more_65,explain_less_20,explain_less_25,explain_less_30,explain_less_35,explain_less_40,explain_less_45,explain_less_50,explain_less_55,explain_less_60,explain_less_65,age,gender,race,income,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments
1/29/20 10:25,1/29/20 10:28,IP Address,100,135,TRUE,1/29/20 10:28,R_Ce453Hu39D0q6hr,,,,,42.45570374,-83.65419769,anonymous,EN,25-29,Bell bottoms,1,5,2,4,3,A wedding invitation,3,4,1,5,2,An elevator,3,5,1,2,4,I consent to take part in this study,3,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,3,2,4,,,,,,,,,,,,People got more opiniated and greedy.,,,,,,,,,26,Female,White,"$15,000 - $35,000",Other,apple,High school diploma,2,Neither liberal nor conservative,2013,None
1/29/20 10:26,1/29/20 10:28,IP Address,100,90,TRUE,1/29/20 10:28,R_1rleWy39JRA9TCM,,,,,32.07730103,-81.09010315,anonymous,EN,25-29,Bell bottoms,2,4,5,1,3,A wedding invitation,2,3,1,4,5,An elevator,3,1,5,4,2,I consent to take part in this study,5,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,26,Female,More than 1 of the above,"$15,000 - $35,000",Other,apple,Four-year college degree,0,Neither liberal nor conservative,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,125,TRUE,1/29/20 10:28,R_3EyzMwaSwGH0vKT,,,,,41.81390381,-73.11229706,anonymous,EN,40-44,Bell bottoms,5,4,3,2,1,A wedding invitation,1,3,2,4,5,An elevator,2,1,4,5,3,I consent to take part in this study,5,,,,6,,,,,,,,,,6,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 40 years ago",,,,,,5,4,5,,,,,,,,,,,,,,,,,,,,,42,Male,White,"$35,000 - $55,000",Neither extroverted nor introverted,,Four-year college degree,2,Very liberal,1990,
1/29/20 10:26,1/29/20 10:28,IP Address,100,79,TRUE,1/29/20 10:28,R_3KOUoTyZGpwW1BJ,,,,,47.60920715,-122.3314056,anonymous,EN,25-29,Flip-flops,4,5,2,3,1,A wedding invitation,2,4,1,5,3,A pizza,5,3,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 10:27,1/29/20 10:28,IP Address,100,54,TRUE,1/29/20 10:28,R_2uBQw7Lk00rLFza,,,,,33.7552948,-84.38860321,anonymous,EN,25-29,Bell bottoms,2,4,1,3,5,A wedding invitation,4,5,2,3,1,A pizza,4,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,125,TRUE,1/29/20 10:28,R_6RaS68BBDoUskKd,,,,,38.65870667,-90.46099854,anonymous,EN,30-34,Bell bottoms,2,1,5,3,4,A wedding invitation,1,4,2,3,5,An elevator,5,3,4,1,2,I consent to take part in this study,4,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,4,3,3,,,,,,,,,,,,,There's less emphasis on social interaction since we do everything online or through some sort of tech. You don't have to be nice to Alexa.,,,,,,,,39,Male,Asian,"$35,000 - $55,000",Other,apple,Four-year college degree,1,Somewhat liberal,2012,
1/29/20 10:26,1/29/20 10:28,IP Address,100,98,TRUE,1/29/20 10:28,R_3IT9WDWfMVirpJj,,,,,33.99780273,-83.71240234,anonymous,EN,35-39,Bell bottoms,1,2,3,5,4,A wedding invitation,2,3,5,4,1,An elevator,3,4,5,1,2,I consent to take part in this study,7,,,7,,,,,,,,,,6,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 35 years ago",,,,,,,6,5,5,,,,"Closer communities, able to connect with people farther away. ",,,,,,,,,,,,,,,,,35,Female,White,"$35,000 - $55,000",Other,apple,Associate's degree,2,Neither liberal nor conservative,2015,
1/29/20 10:26,1/29/20 10:28,IP Address,100,106,TRUE,1/29/20 10:28,R_2BnsDJFkS9KkQGn,,,,,41.8500061,-87.71649933,anonymous,EN,45-49,Bell bottoms,2,1,4,3,5,A wedding invitation,5,2,3,4,1,An elevator,2,4,5,1,3,I consent to take part in this study,4,,,,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 45 years ago",,,,,5,4,5,,,,,,,,,,,,,,,,more crime,,,,,46,Female,White,"$15,000 - $35,000",Other,apple,Some college,2,Somewhat conservative,2000,
1/29/20 10:26,1/29/20 10:28,IP Address,100,132,TRUE,1/29/20 10:28,R_Res6uvRPWhwVtIJ,,,,,37.78329468,-122.1864014,anonymous,EN,30-34,Bell bottoms,2,3,5,4,1,A wedding invitation,3,5,2,1,4,An elevator,1,4,2,3,5,I consent to take part in this study,5,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,5,5,4,,,,,,,,,,,,,,,,,,,,,34,Male,White,"$15,000 - $35,000",Other,apple,Associate's degree,0,Somewhat liberal,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,139,TRUE,1/29/20 10:28,R_3kyNdtJpTamy2IK,,,,,35.08129883,-106.6212006,anonymous,EN,40-44,Bell bottoms,2,3,1,5,4,A wedding invitation,1,4,2,5,3,An elevator,5,3,2,4,1,I consent to take part in this study,6,,,,6,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 40 years ago",,,,,,7,6,6,,,,,,,,,,,,,,,I think the world has become more complicated by overpopulation and technology and people just don't trust each other quite as much as they used to.,,,,,,41,Male,White,"$95,000 - $150,000",Other,apple,Graduate school,0,Somewhat liberal,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,100,TRUE,1/29/20 10:28,R_sLunvJiW8pui0pz,,,,,36.02540588,-82.16929626,anonymous,EN,30-34,Bell bottoms,4,1,2,5,3,A wedding invitation,5,2,1,4,3,An elevator,4,2,3,5,1,I consent to take part in this study,3,,4,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,4,5,3,,,,,,,,,,,,,,,,,,,,,32,Male,White,"$55,000 - $75,000",Other,apple,Four-year college degree,1,Very liberal,2016,
1/29/20 10:25,1/29/20 10:28,IP Address,100,157,TRUE,1/29/20 10:28,R_ezBrs8ZGe3M1tsd,,,,,40.59950256,-75.376297,anonymous,EN,25-29,Bell bottoms,2,3,1,5,4,A wedding invitation,4,1,3,5,2,An elevator,5,2,1,3,4,I consent to take part in this study,4,4,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,5,3,3,,,,,,,,,,,,"I think the anonymity of the internet has caused people to become less kind. While the internet existed 25 years ago, it was not as prominent in people's lives as it is today. ",,,,,,,,,26,Female,More than 1 of the above,"less than $15,000",Other,apple,Some college,0,Somewhat conservative,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,142,TRUE,1/29/20 10:28,R_1Inr3saBZeEUOIE,,,,,36.01300049,-84.26239777,anonymous,EN,30-34,Bell bottoms,2,5,3,4,1,A wedding invitation,3,5,4,1,2,An elevator,2,5,4,1,3,I consent to take part in this study,4,,6,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,4,2,4,,,,,,,,,,,,,"I don't think parents are raising their kids to be kind, honest, nice, and good in today's society.  They are too worried about themselves or are too worried about getting in trouble for disciplining their children.  Children need discipline and structure in their lives. ",,,,,,,,32,Female,White,"less than $15,000",Other,apple,Graduate school,2,Somewhat conservative,2010,
1/29/20 10:26,1/29/20 10:28,IP Address,100,131,TRUE,1/29/20 10:28,R_32JvZQwALnoH0by,,,,,34.82870483,-86.88890076,anonymous,EN,45-49,Bell bottoms,1,2,3,4,5,A wedding invitation,1,3,5,4,2,An elevator,2,1,5,4,3,I consent to take part in this study,5,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 45 years ago",,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,48,Male,White,"$95,000 - $150,000",Other,apple,Associate's degree,3,Neither liberal nor conservative,2000,
1/29/20 10:26,1/29/20 10:28,IP Address,100,136,TRUE,1/29/20 10:28,R_D1Tt9O6VfsCiiv7,,,,,40.30439758,-86.46890259,anonymous,EN,35-39,Bell bottoms,3,4,1,2,5,A wedding invitation,4,2,5,1,3,An elevator,4,3,2,1,5,I consent to take part in this study,5,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",,,,,,,5,4,5,,,,,,,,,,,,,,"I think people feel more entitled to express negative opinions towards others, instead of trying to understand alternate point of views. ",,,,,,,37,Male,White,"$75,000 - $95,000",Other,apple,Some college,3,Somewhat conservative,2009,
1/29/20 10:26,1/29/20 10:28,IP Address,100,119,TRUE,1/29/20 10:28,R_Y9W0GTrQG62L4J3,,,,,43.07290649,-70.80519867,anonymous,EN,30-34,Bell bottoms,5,2,3,1,4,A wedding invitation,4,3,1,2,5,An elevator,1,4,3,2,5,I consent to take part in this study,4,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,4,5,6,,,,,,,,,,,,,"I believe we are so wrapped up in what is happening on social media and on our phones, that we are less in-tune with in-person interactions, which makes people less kind, honest, and nice.",,,,,,,,30,Male,White,"$95,000 - $150,000",Other,apple,Four-year college degree,0,Neither liberal nor conservative,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,117,TRUE,1/29/20 10:28,R_PLsyWwqTJVcwsPT,,,,,28.01429749,-82.74459839,anonymous,EN,18-24,Bell bottoms,2,4,5,1,3,A wedding invitation,1,2,3,4,5,An elevator,5,2,3,1,4,I consent to take part in this study,4,,,,,,,,,,5,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 20 years ago",,,,,,,,,,4,4,4,,,,,,,,,,,"The world is just a more competitive place with less resources. Everything is a race now and if you aren't first, you're last.",,,,,,,,,,23,Male,More than 1 of the above,"$15,000 - $35,000",Other,apple,Four-year college degree,0,Neither liberal nor conservative,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,145,TRUE,1/29/20 10:28,R_1nNrnAllfAbD6VO,,,,,39.74809265,-92.46219635,anonymous,EN,30-34,Bell bottoms,2,5,4,3,1,A wedding invitation,3,5,4,2,1,An elevator,2,4,1,5,3,I consent to take part in this study,5,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,4,2,6,,,,,,,,,,,,,The internet.  Everyone can basically let their minds and mouths run wild while hiding under certain veils to be anonymous.  Everyone wants to be the next 'viral' craze and it has led to stupid stunts that people repeat all over the world. ,,,,,,,,32,Male,White,"$15,000 - $35,000",Other,apple,Some college,1,Neither liberal nor conservative,2013,"Everything works, thank you."
1/29/20 10:26,1/29/20 10:28,IP Address,100,119,TRUE,1/29/20 10:28,R_2TBu7a6NGTiprig,,,,,41.84829712,-87.65170288,anonymous,EN,30-34,Bell bottoms,2,4,3,5,1,A wedding invitation,2,4,3,1,5,An elevator,5,2,3,4,1,I consent to take part in this study,4,,4,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,4,5,5,,,,,,,,,,,,,,,,,,,,,32,Female,White,"$55,000 - $75,000",Other,apple,Four-year college degree,1,Neither liberal nor conservative,2018,
1/29/20 10:26,1/29/20 10:28,IP Address,100,127,TRUE,1/29/20 10:28,R_1dyMb05utNjy88F,,,,,41.08790588,-112.0632019,anonymous,EN,25-29,Bell bottoms,5,2,4,1,3,A wedding invitation,5,3,4,2,1,An elevator,4,2,5,1,3,I consent to take part in this study,5,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,5,5,6,,,,,,,,,,,,"Its a ""them or me"" attitude.  People are struggling to get by.  They seem more likely to use anything they can to keep going.",,,,,,,,,29,Male,White,"$95,000 - $150,000",Other,apple,Graduate school,1,Somewhat conservative,2017,
1/29/20 10:26,1/29/20 10:28,IP Address,100,142,TRUE,1/29/20 10:28,R_6Wrci3rniLrmmVr,,,,,28.11309814,-81.62409973,anonymous,EN,35-39,Bell bottoms,4,2,3,5,1,A wedding invitation,5,3,2,4,1,An elevator,4,1,3,2,5,I consent to take part in this study,4,,,4,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 35 years ago",,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,37,Male,White,"$75,000 - $95,000",Other,apple,High school diploma,1,Somewhat liberal,2013,
1/29/20 10:26,1/29/20 10:28,IP Address,100,147,TRUE,1/29/20 10:28,R_3iOI116Jxst9ICn,,,,,40.84620667,-74.70559692,anonymous,EN,35-39,Bell bottoms,1,3,4,2,5,A wedding invitation,1,5,4,3,2,An elevator,3,4,1,2,5,I consent to take part in this study,5,,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",,,,,,,5,5,6,,,,,,,,,,,,,,I think social media and the internet are the biggest reasons because people can now hide behind a screen and don't have to face any repercussions of being a bad person.,,,,,,,38,Male,White,"$95,000 - $150,000",Other,apple,Four-year college degree,1,Somewhat liberal,2014,no comments
1/29/20 10:26,1/29/20 10:28,IP Address,100,149,TRUE,1/29/20 10:28,R_1H0q4QEkdnNieRv,,,,,39.12690735,-76.69799805,anonymous,EN,45-49,Bell bottoms,5,3,2,1,4,A wedding invitation,1,3,4,2,5,An elevator,1,2,5,3,4,I consent to take part in this study,5,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 45 years ago",,,,,5,4,4,,,,,,,,,,,,,,,,,,,,,47,Female,White,"$55,000 - $75,000",Other,apple,Graduate school,2,Very liberal,2010,
1/29/20 10:27,1/29/20 10:28,IP Address,100,85,TRUE,1/29/20 10:28,R_27mmJimb1Gmrzj9,,,,,35.770401,-78.62930298,anonymous,EN,25-29,Bell bottoms,4,1,3,5,2,A wedding invitation,4,3,5,2,1,An elevator,2,5,1,3,4,I consent to take part in this study,5,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,26,Female,More than 1 of the above,"$55,000 - $75,000",Other,apple,Four-year college degree,0,Very liberal,,thanks!
1/29/20 10:26,1/29/20 10:28,IP Address,100,124,TRUE,1/29/20 10:28,R_2Eg7W3zLXhhiK1B,,,,,42.34640503,-71.09750366,anonymous,EN,60-64,Bell bottoms,2,4,1,5,3,A wedding invitation,5,4,1,2,3,An elevator,5,1,2,4,3,I consent to take part in this study,5,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 60 years ago",,6,5,5,,,,,,,,,,,,,,,,,,,,,64,Male,White,"$55,000 - $75,000",Other,apple,Some college,1,Somewhat conservative,1991,ty
1/29/20 10:26,1/29/20 10:28,IP Address,100,154,TRUE,1/29/20 10:28,R_2SxER4z0ZERHz9I,,,,,38.96369934,-77.60990143,anonymous,EN,35-39,Bell bottoms,4,3,5,1,2,A wedding invitation,4,2,3,5,1,An elevator,5,3,1,4,2,I consent to take part in this study,4,,,2,,,,,,,,,,1,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 35 years ago",,,,,,,5,6,7,,,,Social awareness and internet ,,,,,,,,,,,,,,,,,36,Female,Asian,"$95,000 - $150,000",Other,apple,Graduate school,2,Neither liberal nor conservative,2014,
1/29/20 10:26,1/29/20 10:28,IP Address,100,128,TRUE,1/29/20 10:28,R_1CrLbKmZhyRk4nH,,,,,33.6598053,-117.3484955,anonymous,EN,30-34,Bell bottoms,3,5,1,4,2,A thank-you note,5,4,3,2,1,A book,5,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,147,TRUE,1/29/20 10:28,R_31oMPDUjx235dtG,,,,,39.03700256,-77.04119873,anonymous,EN,30-34,Flip-flops,2,5,4,1,3,A diary,2,4,3,5,1,A person,1,2,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 10:25,1/29/20 10:28,IP Address,100,158,TRUE,1/29/20 10:28,R_w0Iq39zP38UjQe5,,,,,40.18730164,-82.98989868,anonymous,EN,60-64,Bell bottoms,4,5,2,1,3,A wedding invitation,1,2,4,3,5,An elevator,2,1,3,5,4,I consent to take part in this study,4,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 60 years ago",,4,4,4,,,,,,,,,,,,,,,,,,,,,62,Female,White,"$95,000 - $150,000",Other,apple,Four-year college degree,1,Very liberal,2004,
1/29/20 10:26,1/29/20 10:28,IP Address,100,133,TRUE,1/29/20 10:28,R_3Pt5OHSNeoL28nx,,,,,33.4683075,-112.0549011,anonymous,EN,30-34,Bell bottoms,5,3,1,4,2,A wedding invitation,3,4,2,1,5,An elevator,5,2,1,4,3,I consent to take part in this study,4,,5,,,,,,,,,,5,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,5,4,4,,,,,,,,,,,,,"I think its just a different generation, people have different values, and also they were just raised differently.",,,,,,,,31,Male,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Very conservative,,
1/29/20 10:27,1/29/20 10:28,IP Address,100,76,TRUE,1/29/20 10:28,R_2fiVJD7b256HWGC,,,,,38.74009705,-90.62180328,anonymous,EN,30-34,Sneakers,1,5,3,4,2,A diploma,4,1,3,2,5,An elevator,5,1,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,105,TRUE,1/29/20 10:28,R_3oGU83YJ2GRzxS2,,,,,30.89360046,-83.32350159,anonymous,EN,25-29,Bell bottoms,3,4,1,5,2,A wedding invitation,2,1,4,5,3,An elevator,2,1,3,4,5,I consent to take part in this study,4,4,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,4,4,4,,technology,,,,,,,,,,,,,,,,,,,26,Male,Black or African-American,"$35,000 - $55,000",Other,apple,Some college,2,Neither liberal nor conservative,2010,
1/29/20 10:25,1/29/20 10:28,IP Address,100,164,TRUE,1/29/20 10:28,R_1ocgcueOzmWLijZ,,,,,40.75999451,-73.53179932,anonymous,EN,25-29,Bell bottoms,2,5,3,4,1,A wedding invitation,3,4,5,1,2,An elevator,1,3,5,2,4,I consent to take part in this study,5,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,26,Female,Asian,"less than $15,000",Other,apple,Associate's degree,0,Somewhat liberal,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,122,TRUE,1/29/20 10:28,R_2f8qhb0jTM3qQ6p,,,,,41.76210022,-72.72660065,anonymous,EN,18-24,Bell bottoms,1,5,4,2,3,A wedding invitation,2,5,1,3,4,An elevator,1,4,2,5,3,I consent to take part in this study,5,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 20 years ago",,,,,,,,,,4,5,5,people understand social issues,,,,,,,,,,,,,,,,,,,,19,Female,White,"less than $15,000",Other,apple,Some college,0,Neither liberal nor conservative,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,148,TRUE,1/29/20 10:28,R_2eRm5uQd4gGiJsH,,,,,44.98249817,-93.18630219,anonymous,EN,30-34,Bell bottoms,5,1,4,2,3,A wedding invitation,5,2,3,4,1,An elevator,4,1,5,3,2,I consent to take part in this study,5,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,6,7,5,,,,,,,,,,,,,,,,,,,,,32,Male,Asian,"$35,000 - $55,000",Other,apple,Graduate school,0,Very liberal,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,147,TRUE,1/29/20 10:28,R_3iPfPoldTrrZhzj,,,,,39.20410156,-84.39679718,anonymous,EN,35-39,Bell bottoms,2,5,3,1,4,A wedding invitation,5,1,2,4,3,An elevator,4,2,3,1,5,I consent to take part in this study,3,,,3,,,,,,,,,,5,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 35 years ago",,,,,,,4,3,4,,,,,,,,,,,,,,I think it was terrorism that has done this.,,,,,,,35,Male,White,"less than $15,000",Neither extroverted nor introverted,,Some college,0,Neither liberal nor conservative,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,108,TRUE,1/29/20 10:28,R_1Q4OMKUNVVpCnmb,,,,,44.01010132,-69.89839935,anonymous,EN,25-29,Bell bottoms,5,1,4,3,2,A wedding invitation,4,5,3,2,1,An elevator,5,3,1,2,4,I consent to take part in this study,5,4,,,,,,,,,,3,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 25 years ago",,,,,,,,,5,4,3,,Progression and acceptance.,,,,,,,,,,,,,,,,,,,26,Male,White,"$35,000 - $55,000",Other,apple,High school diploma,0,Neither liberal nor conservative,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,145,TRUE,1/29/20 10:28,R_1Doh8EEYYtKOu9i,,,,,36.34620667,-85.91889954,anonymous,EN,35-39,Bell bottoms,2,1,5,4,3,A wedding invitation,2,1,4,3,5,An elevator,3,2,4,1,5,I consent to take part in this study,5,,,5,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 35 years ago",,,,,,,5,6,4,,,,"35 years ago I don't think people had as much tolerance for anyone that is different from them. Today, people treat each other mostly with kindness.",,,,,,,,,,,,,,,,,35,Female,White,"$55,000 - $75,000",Introverted,,Some college,0,Neither liberal nor conservative,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,122,TRUE,1/29/20 10:28,R_1FhQnBUisqaZ1CA,,,,,41.01879883,-81.61740112,anonymous,EN,40-44,Bell bottoms,3,5,1,2,4,A wedding invitation,3,2,5,4,1,An elevator,4,3,2,1,5,I consent to take part in this study,6,,,,6,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 40 years ago",,,,,,4,3,4,,,,,,,,,,,,,,,There are more stresses in the world now. I think that more people are just concerned with themselves and technology than kindness. People are more worried about the cell phones in their hands than their fellow people right beside them.,,,,,,41,Female,White,"$35,000 - $55,000",Other,apple,High school diploma,2,Neither liberal nor conservative,2000,Have a great day!
1/29/20 10:26,1/29/20 10:28,IP Address,100,158,TRUE,1/29/20 10:28,R_x4meodTatxnA67D,,,,,39.01800537,-77.53900146,anonymous,EN,65-69,High heels,4,1,2,5,3,A wedding invitation,5,2,4,1,3,An elevator,2,3,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,150,TRUE,1/29/20 10:28,R_3puwbjWkvsGMzr3,,,,,32.58169556,-97.13990021,anonymous,EN,50-54,Bell bottoms,2,1,3,4,5,A wedding invitation,4,1,2,5,3,An elevator,4,1,3,2,5,I consent to take part in this study,4,,,,,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 50 years ago",,,,5,4,5,,,,,,,,,,,,,,,,,"people today are exposed to a lot more media, and shown more disrespectful people.  the emulate that behavior.",,,,52,Male,White,"$35,000 - $55,000",Other,apple,Some college,2,Somewhat conservative,1994,
1/29/20 10:26,1/29/20 10:28,IP Address,100,132,TRUE,1/29/20 10:28,R_NV09nCLNPH35b5n,,,,,41.57980347,-72.50039673,anonymous,EN,35-39,Bell bottoms,1,2,4,3,5,A wedding invitation,1,4,5,2,3,An elevator,4,2,5,3,1,I consent to take part in this study,4,,,4,,,,,,,,,,5,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 35 years ago",,,,,,,4,3,4,,,,Standards of morality have changed and so have people.,,,,,,,,,,,,,,,,,37,Female,White,"$95,000 - $150,000",Other,apple,Graduate school,3,Somewhat liberal,2013,
1/29/20 10:26,1/29/20 10:28,IP Address,100,149,TRUE,1/29/20 10:28,R_2uWkTqGpjtRy1xH,,,,,45.66520691,-122.5214996,anonymous,EN,45-49,Bell bottoms,1,3,2,4,5,A wedding invitation,2,5,3,4,1,An elevator,2,4,1,3,5,I consent to take part in this study,6,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 45 years ago",,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,47,Female,White,"$75,000 - $95,000",Other,apple,Four-year college degree,1,Very liberal,1998,
1/29/20 10:27,1/29/20 10:28,IP Address,100,90,TRUE,1/29/20 10:28,R_3rNa6WZ3AcidvQo,,,,,32.81370544,-96.87039948,anonymous,EN,30-34,Flip-flops,3,2,5,4,1,A thank-you note,4,5,1,2,3,A person,1,5,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 10:26,1/29/20 10:28,IP Address,100,144,TRUE,1/29/20 10:28,R_1JW5zzfuK43EGgq,,,,,33.12130737,-91.27159882,anonymous,EN,30-34,Bell bottoms,2,3,4,1,5,A wedding invitation,1,4,2,3,5,An elevator,4,5,3,2,1,I consent to take part in this study,5,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 30 years ago",,,,,,,,4,4,3,,,,,,,,,,,,,EXPERIENCE,,,,,,,,30,Female,White,"$75,000 - $95,000",Other,APPLE,Four-year college degree,0,Somewhat conservative,,
