,StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,QID41,manip_check,explain_more,explain_less,age,gender,race,check,check_4_TEXT,education,political_ideology,party,kids,oldest_kid,comments,PROLIFIC_PID,inclusion,reason,trend,trend_cat,strict,year,rating,participant
52.202,6/11/20 13:24,6/11/20 13:26,IP Address,100,133,TRUE,6/11/20 13:26,R_2qEO1v39tLb5UQx,NA,NA,NA,NA,34.07620239,-118.3029022,anonymous,EN,I consent to take part in this study,5ed6db5a61cc4f00086f2610,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,41,Female,White,Other,Sky,Graduate school,Very liberal,Strongly Democrat,0,NA,,5ed6db5a61cc4f00086f2610,NA,NA,0,equal,NA,2020,4,52
53.202,6/11/20 13:24,6/11/20 13:26,IP Address,100,115,TRUE,6/11/20 13:26,R_DOHbEZLbz1Wj9K1,NA,NA,NA,NA,38.61540222,-90.21589661,anonymous,EN,I consent to take part in this study,5ede3b26255765064901e5ac,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,33,Male,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,2,2018,nope!,5ede3b26255765064901e5ac,NA,NA,0,equal,NA,2020,6,53
54.202,6/11/20 13:25,6/11/20 13:26,IP Address,100,81,TRUE,6/11/20 13:26,R_OfXOxGq2t3lEzAZ,NA,NA,NA,NA,29.61380005,-82.38600159,anonymous,EN,I consent to take part in this study,5d0ea4017951f1001663d3f8,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,32,Female,White,Other,sky,Graduate school,Neither liberal nor conservative,Independent,0,NA,,5d0ea4017951f1001663d3f8,NA,NA,0,equal,NA,2020,6,54
55.202,6/11/20 13:24,6/11/20 13:26,IP Address,100,175,TRUE,6/11/20 13:26,R_QmETG9DZ4YjVfZ7,NA,NA,NA,NA,40.32139587,-80.03780365,anonymous,EN,I consent to take part in this study,5e7fefe06c12706d47e35211,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I think people have become more socially aware, especially on topics like racism. People are more aware of the effects they have on people because of social media and better education.",,20,Female,White,Other,sky,Some college,Very liberal,Strongly Democrat,0,NA,,5e7fefe06c12706d47e35211,NA,NA,1,more,NA,2020,5,55
56.202,6/11/20 13:24,6/11/20 13:27,IP Address,100,141,TRUE,6/11/20 13:27,R_248Bs6t4JIFmF1c,NA,NA,NA,NA,45.33779907,-122.572403,anonymous,EN,I consent to take part in this study,5d1114ecdab73d001665ff33,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,49,Female,White,Other,sky,Four-year college degree,Very liberal,Lean Democrat,1,2016,,5d1114ecdab73d001665ff33,NA,NA,0,equal,NA,2020,4,56
57.202,6/11/20 13:19,6/11/20 13:27,IP Address,100,484,TRUE,6/11/20 13:27,R_SW7lyOK1jKvrra1,NA,NA,NA,NA,28.26939392,-81.47419739,anonymous,EN,I consent to take part in this study,5ec12ad1759b78000a4f9965,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,For greed,414,Male,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,2,2012,,5ec12ad1759b78000a4f9965,NA,NA,-1,less,NA,2020,5,57
58.202,6/11/20 13:25,6/11/20 13:27,IP Address,100,126,TRUE,6/11/20 13:27,R_2uPbptuTTEJaD2O,NA,NA,NA,NA,39.19949341,-94.52649689,anonymous,EN,I consent to take part in this study,5ed78f15983647227fcec902,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Trump,61,Male,White,Other,sky,Some graduate school,Somewhat liberal,Lean Democrat,2,1991,,5ed78f15983647227fcec902,NA,NA,-2,less,NA,2020,3,58
59.202,6/11/20 13:25,6/11/20 13:27,IP Address,100,139,TRUE,6/11/20 13:27,R_3CWufqundMuoZI9,NA,NA,NA,NA,30.12229919,-81.36270142,anonymous,EN,I consent to take part in this study,5d8a1d20d1afcb0019d7390b,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,It was a different time.  Too many bad things are happening now being done by bad people.  People were nicer before. ,69,Male,White,Other,sky,Graduate school,Very conservative,Strongly Republican,0,NA,I like Wharton surveys.,5d8a1d20d1afcb0019d7390b,NA,NA,-1,less,NA,2020,5,59
60.202,6/11/20 13:24,6/11/20 13:27,IP Address,100,156,TRUE,6/11/20 13:27,R_3Epe3Xczz7Ye4LO,NA,NA,NA,NA,39.51069641,-84.74269867,anonymous,EN,I consent to take part in this study,5ae3300873930b00012c8b0a,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,political parties that seek to show the other side as the enemy instead of working together and compromising,37,Male,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,2,2013,,5ae3300873930b00012c8b0a,NA,NA,-1,less,NA,2020,5,60
61.202,6/11/20 13:26,6/11/20 13:27,IP Address,100,82,TRUE,6/11/20 13:27,R_3rODzoR4tUj4FFn,NA,NA,NA,NA,29.89309692,-98.68569946,anonymous,EN,I consent to take part in this study,5d409e7913864b0015b14915,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,35,Male,White,Other,sky,Graduate school,Neither liberal nor conservative,Independent,2,2014,,5d409e7913864b0015b14915,NA,NA,0,equal,NA,2020,4,61
62.202,6/11/20 13:26,6/11/20 13:27,IP Address,100,85,TRUE,6/11/20 13:27,R_1mfM5GEm0ZFmgfO,NA,NA,NA,NA,37.58900452,-122.0460968,anonymous,EN,I consent to take part in this study,5edac36485d97f1847b29834,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,28,Male,Asian,Other,sky,High school diploma,Somewhat conservative,Lean Republican,0,NA,Nah,5edac36485d97f1847b29834,NA,NA,0,equal,NA,2020,4,62
63.202,6/11/20 13:26,6/11/20 13:28,IP Address,100,137,TRUE,6/11/20 13:28,R_3hiGbDeb8rA8R1h,NA,NA,NA,NA,32.87930298,-96.63749695,anonymous,EN,I consent to take part in this study,5bd367b17d6dc1000121da65,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",connectivity ,,38,Male,American Indian or Alaska Native,Other,sky,Some college,Neither liberal nor conservative,Independent,0,NA,,5bd367b17d6dc1000121da65,NA,NA,1,more,NA,2020,4,63
64.202,6/11/20 13:24,6/11/20 13:28,IP Address,100,214,TRUE,6/11/20 13:28,R_120d56BdBGNylXd,NA,NA,NA,NA,39.15919495,-123.1963043,anonymous,EN,I consent to take part in this study,5e7ac028307a350008334f2e,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",I am not sure. But in my experiences people who were adults already 20 years ago are less nice today than people who because adults in the last 10 years. ,,23,Female,More than 1 of the above,Other,Sky,Four-year college degree,Somewhat liberal,Strongly Democrat,0,NA,,5e7ac028307a350008334f2e,NA,NA,1,more,NA,2020,5,64
65.202,6/11/20 13:25,6/11/20 13:28,IP Address,100,172,TRUE,6/11/20 13:28,R_27QFlTw88DDbOap,NA,NA,NA,NA,41.7696991,-83.58239746,anonymous,EN,I consent to take part in this study,5e15350d4d6bf1b557ee9783,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Technology - I feel people are more impatient and irritable/angry and self absorbed now.,36,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,1,2019,,5e15350d4d6bf1b557ee9783,NA,NA,-1,less,NA,2020,4,65
66.202,6/11/20 13:26,6/11/20 13:28,IP Address,100,108,TRUE,6/11/20 13:28,R_R458XE4KCfJAzaF,NA,NA,NA,NA,41.11439514,-74.04290009,anonymous,EN,I consent to take part in this study,5eb0ca054479b818de40d9a5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,52,Female,White,Other,sky,Associate's degree,Somewhat conservative,Independent,3,1996,,5eb0ca054479b818de40d9a5,NA,NA,0,equal,NA,2020,6,66
67.202,6/11/20 13:27,6/11/20 13:28,IP Address,100,94,TRUE,6/11/20 13:28,R_b33iNIfVGyzQPdL,NA,NA,NA,NA,38.4539032,-90.32800293,anonymous,EN,I consent to take part in this study,5e30cffb5a41120d29d33113,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,73,Female,White,Other,sky,Some college,Neither liberal nor conservative,Independent,2,1968,,5e30cffb5a41120d29d33113,NA,NA,0,equal,NA,2020,6,67
68.202,6/11/20 13:26,6/11/20 13:28,IP Address,100,116,TRUE,6/11/20 13:28,R_voi6LNX4kdDXCg1,NA,NA,NA,NA,26.46960449,-81.8132019,anonymous,EN,I consent to take part in this study,5dd438b65a40f24302c09c2d,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Inequality. Race. Politics.,54,Male,White,Other,sky,Four-year college degree,Very conservative,Strongly Republican,1,1997,na,5dd438b65a40f24302c09c2d,NA,NA,-1,less,NA,2020,5,68
69.202,6/11/20 13:27,6/11/20 13:28,IP Address,100,95,TRUE,6/11/20 13:28,R_qyicDeOrOqQgo6t,NA,NA,NA,NA,42.85389709,-70.93969727,anonymous,EN,I consent to take part in this study,55d60948db6a810013fa0d8e,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,46,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Independent,1,2006,none,55d60948db6a810013fa0d8e,NA,NA,0,equal,NA,2020,5,69
70.202,6/11/20 13:26,6/11/20 13:29,IP Address,100,182,TRUE,6/11/20 13:29,R_3JlPaM1rbBDg652,NA,NA,NA,NA,37.05039978,-93.30020142,anonymous,EN,I consent to take part in this study,55f079ba4779250012dd2bc4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,the internet was invented and now people are a lot meaner,28,Female,White,Other,sky,High school diploma,Somewhat conservative,Independent,0,NA,,55f079ba4779250012dd2bc4,NA,NA,-4,less,NA,2020,3,70
71.202,6/11/20 13:27,6/11/20 13:29,IP Address,100,120,TRUE,6/11/20 13:29,R_1GCXjxKq94zcBoT,NA,NA,NA,NA,45.54110718,-122.5605011,anonymous,EN,I consent to take part in this study,5c28a7d31c8e4c0001b2e0a4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,30,Female,White,Other,Sky,High school diploma,Neither liberal nor conservative,Independent,0,NA,,5c28a7d31c8e4c0001b2e0a4,NA,NA,0,equal,NA,2020,4,71
72.202,6/11/20 13:28,6/11/20 13:29,IP Address,100,85,TRUE,6/11/20 13:29,R_3oFOf6AzppprGix,NA,NA,NA,NA,39.68139648,-104.8836975,anonymous,EN,I consent to take part in this study,5e9730199b6ba1076905ad74,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,34,Male,Hispanic or Latino Origin,Other,sky,Some graduate school,Somewhat conservative,Lean Republican,1,2020,,5e9730199b6ba1076905ad74,NA,NA,0,equal,NA,2020,5,72
73.202,6/11/20 13:28,6/11/20 13:29,IP Address,100,84,TRUE,6/11/20 13:29,R_12nIWJHjzwgaelu,NA,NA,NA,NA,42.53010559,-71.75530243,anonymous,EN,I consent to take part in this study,5e40d1447642cd3187dffaba,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,23,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Independent,0,NA,,5e40d1447642cd3187dffaba,NA,NA,0,equal,NA,2020,4,73
74.202,6/11/20 13:27,6/11/20 13:29,IP Address,100,155,TRUE,6/11/20 13:29,R_2fvRmZNVbFcK2AZ,NA,NA,NA,NA,40.62260437,-111.7777023,anonymous,EN,I consent to take part in this study,5dcee970381b67028925d747,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,26,Male,White,Other,Sky,Some college,Somewhat liberal,Lean Democrat,0,NA,,5dcee970381b67028925d747,NA,NA,0,equal,NA,2020,6,74
75.202,6/11/20 13:26,6/11/20 13:29,IP Address,100,172,TRUE,6/11/20 13:29,R_2rrsT9wv0P1v0iY,NA,NA,NA,NA,42.88220215,-97.39060211,anonymous,EN,I consent to take part in this study,5cb28af75b48f200014c4504,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The prevalence of social media and internet anonymity - people feel like they can say anything, even hurtful things, without consequence.",29,Female,White,Other,Sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,NA,none,5cb28af75b48f200014c4504,NA,NA,-1,less,NA,2020,5,75
76.202,6/11/20 13:24,6/11/20 13:29,IP Address,100,349,TRUE,6/11/20 13:29,R_OkCVfABdVZkrItP,NA,NA,NA,NA,37.75100708,-97.8219986,anonymous,EN,I consent to take part in this study,5c106eb4ce422b0001d64776,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The world has become a harder and harsher place no one looks out for the other person there are only about self.,58,Male,Black or African-American,Other,Sky,Some college,Neither liberal nor conservative,Lean Democrat,3,1984,None,5c106eb4ce422b0001d64776,NA,NA,-4,less,NA,2020,2,76
77.202,6/11/20 13:28,6/11/20 13:30,IP Address,100,106,TRUE,6/11/20 13:30,R_3KUPDQPSREmPHbn,NA,NA,NA,NA,41.02659607,-80.34980011,anonymous,EN,I consent to take part in this study,595b93be7882150001240e21,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,60,Male,White,Other,sky,Some college,Somewhat liberal,Lean Democrat,1,1985,no,595b93be7882150001240e21,NA,NA,0,equal,NA,2020,6,77
78.202,6/11/20 13:28,6/11/20 13:30,IP Address,100,90,TRUE,6/11/20 13:30,R_4UCs27fx1pjC23f,NA,NA,NA,NA,43.77459717,-88.43759918,anonymous,EN,I consent to take part in this study,5c3c7913b4f22c0001a0809c,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,67,Male,White,Other,sky,High school diploma,Somewhat conservative,Lean Republican,2,1981,,5c3c7913b4f22c0001a0809c,NA,NA,0,equal,NA,2020,5,78
79.202,6/11/20 13:28,6/11/20 13:30,IP Address,100,142,TRUE,6/11/20 13:30,R_2czqlyZFSE6XjCX,NA,NA,NA,NA,32.77870178,-96.82170105,anonymous,EN,I consent to take part in this study,5e9093e971c5393a480f4e55,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,19,Female,White,Other,Sky,High school diploma,Neither liberal nor conservative,Independent,0,NA,,5e9093e971c5393a480f4e55,NA,NA,0,equal,NA,2020,7,79
80.202,6/11/20 13:26,6/11/20 13:30,IP Address,100,245,TRUE,6/11/20 13:30,R_2dQOMbSyA55UTX4,NA,NA,NA,NA,36.38340759,-86.45120239,anonymous,EN,I consent to take part in this study,59ff1c68df3fa800015c2d0a,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Less on hand parenting and no social media. ,60,Female,White,Other,sky,Associate's degree,Very liberal,Strongly Democrat,1,1982,Although I keep saying I will get of Facebook and others because people are so brutal right now being home I feel that it’s my biggest connection to the outside world. ,59ff1c68df3fa800015c2d0a,NA,NA,-2,less,NA,2020,4,80
81.202,6/11/20 13:28,6/11/20 13:30,IP Address,100,134,TRUE,6/11/20 13:30,R_2zIOgFY2XhtmpYQ,NA,NA,NA,NA,42.4651947,-83.37129974,anonymous,EN,I consent to take part in this study,5e5c5b635bb31244eafd4dbd,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,We have grown more individualistic as a culture and general politeness is not as valued.,23,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Independent,0,NA,,5e5c5b635bb31244eafd4dbd,NA,NA,-2,less,NA,2020,4,81
82.202,6/11/20 13:27,6/11/20 13:30,IP Address,100,178,TRUE,6/11/20 13:30,R_2fkYMfbGY7LIp0L,NA,NA,NA,NA,40.39259338,-79.90519714,anonymous,EN,I consent to take part in this study,57ac740478a38d00017cce22,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,seemed people were more quieter back 20 years ago and didn't speak up as much when there were differences in opinion,60,Female,White,Other,sky,High school diploma,Neither liberal nor conservative,Independent,2,1987,,57ac740478a38d00017cce22,NA,NA,-1,less,NA,2020,4,82
83.202,6/11/20 13:28,6/11/20 13:30,IP Address,100,136,TRUE,6/11/20 13:30,R_3rFXP0k16sWG9Tm,NA,NA,NA,NA,42.66920471,-83.58950043,anonymous,EN,I consent to take part in this study,5d13c348b8a57200193442c0,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,66,Female,White,Other,sky,Some graduate school,Somewhat liberal,Lean Democrat,2,1992,Thank you.,5d13c348b8a57200193442c0,NA,NA,0,equal,NA,2020,6,83
84.202,6/11/20 13:28,6/11/20 13:30,IP Address,100,153,TRUE,6/11/20 13:30,R_1dE1uieD8HUzFrq,NA,NA,NA,NA,33.61830139,-80.21260071,anonymous,EN,I consent to take part in this study,5858610a7ac7900001733bb2,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,People do not congregate together as much in the past. Technology has caused separation,41,Male,Black or African-American,Other,sky,Associate's degree,Neither liberal nor conservative,Independent,2,2009,,5858610a7ac7900001733bb2,NA,NA,-2,less,NA,2020,4,84
85.202,6/11/20 13:26,6/11/20 13:30,IP Address,100,240,TRUE,6/11/20 13:30,R_3R7qPoSnT8YZFE9,NA,NA,NA,NA,41.87190247,-87.6588974,anonymous,EN,I consent to take part in this study,5deed28c8d43d958910b7a78,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","Increased willingness to be open-minded and have conversations, less interest in conforming to status quo",,26,Female,Asian,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,0,NA,,5deed28c8d43d958910b7a78,NA,NA,1,more,NA,2020,3,85
86.202,6/11/20 13:28,6/11/20 13:30,IP Address,100,131,TRUE,6/11/20 13:30,R_1d7cTp4K7oA7VTs,NA,NA,NA,NA,41.80180359,-87.59929657,anonymous,EN,I consent to take part in this study,5ea9af90c0a67111d4c7f431,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,28,Male,White,Other,Sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,NA,,5ea9af90c0a67111d4c7f431,NA,NA,0,equal,NA,2020,2,86
87.202,6/11/20 13:29,6/11/20 13:31,IP Address,100,75,TRUE,6/11/20 13:31,R_XvaXQTAnjH788OB,NA,NA,NA,NA,39.11099243,-84.65940094,anonymous,EN,I consent to take part in this study,5a3aac19c478830001cc9e12,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,38,Male,White,Other,sky,Four-year college degree,Somewhat conservative,Lean Republican,2,2009,nope,5a3aac19c478830001cc9e12,NA,NA,0,equal,NA,2020,5,87
