"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q118","physical_contact_1","physical_contact_2","physical_contact_3","physical_contact_4","physical_contact_5","physical_hygiene_1","physical_hygiene_2","physical_hygiene_3","physical_hygiene_4","physical_hygiene_5","policy_support_1","policy_support_2","policy_support_3","policy_support_4","policy_support_5","generosity_1","generosity_2","generosity_3","psych_wellbeing1_1","psych_wellbeing2_1","collective_narcis_1","collective_narcis_2","collective_narcis_3","national_identity_1","national_identity_2","conspiracy_theories_1","conspiracy_theories_2","conspiracy_theories_3","conspiracy_theories_4","open_mindness_1","open_mindness_2","open_mindness_3","open_mindness_4","open_mindness_5","open_mindness_6","morality_as_cooperat_1","morality_as_cooperat_2","morality_as_cooperat_3","morality_as_cooperat_4","morality_as_cooperat_5","morality_as_cooperat_6","morality_as_cooperat_7","trait_optimism_1","trait_optimism_2","social_belonging_1","social_belonging_2","social_belonging_3","social_belonging_4","trait_self.control_1","trait_self.control_2","trait_self.control_3","trait_self.control_4","self.esteem_1","Q108_1","narcissism_1","narcissism_2","narcissism_3","narcissism_4","narcissism_5","narcissism_6","moral_identity_1","moral_identity_2","moral_identity_3","moral_identity_4","moral_identity_5","moral_identity_6","moral_identity_7","moral_identity_8","moral_identity_9","moral_identity_10","risk_perception_1","risk_perception_2","political_ideology_1","moral_circle1","health_1","CRT1","CRT2","CRT3","sex","sex_3_TEXT","age","marital","children","employment","employment_6_TEXT","ladder_answer","urban","tested_positive","know_tested_positive","no_bots","Q119","Q120","Q122","survey"
"39","2020-05-01 07:26:21","2020-05-01 07:47:43","IP Address","95.45.71.156","98","1281","False","2020-05-02 15:34:42","R_2QFNgDXjlvXjZKm","","","","","","","anonymous","EN","I agree","10","0","8","9","10","10","10","10","5","10","10","10","10","10","9","90","5","5","5","6","2","2","0","8","6","0","0","0","0","3","10","10","10","0","0","5","5","8","5","1","5","8","6","6","8","9","9","9","8","8","6","2","5","0","2","2","2","1","1","0","9","9","0","0","2","2","2","2","2","7","10","10","3","11","8","50 cents","300","4","Male","","50","Married","0","Employed full-time","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"40","2020-05-01 06:25:33","2020-05-01 06:46:30","IP Address","86.132.179.159","98","1257","False","2020-05-02 15:35:07","R_27kxHKFjtMlPjLO","","","","","","","anonymous","EN","I agree","10","0","10","10","10","10","10","10","8","9","10","10","7","10","10","80","15","5","7","6","7","8","9","10","10","1","0","0","0","1","10","10","10","0","1","7","9","10","10","6","1","0","8","9","3","9","10","10","9","8","4","0","7","0","3","6","0","4","6","0","7","10","6","0","8","4","0","7","7","6","40","80","3","11","7","50","300","2","Male","","49","Married","1","Employed full-time","","6","Rural (in a village or a small place)","No","No","213","No","No","Yes (Northern Ireland)","snowball"
"41","2020-05-01 05:56:22","2020-05-01 06:21:41","IP Address","2.127.24.4","98","1518","False","2020-05-02 15:35:07","R_1QAhOMbv1OAmnNL","","","","","","","anonymous","EN","I agree","10","0","10","10","10","6","6","5","4","4","10","10","10","10","10","0","100","0","7","8","3","6","5","9","5","0","0","0","0","1","10","8","10","0","0","8","4","9","7","6","10","10","10","10","5","5","5","4","4","4","6","5","6","0","1","1","1","2","1","1","10","8","1","0","1","1","4","6","7","10","10","20","3","14","10","50 cents","300 minutes","7 hours","Male","","55","Married","1","Employed part-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","No","No","snowball"
"42","2020-05-01 07:11:53","2020-05-01 07:23:37","IP Address","178.16.206.57","98","703","False","2020-05-02 15:35:07","R_1MKdMvDEo2IkTum","","","","","","","anonymous","EN","I agree","10","2","9","9","10","4","4","3","3","9","9","9","9","10","10","98","1","1","2","5","1","2","2","10","8","0","0","0","0","2","10","10","10","1","1","7","8","8","8","7","8","6","4","4","2","4","7","8","2","8","8","3","3","0","1","2","2","2","1","2","10","9","4","0","4","4","1","3","4","9","10","10","5","10","9","25","3 minutes","7 hours","Male","","31","Single","0","Unemployed / Looking for work","","3","Urban or suburban (in a city or near a city)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"43","2020-05-01 10:38:49","2020-05-01 10:48:49","IP Address","51.171.13.59","98","600","False","2020-05-02 15:35:07","R_1Kd7ZxTrntRF79A","","","","","","","anonymous","EN","I agree","10","1","10","10","10","10","10","10","8","8","10","10","1","10","2","50","50","0","4","7","8","8","5","10","10","2","0","0","0","3","10","10","10","0","2","7","7","5","3","9","1","2","7","7","2","8","5","7","6","9","7","7","7","0","6","3","1","3","4","2","8","8","3","1","2","1","1","0","1","5","0","0","7","4","2","50","3 minutes","7 hours","Male","","57","Married","2","Employed full-time","","7","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"44","2020-05-01 08:05:41","2020-05-01 08:23:20","IP Address","90.200.108.147","98","1059","False","2020-05-02 15:35:07","R_1GuWnTbtcbZOkO0","","","","","","","anonymous","EN","I agree","9","2","8","9","10","10","10","10","9","9","9","10","8","8","8","80","10","10","4","7","5","7","6","10","9","7","2","0","1","3","9","8","7","3","3","7","7","7","7","3","7","8","7","8","6","7","8","8","4","7","7","7","6","0","2","3","4","6","6","5","8","8","5","1","3","6","4","2","2","7","80","80","3","14","4","50","3","7","Male","","40","Single","0","Employed full-time","","4","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Northern Ireland)","snowball"
"45","2020-05-03 07:30:04","2020-05-03 07:39:53","IP Address","5.64.234.156","100","588","True","2020-05-03 07:39:54","R_3JEMauUew6NrlrY","","","","","54.8621978759765625","-6.278106689453125","anonymous","EN","I agree","9","0","6","8","10","10","10","10","5","8","8","8","10","10","10","100","0","0","6","6","6","6","6","10","10","4","0","0","0","1","9","8","8","0","2","9","8","8","8","8","8","8","7","7","7","8","8","8","6","7","4","0","7","0","1","5","2","5","1","3","9","7","1","0","5","0","4","5","3","8","20","20","5","3","6","50","3 minutes","4","Male","","54","Married","3","Retired","","7","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Northern Ireland)","snowball"
"46","2020-05-03 08:57:59","2020-05-03 09:15:06","Spam","5.70.248.58","100","1027","True","2020-05-03 09:30:11","R_1CIx5C69kwDmF2p","","","","","54.5829010009765625","-5.9326019287109375","anonymous","EN","I agree","10","1","10","10","10","8","8","9","8","9","8","9","7","7","8","80","10","10","6","7","5","5","5","10","8","2","1","1","1","2","8","9","9","0","0","7","8","8","8","6","7","5","7","7","7","7","7","8","8","6","7","6","4","0","4","7","3","5","3","0","10","9","1","0","6","5","1","2","1","10","20","30","2","11","7","50","3 minutes","7","Male","","42","Single","3","Employed full-time","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Northern Ireland)","snowball"
"47","2020-05-02 23:51:08","2020-05-03 00:01:18","IP Address","78.19.58.157","98","609","False","2020-05-03 12:07:41","R_2YsHKHXT9cW0nQg","","","","","","","anonymous","EN","I agree","10","0","10","10","10","6","6","3","3","8","10","10","10","10","10","100","0","0","9","8","2","2","2","10","8","0","0","0","0","1","9","10","9","0","0","10","9","10","8","5","8","9","9","9","6","6","6","8","6","8","7","6","6","0","0","1","2","1","0","0","8","7","0","0","5","5","3","0","3","4","20","20","3","13","6","50","1","7","Male","","56","Married","4","Employed full-time","","6","Rural (in a village or a small place)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"48","2020-05-01 14:25:34","2020-05-01 14:27:38","IP Address","24.21.240.51","13","124","False","2020-05-03 12:07:50","R_2v1Ae8AT2UyM4kq","","","","","","","anonymous","EN","I agree","","","","","","","","","","","10","10","8","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","7","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","snowball"
"49","2020-05-02 15:41:19","2020-05-02 16:19:57","IP Address","37.228.254.77","98","2318","False","2020-05-03 12:07:53","R_3Kx3mTTTOOum8vF","","","","","","","anonymous","EN","I agree","8","5","5","9","10","10","9","8","8","10","9","10","6","10","8","80","10","10","4","7","4","5","5","6","7","0","0","0","0","1","9","9","10","0","1","6","6","7","7","4","4","7","7","7","7","7","6","7","5","7","4","3","6","0","6","3","6","6","5","1","10","8","6","9","6","8","2","9","9","9","30","30","2","14","4","50","300 minutes","7 hours","Female","","67","Single","1","Retired","","8","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"50","2020-05-03 10:06:13","2020-05-03 10:22:18","IP Address","24.3.235.90","98","965","False","2020-05-03 12:07:56","R_Z1NL3aCaV8WHqDf","","","","","","","anonymous","EN","I agree","6","2","4","6","9","4","5","4","4","5","7","8","8","9","8","85","15","0","5","7","5","5","5","6","7","2","1","1","1","4","9","9","9","0","4","2","2","5","2","2","6","7","8","8","4","5","5","2","8","8","3","1","8","0","2","3","3","8","5","2","9","7","2","1","5","2","1","2","1","8","70","60","5","5","9","25 cents","3 min","7 hours","Male","","63","Married","2","Employed full-time","","9","Rural (in a village or a small place)","No","No","213","Yes","No","No","snowball"
"51","2020-05-01 15:54:42","2020-05-01 16:08:19","IP Address","61.69.204.236","52","816","False","2020-05-03 12:07:58","R_2bZeb1R3cCHMOXk","","","","","","","anonymous","EN","I agree","10","0","10","10","10","10","10","10","3","10","","","","","","50","30","20","8","8","5","5","7","","","0","0","0","0","2","10","10","10","0","0","0","0","0","0","0","0","0","8","10","2","8","8","10","7","9","5","0","3","0","0","2","0","3","3","0","10","9","3","2","8","2","2","2","9","8","20","50","4","16","8","","","","","","","","","","","","","","","","","","","snowball"
"52","2020-05-01 05:35:09","2020-05-01 05:35:23","IP Address","51.171.52.85","2","13","False","2020-05-03 12:08:16","R_1isSjAs6ok5Icdm","","","","","","","anonymous","EN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","snowball"
"4100","2020-04-24 11:05:54","2020-04-24 11:26:43","IP Address","80.233.48.129","100","1249","True","2020-04-24 11:26:43","R_vJiY38SSiL3vQZ3","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","8","0","4","10","10","10","10","9","7","10","10","10","10","10","10","50","35","15","6","6","","","","10","7","3","0","0","1","2","10","10","10","0","3","10","8","9","9","7","","8","8","8","9","7","9","10","3","10","8","4","3","7","2","5","1","4","1","0","9","9","7","0","8","","0","8","8","9","80","80","4","14","","50","900","3","Female","","28","In a relationship","0","Employed full-time","","6","Rural (in a village or a small place)","No","Yes","213","No","Yes","Yes (Republic of Ireland)","snowball"
"5100","2020-04-24 11:12:38","2020-04-24 11:42:23","IP Address","177.34.171.42","100","1785","True","2020-04-24 11:42:24","R_3gNqJH9lb6zlIMF","","","","","-21.906494140625","-47.87469482421875","anonymous","EN","I agree","9","1","8","8","10","8","10","10","7","6","10","9","9","10","6","90","5","5","3","2","0","8","0","0","0","2","1","0","1","8","8","8","7","5","7","5","5","7","8","5","5","9","7","8","3","6","7","7","8","7","6","7","10","0","4","9","8","7","1","7","6","8","5","0","4","6","0","6","6","8","90","90","3","16","4","50","300 minutes ","7","Male","","30","In a relationship","0","Unemployed / Looking for work","","6","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","No","snowball"
"6100","2020-04-24 11:46:18","2020-04-24 11:59:28","IP Address","213.233.132.176","100","789","True","2020-04-24 11:59:28","R_2X10BrEIwsH2NbR","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","1","9","10","10","10","10","10","10","10","10","10","9","10","7","85","10","5","6","6","0","0","0","10","4","0","0","0","0","0","10","10","10","0","1","10","10","10","10","7","2","3","7","7","9","8","8","10","7","9","3","4","6","8","2","0","0","0","0","0","10","9","0","0","5","6","0","6","6","10","30","50","1","11","8","50","3","4","Female","","262","Single","0","Unemployed / Looking for work","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"749","2020-04-24 12:07:55","2020-04-24 12:39:22","IP Address","213.233.147.154","100","1887","True","2020-04-24 12:39:22","R_2ASEv5Lf9c2QUFR","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","9","1","8","2","9","8","8","9","7","9","10","9","2","9","8","40","35","25","6","7","5","8","5","10","10","7","1","0","6","1","9","9","9","0","0","9","6","4","6","6","0","0","8","7","8","8","7","10","4","8","8","6","7","8","1","4","1","3","1","0","9","9","1","0","7","7","0","5","7","9","30","30","6","14","3","50 cent","300 minutes","7","Female","","26","In a relationship","0","Employed full-time","","6","Rural (in a village or a small place)","No","Yes","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"810","2020-04-24 12:38:24","2020-04-24 12:56:59","IP Address","78.16.20.242","100","1115","True","2020-04-24 12:57:01","R_1MwqvbodgIAdsWt","","","","","53.4022064208984375","-6.670806884765625","anonymous","EN","I agree","10","0","8","10","10","8","8","10","9","9","10","10","6","10","8","20","50","30","6","6","3","3","0","10","8","6","3","3","3","2","7","9","8","0","1","7","3","7","8","7","6","10","9","8","7","6","7","6","8","8","3","2","6","0","3","5","2","5","4","1","10","9","4","0","5","7","2","6","5","7","50","50","5","11","8","25 cents","3 minutes","4 hours","Female","","30","Single","0","Employed full-time","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"910","2020-04-24 12:58:15","2020-04-24 13:09:34","IP Address","78.16.20.242","100","679","True","2020-04-24 13:09:34","R_26f0gaB4dzHadwZ","","","","","53.4022064208984375","-6.670806884765625","anonymous","EN","I agree","10","1","10","9","10","7","9","10","4","10","10","10","9","10","9","85","10","5","7","8","7","6","5","10","10","1","0","0","0","1","10","10","8","0","2","7","7","6","7","8","9","8","10","10","4","9","9","9","7","10","4","3","7","0","7","8","6","3","8","4","10","9","7","0","6","3","2","6","4","7","70","40","8","7","9","25","3","4","Male","","22","Single","0","Student","","8","Rural (in a village or a small place)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"1010","2020-04-24 11:47:08","2020-04-24 13:10:10","IP Address","78.17.186.151","100","4982","True","2020-04-24 13:10:11","R_2SwR74bteCODiYC","","","","","52.665496826171875","-8.6269073486328125","anonymous","EN","I agree","10","1","4","9","10","10","10","7","7","10","8","10","2","9","9","70","20","10","6","5","5","5","5","2","1","1","0","0","2","1","10","10","10","0","0","7","9","9","8","3","7","8","7","6","9","10","10","10","3","8","7","8","7","9","5","3","2","2","2","0","9","9","0","1","6","5","0","7","7","6","50","90","1","11","1","50","300","4","Female","","58","Married","2","Other","Long term sick","7","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"1110","2020-04-24 13:23:43","2020-04-24 13:42:37","IP Address","80.233.34.18","100","1134","True","2020-04-24 13:42:37","R_1EjvExHs85Y10zN","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","10","10","10","10","5","10","10","10","10","10","10","80","20","0","10","10","0","3","0","10","10","0","0","0","0","0","10","10","10","0","0","10","10","0","4","0","0","0","10","10","10","10","10","10","0","10","5","10","5","0","0","0","0","0","9","0","10","10","0","0","7","10","0","5","5","5","100","100","5","16","10","50","3 minutes","7","Female","","56","Married","3","Retired","","5: In the middle in Ireland","Rural (in a village or a small place)","No","Yes","213","No","No","Yes (Republic of Ireland)","snowball"
"1210","2020-04-24 13:30:22","2020-04-24 13:48:24","IP Address","37.228.225.220","100","1081","True","2020-04-24 13:48:24","R_124jq4fJNpfJmfS","","","","","51.8968963623046875","-8.4949951171875","anonymous","EN","I agree","8","9","9","9","10","8","8","10","9","9","10","10","7","10","10","80","10","10","5","4","0","0","0","6","4","0","0","0","0","3","9","9","9","1","1","2","2","2","2","1","2","2","6","7","6","4","5","7","4","7","6","4","4","0","4","2","6","6","4","0","9","8","3","0","5","6","0","7","7","7","50","50","0","16","8","50","300","4","Male","","28","In a relationship","0","Employed part-time","","4","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"1310","2020-04-24 13:35:21","2020-04-24 14:08:32","IP Address","37.228.240.68","100","1991","True","2020-04-24 14:08:34","R_2QSxeKdqu7eNrd8","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","7","0","1","9","10","10","10","10","0","10","6","6","0","6","4","75","10","15","5","8","4","1","0","10","10","0","0","0","0","2","10","9","9","0","0","7","8","8","8","8","8","8","6","8","7","6","6","9","7","7","4","3","6","0","2","1","3","5","1","2","10","10","1","0","2","2","0","5","5","10","50","50","4","16","9","25","3","7","Female","","30","In a relationship","0","Employed full-time","","7","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"1410","2020-04-24 14:36:56","2020-04-24 14:55:03","IP Address","109.78.56.36","100","1087","True","2020-04-24 14:55:05","R_115cdLxV27FRGMW","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","9","0","8","10","10","7","8","10","8","10","10","10","10","10","10","70","20","10","8","8","0","1","0","10","9","0","0","0","0","7","9","9","7","0","2","8","6","4","7","5","7","5","8","9","7","9","9","10","3","3","3","2","9","0","0","1","1","1","1","0","8","8","3","1","4","3","1","5","6","9","10","40","2","10","8","50","300 mins","7 hours ","Female","","28","Single","0","Unemployed / Looking for work","","7","Rural (in a village or a small place)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
