StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q109,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
4/29/2020,4/29/2020,0,94.67.123.241,100,737,1,4/29/2020,R_cUUgdQ5ROXUul7X, , , , ,40.51669312,21.26669312,anonymous,EN,8,9,2,3,3,4,6,6,8,5,6,8,8,9,6,8,90,10,0,4,6,3,5,5,8,6,0,0,0,5,3,8,7,7,3,3,7,5,6,6,8,7,2,7,7,4,4,5,6,4,3,6,7,4,0,4,5,5,6,3,4,10,5,3,0,4,4,2,1,0,7,30,40,5,14,3,25,3,4,1, ,25,1,0,4, ,6,2,1,1,213
4/29/2020,4/29/2020,0,80.106.59.120,100,727,1,4/29/2020,R_e2PNwVcytGySpQ5, , , , ,40.6381073,22.94549561,anonymous,EN,8,6,1,8,8,10,7,3,10,2,2,10,10,2,8,4,100,0,0,2,3,0,1,1,3,7,1,1,0,1,2,9,9,10,7,3,6,1,7,6,2,6,2,7,7,7,7,9,2,2,6,6,9,7,0,1,8,8,9,4,7,8,2,2,4,9,1,7,1,0,2,0,0,6,16,6,50,3,7,1, ,34,2,0,1, ,8,1,1,1,213
4/29/2020,4/29/2020,0,79.130.122.67,100,952,1,4/29/2020,R_6V8pSzf8PFvBhEl, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,9,10,10,10,10,7,10,10,10,9,10,10,25,50,25,3,4,1,0,1,10,6,0,0,0,0,4,9,10,8,0,1,7,5,8,6,4,5,9,4,2,4,6,6,7,4,8,6,8,2,0,4,3,1,4,2,8,7,5,2,1,0,0,4,2,6,6,90,90,1,11,9,25,3,7,2, ,22,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,84.205.231.44,100,936,1,4/29/2020,R_40ypPe482KvJUWZ, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,1,10,10,10,8,8,10,10,8,10,10,5,7,4,70,15,15,4,6,6,6,7,7,5,5,5,5,5,8,8,8,7,1,0,9,9,9,9,6,6,4,7,7,8,8,8,8,5,5,5,3,7,8,7,7,7,8,7,6,8,7,6,1,6,5,2,5,5,8,80,80,5,16,8,25,1,7,1, ,39,3,2,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,2.85.235.147,100,542,1,4/29/2020,R_wS0CAuGa99hEwcp, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,1,7,9,10,8,9,10,10,10,8,9,6,9,8,70,20,10,7,7,1,5,2,6,2,0,0,0,0,5,8,8,9,2,3,6,7,7,8,3,8,9,4,7,7,6,7,8,7,8,3,3,7,0,8,5,1,7,5,8,9,9,2,0,4,6,2,6,2,9,100,90,4,9,8, ,3,7,1, ,25,2,0,2, ,4,1,1,1,213
4/29/2020,4/29/2020,0,85.74.252.242,100,509,1,4/29/2020,R_V2n1g9P2VOe9met, , , , ,37.98420715,23.73530579,anonymous,EN,8,6,3,7,7,8,7,5,7,9,8,9,10,2,10,10,30,30,40,4,4,2,2,0,1,0,0,0,0,0,7,10,10,10,1,1,8,9,9,9,10,1,2,1,0,2,3,6,8,3,5,7,6,5,6,6,2,1,6,4,7,8,9,4,1,4,7,2,4,6,9,10,60,1,16,6,50,3,7,1, ,31,2,0,1, ,7,1,1,1,213
4/29/2020,4/29/2020,0,109.242.132.243,100,714,1,4/29/2020,R_RnyVjs6ft2H8nO9, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,1,9,9,10,10,9,9,8,8,10,10,10,10,10,90,10,0,7,7,2,7,3,7,6,2,3,2,2,9,9,9,10,0,1,7,6,8,7,8,7,8,7,6,6,6,7,9,9,8,3,3,8,5,3,6,3,6,6,3,8,7,7,1,7,7,8,7,8,8,80,80,0,14,6,50,3,4,2, ,54,3,2,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,176.58.192.131,100,1278,1,4/29/2020,R_3Hk6zykqHz1XT4S, , , , ,37.98420715,23.73530579,anonymous,EN,8,4,7,7,2,2,6,7,8,0,10,2,0,0,0,3,100,0,0,1,4,0,0,0,0,0,0,3,1,6,7,3,6,9,2,3,2,0,6,6,0,0,2,3,2,1,0,1,3,7,6,6,3,3,0,3,9,10,7,1,8,1,6,4,3,3,0,10,2,4,0,90,90,0,16,5,25,3,7,1, ,20,1,0,4, ,8,1,1,1,213
4/29/2020,4/29/2020,0,94.69.34.180,100,1251,1,4/29/2020,R_1ilLUdWHy3IakJP, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,1,9,10,10,5,6,8,4,10,10,7,4,8,4,100,0,0,3,2,2,3,3,2,4,2,2,0,0,8,9,6,9,1,5,8,4,9,5,2,9,2,0,2,3,1,2,2,2,2,9,10,0,0,0,0,10,0,0,3,5,3,4,3,1,1,8,0,0,4,10,40,6,7,3,25,3,7,3,non-binary,20,1,0,3, ,5,1,1,1,213
4/29/2020,4/29/2020,0,2.87.180.228,100,1061,1,4/29/2020,R_2VCuxqFts3WwbuV, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,2,6,6,10,10,10,10,10,9,10,10,6,10,10,0,0,100,7,6,2,5,3,6,6,6,4,2,7,2,8,8,8,1,1,7,2,9,10,3,6,2,10,10,4,4,7,9,3,8,9,3,6,8,2,6,6,6,3,3,9,10,5,1,5,5,1,3,7,8,20,20,6,3,7,25,3,4,2, ,25,2,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,62.38.65.42,100,943,1,4/29/2020,R_1QuN2rxUcZF9deo, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,1,10,9,10,8,8,10,10,10,8,8,7,9,10,50,20,30,6,6,1,3,0,1,1,1,0,0,0,4,6,2,7,0,4,1,6,3,6,2,6,6,4,3,4,4,6,6,7,6,5,8,3,8,3,1,4,4,2,9,6,6,1,2,2,7,4,2,5,6,20,40,3,14,7,50,30,4,2, ,21,2,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,37.6.224.221,100,741,1,4/29/2020,R_3CTbvXEbEpbFoAt, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,2,9,6,8,8,8,6,6,6,7,8,3,7,9,50,40,10,6,6,7,8,7,8,7,4,3,2,3,5,7,7,7,3,4,7,6,9,8,7,5,6,7,8,5,5,5,7,6,9,6,7,4,9,3,5,3,5,5,3,7,7,6,4,7,7,5,6,6,7,20,30,7,3,7,50,300,8,2, ,40,2,0,1, ,6,1,1,1,213
4/29/2020,4/29/2020,0,37.6.165.216,100,803,1,4/29/2020,R_3Gw9eLxWnVhlYNU, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,1,6,9,10,7,7,10,9,10,7,1,8,1,0,100,0,0,1,2,0,0,0,4,4,0,0,0,0,8,10,10,10,0,0,8,6,9,8,3,9,9,4,6,1,2,7,3,6,4,6,7,3,8,6,1,9,2,0,9,8,7,3,1,3,6,6,1,0,4,80,60,7,3,9,50,300,7,1, ,23,1,0,3, ,7,1,1,1,213
4/29/2020,4/29/2020,0,37.6.238.209,100,815,1,4/29/2020,R_2aS4WYaOjgr2svL, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,8,10,10,8,6,10,9,10,10,10,7,10,7,0,100,0,6,6,0,0,0,8,6,0,0,0,0,5,9,8,10,0,4,4,5,6,5,5,7,9,4,3,3,4,7,6,7,5,7,6,6,0,2,4,5,4,4,2,10,7,0,0,5,0,5,6,6,4,40,50,7,3,7,25,3,7,1, ,40,3,1,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,185.44.147.81,100,1040,1,4/29/2020,R_Q5JoNJpEcrZ5pjH, , , , ,41.08560181,23.54969788,anonymous,EN,8,9,2,8,9,10,8,9,10,7,9,10,10,6,9,10,40,60,0,6,4,0,2,1,10,5,2,3,4,3,3,8,7,8,1,4,7,8,9,8,8,2,3,8,6,6,3,6,6,4,4,8,6,3,0,1,2,7,3,1,7,7,9,4,3,4,3,5,6,5,7,30,100,4,9,6,50,30,4,1, ,29,1,0,3, ,7,2,1,1,213
4/29/2020,4/29/2020,0,5.55.105.24,100,1022,1,4/29/2020,R_1duXiwZqlRxyObc, , , , ,37.98420715,23.73530579,anonymous,EN,8,6,8,10,3,1,8,6,9,6,9,9,10,3,7,9,99,1,0,8,7,3,2,1,6,6,6,5,3,7,1,10,8,9,2,1,2,3,2,2,2,3,2,6,6,8,9,9,10,7,6,3,3,6,0,2,6,1,7,6,1,3,9,1,1,5,5,1,3,4,5,10,30,3,5,7,25,3,7,1, ,21,1,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,79.130.61.202,100,1049,1,4/29/2020,R_1PRfuyoTKGdAXNL, , , , ,35.32739258,25.12809753,anonymous,EN,8,9,0,8,9,10,7,9,10,6,9,10,10,9,10,9,40,30,30,5,6,3,5,3,8,4,0,0,0,0,6,8,8,8,1,1,5,7,6,5,5,4,7,6,8,5,5,8,8,4,6,6,3,5,0,2,2,6,4,3,1,9,8,2,1,5,7,2,3,5,7,60,60,2,10,7,25,3,4,2, ,24,1,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,94.64.250.87,100,1014,1,4/29/2020,R_1GPa6aUQS3owp0q, , , , ,37.96409607,23.63639832,anonymous,EN,8,10,0,9,9,10,6,5,9,7,9,8,9,7,9,8,10,30,60,7,5,1,5,0,8,5,5,2,0,1,1,10,10,10,0,0,6,6,9,7,4,5,6,4,3,5,2,2,6,7,7,6,1,1,0,2,1,2,4,2,0,9,8,5,0,5,6,2,3,5,6,50,60,5,16,7,50,300,4,2, ,24,1,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,85.73.255.220,100,730,1,4/29/2020,R_2TQM4ukjSxwKdHo, , , , ,37.98420715,23.73530579,anonymous,EN,8,3,6,4,8,5,8,10,9,8,10,10,10,6,10,10,70,20,10,7,6,0,0,1,10,3,0,0,0,0,6,4,2,3,3,8,6,4,5,3,5,5,7,4,4,4,3,6,8,8,3,2,5,9,9,6,8,2,5,7,5,5,6,0,1,4,5,1,6,4,6,50,60,3,3,9,50,3,4,1, ,19,2,0,3, ,7,1,2,2,213
4/29/2020,4/29/2020,0,45.139.212.231,100,1208,1,4/29/2020,R_3fOxTxwDvNxOxZA, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,7,9,10,10,10,10,10,3,10,10,60,30,10,3,8,2,10,10,10,10,1,1,1,1,1,10,10,10,0,0,10,9,10,8,8,1,9,9,9,9,9,10,10,10,6,5,8,9,0,6,9,2,10,9,1,10,8,5,0,9,7,2,8,9,10,0,70,7,5,9,25,3,7,1, ,20,1,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,141.255.52.232,100,1176,1,4/29/2020,R_1q40GMZlTtMZIzj, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,8,10,10,10,9,10,10,8,10,10,10,10,10,10,60,10,30,7,5,1,6,1,10,6,0,0,0,0,2,10,10,10,0,1,8,6,9,6,3,8,5,8,6,8,9,6,9,5,7,7,4,3,0,2,4,1,6,0,1,10,7,3,0,6,2,1,0,1,9,50,80,7,4,6,25,3,7,1, ,24,2,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,94.65.134.35,100,965,1,4/29/2020,R_1FqswDSGLO7nBaE, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,1,8,9,10,8,9,8,6,10,10,10,9,10,10,50,25,25,6,4,3,5,6,8,8,2,2,2,3,3,9,10,9,1,2,8,9,10,9,8,8,6,9,9,8,8,8,9,7,8,6,6,8,0,4,6,1,7,7,3,9,8,6,0,6,8,1,6,6,8,60,40,4,11,9,50,300,128,2, ,19,1,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,46.176.147.228,100,1041,1,4/29/2020,R_2aXN0HRFuUdQVIg, , , , ,37.98420715,23.73530579,anonymous,EN,8,3,3,3,4,0,8,8,10,8,9,9,10,0,10,10,100,0,0,0,2,0,0,0,2,2,6,6,6,6,6,10,10,10,0,3,10,10,10,10,5,10,10,4,6,0,0,4,10,4,1,7,2,10,10,10,10,3,10,7,10,10,10,4,0,10,4,2,7,7,10, , ,2,16,3,50,900,8,2, ,21,2,0,2, ,8,1,1,1,213
4/29/2020,4/29/2020,0,31.152.191.80,100,1307,1,4/29/2020,R_pRDN8X4ORvyKCEp, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,1,10,9,10,6,5,10,5,6,10,10,10,10,10,0,50,50,8,8,0,0,0,5,0,0,0,0,0,0,10,10,10,0,7,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,0,10,0,0,0,0,0,0,0,10,10,0,0,10,10,0,0,10,5,10,20,5,16,10,25,3,7,1, ,20,1,0,4, ,3,1,1,1,213
4/29/2020,4/29/2020,0,45.139.213.61,100,1027,1,4/29/2020,R_323dtTRL25CRiRy, , , , ,40.6381073,22.94549561,anonymous,EN,8,8,2,8,8,10,8,8,10,10,10,9,9,7,7,7,40,50,10,6,6,0,2,1,5,3,3,1,2,3,0,10,9,10,3,0,3,7,8,3,2,5,9,8,8,5,6,7,6,6,9,6,2,7,0,3,3,5,5,5,4,8,8,2,2,5,4,6,3,3,5,70,70,3,11,6,25,3,7,1, ,28,2,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,62.74.5.252,100,963,1,4/29/2020,R_uwuef75n0CMwPst, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,1,8,9,8,7,10,10,0,8,1,8,2,0,10,90,10,0,6,7,1,6,2,10,9,4,3,8,1,10,9,9,10,0,0,8,9,9,5,3,9,7,9,7,4,3,7,7,10,10,8,6,7,0,7,7,9,7,9,7,8,9,2,1,2,8,3,0,0,2,0,10,2,10,8,25,100,7,2, ,25,2,0,4, ,3,1,1,1,213
4/29/2020,4/29/2020,0,109.242.182.164,100,1210,1,4/29/2020,R_1Oxhl3ExXkuOaGC, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,0,9,8,10,9,9,10,9,8,10,10,4,10,10,70,20,10,8,7,5,5,5,8,8,7,2,1,3,3,10,10,10,0,0,9,9,9,10,8,5,5,9,9,8,9,10,9,8,9,3,7,8,0,2,6,2,7,6,3,10,10,2,0,9,3,0,3,7,9,0,60,6,14,9,25,3,2,1, ,37,3,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,94.71.237.101,100,1047,1,4/29/2020,R_3sA7bPtPvQ2rCfL, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,1,4,10,10,8,6,9,0,9,8,9,5,8,2,0,0,100,4,6,1,1,0,8,3,0,0,0,0,7,9,9,9,0,1,8,8,7,6,1,7,8,2,2,9,6,7,8,8,6,7,8,4,0,3,8,2,7,6,8,10,8,4,1,2,6,1,1,1,9,80,90,0,11,7,25,3,7,1, ,25,2,0,3, ,7,1,1,1,213
4/29/2020,4/29/2020,0,46.177.119.207,100,1097,1,4/29/2020,R_3EyEUNMal1Fw2fn, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,0,10,10,10,2,2,9,6,8,10,10,8,9,8,60,25,15,4,5,3,5,3,5,5,1,1,1,1,3,10,9,10,0,1,7,6,9,7,2,6,6,8,4,5,6,9,9,7,9,6,4,10,0,1,3,4,4,3,5,9,8,3,0,4,6,1,0,6,6,30,50,5,4,7,25,100,7,1, ,23,1,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,87.202.139.164,100,1279,1,4/29/2020,R_3qyhbVrNplwLYxB, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,1,8,10,10,7,7,9,6,9,10,10,8,8,9,80,10,10,6,7,1,2,0,1,0,1,0,0,0,8,8,9,9,1,1,7,7,8,9,3,2,2,6,7,2,1,4,7,8,8,7,5,3,0,7,4,6,8,5,8,8,8,3,1,3,2,3,2,1,7,70,70,3,11,8,25,3,7,1, ,26,1,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,37.6.2.156,100,1074,1,4/29/2020,R_1F2OJyjr05Cz2Zf, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,2,4,9,10,6,6,10,9,10,9,9,9,9,9,70,15,15,4,3,3,1,1,3,1,2,2,2,2,2,9,9,9,1,1,7,7,8,6,7,6,2,6,4,7,8,8,8,6,7,3,5,4,0,2,6,2,2,2,5,7,7,3,1,1,6,2,2,6,6,10,70,5,4,5,50,3,7,1, ,27,1,0,2, ,7,1,1,1,213
4/29/2020,4/29/2020,0,94.69.4.236,100,1181,1,4/29/2020,R_1ODMWy2mL6Rz2ke, , , , ,40.6381073,22.94549561,anonymous,EN,8,7,3,6,9,9,8,8,10,3,10,10,10,9,10,10,80,20,0,7,7,1,0,1,2,1,0,0,0,0,1,7,9,7,0,2,6,7,9,7,8,9,10,8,8,3,6,9,9,8,4,3,4,7,0,3,6,6,4,2,7,9,6,1,1,6,6,3,1,3,6,10,20,5,5,8,25,3,7,1, ,29,2,0,2, ,4,1,1,1,213
4/29/2020,4/29/2020,0,178.59.91.68,100,1290,1,4/29/2020,R_2s5SJMnDy7XzC4g, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,10,10,10,10,10,10,10,8,10,10,60,30,10,6,6,0,1,2,7,2,1,0,0,0,2,10,10,10,0,0,6,8,9,10,6,7,9,8,8,8,9,9,8,6,8,8,7,8,0,1,5,1,6,5,0,10,10,2,0,7,7,0,1,0,8,60,70,3,11,8,25,3,7,2, ,29,2,0,3, ,6,1,1,1,213
4/29/2020,4/29/2020,0,31.152.224.18,100,1151,1,4/29/2020,R_1DTlK9NAJtHjMEf, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,0,8,10,10,10,10,10,10,10,10,10,10,10,10,0,70,30,9,7,0,2,5,10,10,4,2,1,2,7,9,9,9,1,5,8,8,10,7,9,10,10,8,10,7,6,6,8,8,8,1,0,10,0,0,2,0,5,1,3,9,10,7,0,7,8,0,9,6,10,20,50,3,1,10,25,3,7,2, ,30,1,0,1, ,8,1,1,1,213
4/29/2020,4/29/2020,0,178.147.22.190,100,916,1,4/29/2020,R_Qbwnu1J9RhevUoV, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,0,8,8,10,8,9,10,10,6,10,10,50,0,50,6,6,0,0,0,1,0,0,0,0,0,5,10,10,10,0,4,5,10,7,7,10,5,5,6,7,9,9,9,9,4,7,6,4,5,9,3,7,1,4,4,0,9,8,5,0,5,7,2,2,6,6,50,50,1,14,9,25,300,4,2, ,32,2,0,2, ,5,1,1,1,213
4/29/2020,4/29/2020,0,141.237.160.154,100,837,1,4/29/2020,R_4H26LcRzb7jdWmd, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,10,10,7,7,10,10,10,10,10,10,10,10,10,10,80,10,10,3,6,7,7,7,9,9,6,6,7,6,7,7,7,7,7,7,7,7,7,7,7,6,7,7,8,8,6,7,6,7,7,7,3,6,0,7,6,6,6,6,7,7,7,7,3,7,8,5,6,6,6,20,60,1,16,7,50,100,4,1, ,35,1,0,1, ,6,1,1,1,213
4/29/2020,4/29/2020,0,79.107.251.162,100,713,1,4/29/2020,R_3HFvgzAYVTEz4Q9, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,0,7,7,8,8,5,6,3,10,9,7,8,10,7,70,25,5,7,6,7,8,5,10,9,3,2,3,1,3,10,9,8,2,3,9,8,9,6,4,4,3,7,7,6,4,7,8,7,5,4,8,7,0,0,6,3,6,4,1,9,8,4,0,7,6,2,4,6,8,70,60,3,11,8,25,3,7,1, ,27,1,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,87.202.13.10,100,1168,1,4/29/2020,R_pErlssC3ixITOfv, , , , ,40.84750366,25.87440491,anonymous,EN,8,9,0,8,10,10,9,10,10,10,8,10,10,6,10,9,20,40,40,1,2,2,2,0,2,0,0,0,0,0,6,10,10,9,0,3,6,4,8,6,3,4,8,1,7,3,4,3,5,6,7,9,6,0,0,6,1,6,7,2,3,10,8,6,1,4,7,4,3,4,7,10,20,1,4,3,25,3,7,2, ,25,1,0,3, ,9,1,1,1,213
4/29/2020,4/29/2020,0,80.106.233.203,100,1112,1,4/29/2020,R_1hEm8G6SIhBWMO3, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,40,6,6,0,0,0,6,6,1,0,0,0,3,0,10,10,0,0,8,6,9,7,6,5,9,10,8,9,7,9,10,9,9,4,4,8,0,5,7,2,8,6,9,10,10,5,0,6,5,0,6,6,10,10,30,5,11,8,50,3,7,2, ,22,1,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,2.87.35.160,100,825,1,4/29/2020,R_2aQduRn8uAlz5eQ, , , , ,38.62139893,21.4078064,anonymous,EN,8,9,3,7,6,9,7,8,8,5,8,9,9,5,7,8,70,10,20,7,7,5,5,4,8,7,9,8,8,9,5,9,8,9,4,2,7,8,9,9,5,6,3,7,6,4,5,8,8,7,9,6,3,7,0,2,5,2,9,5,6,10,9,5,1,7,5,2,4,5,8,40,50,3,16,8,25,3,7,1, ,24,2,0,3, ,4,2,1,1,213
4/29/2020,4/29/2020,0,2.86.113.73,100,1283,1,4/29/2020,R_3shl0q02oeSs8EP, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,8,10,10,8,10,10,10,10,10,10,80,20,0,8,7,1,1,1,6,8,0,0,0,0,2,10,10,10,0,0,7,7,3,7,3,3,3,10,10,2,2,8,10,3,9,7,0,10,0,0,5,0,9,7,0,9,8,1,0,7,9,0,3,3,6,50,50,7,16,8,50,300,7,2, ,52,3,1,1, ,3,1,1,1,213
4/29/2020,4/29/2020,0,94.67.148.164,100,1311,1,4/29/2020,R_3frTqOGSYwT8oIN, , , , ,40.6381073,22.94549561,anonymous,EN,8,8,1,6,8,8,5,5,8,6,8,8,8,6,8,6,60,20,20,4,5,1,3,1,6,4,3,2,2,2,3,8,8,7,2,4,6,4,6,5,4,4,4,6,4,3,4,4,4,4,4,7,7,2,0,2,2,4,3,2,5,6,4,3,4,3,4,6,5,3,4,80,80,6,4,5,25,3,7,1, ,24,2,0,3, ,4,2,1,1,213
4/29/2020,4/29/2020,0,212.54.196.175,100,1252,1,4/29/2020,R_Tq0vQuXt15JsjFD, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,1,9,9,9,9,9,9,9,9,9,9,7,9,9,60,40,0,7,8,5,7,7,7,7,5,4,5,5,7,9,9,9,1,1,7,5,8,9,6,4,5,8,7,8,8,8,8,7,7,5,3,7,0,6,7,6,8,8,5,9,9,5,1,6,6,1,1,3,6,80,70,4,16,8,25,3,4,2, ,22,2,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,94.70.43.237,100,559,1,4/29/2020,R_6W3RCNbLt3NkFZT, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,9,9,9,7,7,8,9,10,10,10,100,0,0,7,3,1,1,0,5,0,5,1,1,1,1,10,10,10,0,5,7,1,1,9,7,7,9,4,6,2,2,3,3,9,8,8,8,6,0,1,0,5,1,0,1,9,3,1,0,1,1,3,0,0,4,30,90,2,15,3,25,300,7,2, ,38,3,0,2, ,8,1,1,1,213
4/29/2020,4/29/2020,0,84.205.244.137,100,847,1,4/29/2020,R_23dzsyGx8MRrJq5, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,10,10,10,9,10,10,9,9,10,10,70,20,10,5,6,0,5,5,6,7,1,0,0,0,1,10,10,10,0,0,3,6,7,7,5,10,10,6,5,6,5,7,10,6,8,6,1,7,0,0,5,0,5,6,0,10,10,0,0,5,0,0,1,6,10,50,50,2,14,8,25,3,7,2, ,40,2,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,94.71.106.240,100,1281,1,4/29/2020,R_1C8S8pTDEcxgEhY, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,2,10,10,10,7,7,10,7,10,10,10,10,10,10,90,5,5,5,8,5,5,5,10,7,0,0,0,0,7,10,10,10,0,0,8,7,9,9,5,7,8,10,10,8,6,9,10,4,10,7,5,8,0,6,8,1,8,7,3,10,9,5,0,5,5,0,0,3,9,40,20,5,4,10,25,3,7,2, ,23,2,0,4, ,3,1,1,1,213
4/29/2020,4/29/2020,0,94.66.18.239,100,1222,1,4/29/2020,R_1CvfzB1QpH7Gchi, , , , ,40.93969727,24.40190125,anonymous,EN,8,10,0,10,10,10,10,10,10,10,10,10,10,7,10,10,0,50,50,7,6,0,0,0,5,0,5,5,5,5,3,10,10,10,2,2,5,7,10,5,5,8,10,6,8,5,3,5,10,9,9,3,10,4,6,0,2,0,0,5,0,10,10,5,0,10,10,0,5,5,10,10,50,0,16,8,50, , ,2, ,22,2,0,3, ,7,2,1,1,213
4/29/2020,4/29/2020,0,37.6.1.137,100,1041,1,4/29/2020,R_1BS11Sd0ORN5ZvH, , , , ,37.98420715,23.73530579,anonymous,EN,8,7,3,7,3,10,8,2,10,10,10,10,10,3,3,10,30,0,70,7,4,2,2,0,5,5,5,4,0,4,0,10,10,10,2,2,6,7,8,8,0,5,6,10,5,5,2,6,10,7,8,2,9,4,0,0,3,0,6,0,0,5,10,0,0,8,8,10,0,0,2,20,50,4,5,10,25,3,7,1, ,22,2,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,109.178.208.182,100,1311,1,4/29/2020,R_3NJLPU1IHz6rLKR, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,9,8,10,7,5,10,8,10,9,10,9,10,10,85,15,0,5,6,5,5,5,9,9,7,5,5,5,0,10,10,8,0,1,9,9,9,9,9,5,1,8,5,8,8,9,10,8,8,2,1,9,7,2,7,0,10,7,5,10,8,8,0,8,8,0,5,6,7,50,50,6,10,9,25,3,7,2, ,24,2,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,77.49.210.146,100,1114,1,4/29/2020,R_3Le7RGnJFZGUHJW, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,8,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,10,8,4,4,4,10,10,2,3,1,2,8,10,10,10,0,2,8,8,8,8,8,8,3,7,6,5,5,7,9,4,10,6,5,8,0,3,4,1,6,6,7,8,7,2,0,2,9,0,0,6,6,50,50,4,1,8,250,3,4,1, ,38,2,0,1, ,4,1,1,1,213
