RecordedDate,Duration (in seconds),Country,UserLanguage,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self-control_1,trait_self-control_2,trait_self-control_3,trait_self-control_4,self-esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,Attention_check
5/4/2020 14:18,1671,NEPAL,EN/NP,10,0,10,10,10,7,7,8,2,8,10,10,10,10,10,100,0,0,1,5,10,10,10,10,10,0,0,0,0,4,8,10,10,5,9,7,7,8,6,6,7,3,7,8,10,5,6,10,3,8,0,,9,2,8,1,8,5,1,10,10,3,0,6,3,2,8,8,10,50,50,5,7,7,0.1,100,24,1,,28,1,0,2,,6,1,1,1,213,10
5/1/2020 16:20,1449,NEPAL,EN/NP,9,1,8,8,10,7,6,8,4,7,9,8,10,8,10,50,40,10,6,4,7,7,7,10,10,8,1,7,6,4,9,7,7,2,6,7,6,6,8,5,7,6,7,8,6,10,6,9,7,7,5,7,6,8,5,6,6,5,8,7,6,5,0,5,5,6,7,7,10,30,40,5,9,7,1,300,,1,,27,1,0,1,,5,1,1,1,213,0
4/26/2020 11:11,3660,NEPAL,EN/NP,10,9,9,9,10,8,9,10,6,9,8,10,10,10,10,20,60,20,7,5,4,8,5,10,8,3,1,2,5,6,9,9,10,1,3,7,3,3,6,4,7,7,7,8,7,6,6,8,5,4,7,8,6,8,3,7,6,4,3,8,9,3,1,6,6,1,1,7,9,40,60,5,12,5,0.1,5,,2,,26,2,0,3,,6,1,1,1,213,0
4/29/2020 19:33,2052,NEPAL,EN/NP,8,2,8,8,8,8,9,8,4,8,9,9,9,9,9,40,20,40,6,8,9,9,5,10,10,9,9,1,1,3,8,3,3,8,2,8,2,2,2,5,8,8,10,9,1,2,8,9,6,8,10,9,7,10,3,,8,8,10,10,8,2,2,2,9,1,2,9,9,60,40,6,5,5,0.1,5,24,1,,26,1,0,2,,6,1,1,1,213,0
5/3/2020 11:55,2348,NEPAL,EN/NP,10,1,9,10,10,10,10,10,10,10,9,10,10,10,10,80,15,5,,6,10,10,10,10,10,4,0,3,4,9,10,10,10,8,10,10,3,3,6,8,7,4,1,10,10,8,9,10,10,9,9,8,9,10,9,7,9,9,10,10,10,9,0,9,8,8,7,10,10,90,30,4,7,9,0.1,5,24,1,,26,2,0,1,,7,1,1,2,213,5
4/29/2020 11:32,1775,NEPAL,EN/NP,10,1,10,10,10,10,10,10,10,10,6,8,9,9,9,50,25,25,,7,9,10,8,10,10,5,2,2,2,10,10,10,10,2,7,8,8,5,9,5,9,7,8,9,5,5,5,8,5,7,7,8,7,8,5,5,7,5,5,8,9,7,2,3,4,2,7,5,10,50,50,2,7,5,0.1,100,24,2,,25,1,0,1,,6,1,1,1,213,0
4/29/2020 13:37,1159,NEPAL,EN/NP,9,1,8,6,1,9,10,10,,8,10,10,10,10,10,5,90,5,7,8,5,10,10,10,10,1,1,1,1,3,8,5,10,1,1,5,5,5,5,5,5,5,10,10,6,4,3,6,6,7,4,2,2,3,1,0,5,5,4,6,7,2,2,5,5,9,5,5,3,60,40,5,16,8,0.1,100,47,1,,25,1,0,4,,6,1,1,1,213,0
4/27/2020 11:11,1820,NEPAL,EN/NP,10,0,10,10,10,10,5,10,8,10,10,10,10,10,10,0,80,20,9,6,5,4,4,10,10,0,0,0,0,0,8,10,10,0,0,9,9,6,6,5,8,9,9,5,7,7,8,10,10,5,6,7,6,0,5,0,5,5,0,9,9,7,0,5,7,0,5,7,8,50,60,5,16,8,,100,24,2,,25,1,0,3,,6,1,1,1,213,6
4/27/2020 10:21,1846,NEPAL,EN/NP,10,0,10,10,10,10,10,10,7,8,10,10,10,10,10,50,50,0,7,8,7,6,4,10,10,5,5,5,4,6,10,9,10,4,5,8,8,6,8,8,10,6,10,10,8,8,8,10,6,10,2,6,9,7,9,5,10,9,1,10,10,6,1,5,6,1,8,8,10,100,100,5,3,7,0.1,500,,2,,25,1,0,3,,3,1,1,1,213,7
4/25/2020 18:04,1759,NEPAL,EN/NP,0,0,1,,0,5,5,10,5,5,5,5,0,0,5,0,100,0,5,10,5,5,5,5,9,0,0,0,0,5,10,10,10,0,5,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,0,10,0,10,0,10,9,10,10,10,6,0,10,10,0,9,7,9,0,0,10,16,10,0.1,100,24,1,,25,1,0,4,,1,1,1,1,213,10
4/29/2020 11:32,1410,NEPAL,EN/NP,3,0,2,4,10,6,6,1,3,9,10,10,10,10,10,100,0,0,2,1,0,9,3,10,10,6,5,6,5,7,10,3,8,8,8,10,7,7,9,7,8,7,7,4,6,6,6,6,8,1,9,10,5,8,5,10,2,0,2,9,7,3,1,3,0,4,8,8,4,100,60,0,13,3,,5,24,1,,24,1,0,2,,7,1,1,1,213,0
5/4/2020 15:54,1256,NEPAL,EN/NP,9,2,9,8,9,10,10,10,10,10,5,1,1,0,1,50,25,25,5,10,5,5,7,9,9,5,5,5,5,,10,10,10,5,0,10,10,8,10,10,9,8,5,5,5,5,5,5,9,10,2,5,10,5,5,2,5,5,9,5,5,5,5,5,5,5,5,5,5,50,50,5,16,5,0.1,100,28,1,,24,1,0,4,,6,1,1,1,213,5
4/29/2020 20:42,9713,NEPAL,EN/NP,10,0,10,10,10,10,10,10,9,10,10,9,9,10,10,20,60,20,0,5,6,8,8,10,10,0,0,0,0,8,9,10,10,5,8,6,5,5,6,9,5,5,9,9,8,9,8,9,9,9,3,2,6,5,5,1,7,5,5,10,9,5,3,1,5,2,5,7,8,30,50,1,9,7,0.1,5,24,2,,24,1,,4,,6,1,1,1,213,7
4/29/2020 11:45,1467,NEPAL,EN/NP,10,,10,10,10,6,10,9,9,8,10,10,9,9,9,10,70,20,6,5,8,9,10,8,10,10,9,8,9,6,10,10,10,8,9,8,6,9,9,7,7,10,9,10,7,6,6,6,9,10,8,5,10,6,8,1,6,1,7,9,9,9,1,9,4,3,8,8,2,90,80,3,16,6,0.1,100,24,2,,23,1,0,3,,6,1,1,1,213,0
4/29/2020 12:57,4735,NEPAL,EN/NP,10,2,10,10,10,10,10,8,10,10,7,9,10,9,10,50,25,25,6,8,10,10,10,10,10,7,7,7,6,8,10,10,8,1,8,6,6,6,6,6,7,7,10,10,10,10,10,10,6,8,0,10,8,10,10,7,10,6,10,10,9,7,0,5,10,0,9,10,10,20,10,6,5,5,0.05,5,,2,,23,1,0,1,,6,2,1,1,213,0
5/4/2020 12:20,1490,NEPAL,EN/NP,10,0,10,10,10,10,7,10,,7,10,10,2,10,10,50,50,0,7,7,2,8,10,3,3,8,8,10,9,10,10,10,10,0,0,9,9,10,10,10,10,9,9,9,9,9,3,10,6,6,10,10,10,10,3,2,8,3,10,10,10,2,0,6,5,0,1,0,10,0,0,0,16,3,0.05,2000,47,2,,23,1,0,4,,4,1,1,1,213,0
4/29/2020 11:29,1399,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,25,50,25,10,10,10,1,10,10,10,0,0,0,0,10,10,10,10,0,10,10,10,7,7,8,7,7,10,10,10,10,10,10,10,10,2,0,10,8,10,0,10,10,10,10,10,10,0,10,10,0,9,10,10,0,10,7,10,10,,100,24,1,,23,1,0,1,,1,2,1,1,213,6
4/30/2020 9:24,2082,NEPAL,EN/NP,10,6,,10,10,10,10,10,10,10,10,10,10,10,10,50,35,15,4,6,10,10,10,10,10,7,10,7,0,10,10,10,10,0,4,8,10,8,9,10,7,7,5,8,7,8,4,10,10,10,1,7,8,7,4,10,6,4,7,10,10,2,0,4,1,0,0,10,10,50,80,1,16,7,0.1,1000,14,2,,22,1,0,1,,6,1,1,1,213,0
5/1/2020 8:55,1417,NEPAL,EN/NP,10,2,10,4,9,6,6,10,0,7,10,10,10,10,1,50,25,25,7,6,4,0,4,9,0,4,0,1,1,5,9,8,10,0,8,5,6,7,7,8,0,6,9,8,9,9,9,9,9,9,2,5,7,10,9,3,8,7,7,8,0,0,2,0,0,9,0,0,0,30,30,2,1,9,,100,24,1,,22,1,0,3,,6,2,1,1,213,0
5/4/2020 10:10,2616,NEPAL,EN/NP,9,1,10,10,10,10,10,10,10,10,8,8,8,8,8,80,10,10,6,7,7,5,2,10,10,5,3,3,3,3,10,10,10,1,1,6,6,6,7,6,6,6,10,10,8,8,8,9,7,8,3,3,7,5,6,2,7,5,3,10,9,9,1,8,7,2,5,7,10,10,10,5,10,10,0.1,5,24,2,,22,1,0,1,,,1,1,1,213,5
5/4/2020 13:52,2018,NEPAL,EN/NP,5,3,4,7,7,5,5,5,5,5,5,5,5,5,5,0,100,0,5,5,7,8,5,5,5,5,5,5,5,5,10,8,9,1,5,9,8,7,8,5,5,4,7,,5,5,5,5,6,7,6,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,30,5,4,8,0.05,5,47,1,,22,1,0,4,,6,1,1,1,213,5
4/26/2020 9:44,1737,NEPAL,EN/NP,10,0,9,10,10,9,5,10,3,8,4,9,4,9,10,30,50,20,6,7,8,10,7,10,8,0,0,0,0,1,10,10,10,0,0,5,5,5,5,6,5,5,6,8,5,9,5,6,5,7,1,6,5,7,4,5,5,5,8,9,5,5,4,5,6,5,5,9,9,50,50,5,11,7,0.05,5,,2,,22,1,0,1,,8,1,1,1,213,7
4/26/2020 21:22,1341,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,25,50,25,5,5,10,10,10,10,3,7,6,7,6,0,10,10,10,0,10,10,10,10,9,10,10,10,10,0,7,8,6,10,10,10,,5,4,10,8,1,5,2,8,10,10,3,0,10,10,0,6,10,10,10,0,7,11,6,0.1,100,40,2,,21,1,0,4,,6,2,1,1,213,0
4/29/2020 12:49,7610,NEPAL,EN/NP,10,0,10,10,10,10,10,10,6,10,10,10,10,10,10,0,50,50,9,8,9,9,9,10,10,6,0,2,5,2,10,10,10,0,9,10,10,7,10,7,10,7,9,10,10,10,10,10,0,10,5,2,7,6,10,1,10,5,5,10,10,6,0,7,10,0,5,9,10,20,10,3,4,7,0.1,100,24,2,,21,1,,4,,6,1,1,1,213,0
4/29/2020 18:06,1773,NEPAL,EN/NP,10,0,8,9,10,8,9,9,6,8,9,10,7,10,9,10,45,45,9,5,1,9,5,10,10,9,0,9,1,8,10,10,10,0,6,7,9,8,9,8,9,5,9,5,5,7,8,10,8,9,5,6,9,7,5,7,9,5,1,9,10,2,1,7,6,0,2,1,9,10,10,8,11,8,0.1,5,,2,,21,2,0,4,,7,1,1,1,213,0
5/7/2020 22:01,3598,NEPAL,EN/NP,8,3,5,5,8,10,9,10,8,10,8,9,10,10,10,75,20,5,6,7,6,7,9,10,9,3,1,1,1,7,9,8,9,5,4,6,6,4,,5,7,9,8,10,7,5,6,8,6,8,9,9,8,8,8,3,10,8,6,9,10,5,1,8,8,2,5,9,8,30,40,5,10,7,0.1,100,96,2,,21,1,0,4,,1,2,2,1,213,3
4/26/2020 16:36,1984,NEPAL,EN/NP,10,0,10,10,10,10,10,10,7,9,9,10,10,10,10,0,50,50,4,5,5,3,10,10,10,0,0,0,0,7,10,10,10,0,4,8,10,6,9,7,3,2,10,10,9,9,8,10,8,9,0,3,7,2,3,0,8,7,8,10,9,1,0,6,4,1,,9,10,0,20,6,16,9,0.05,500,24,1,,21,1,0,4,,6,1,1,1,213,6
4/24/2020 21:45,2221,NEPAL,EN/NP,10,0,10,10,10,9,10,5,8,10,10,9,10,10,10,10,80,10,5,6,3,6,5,10,10,1,0,0,0,1,10,10,10,0,1,8,8,9,10,8,10,6,10,9,7,7,9,9,8,9,2,2,10,5,5,0,5,5,10,5,10,8,0,8,8,0,9,8,8,0,10,6,16,9,0.05,300,,1,,20,1,0,4,,6,1,1,1,213,0
4/27/2020 12:31,3017,NEPAL,EN,10,1,1,8,8,10,10,9,4,9,10,10,10,10,10,50,30,20,3,6,7,7,7,10,10,5,5,3,5,2,10,10,10,5,1,8,8,10,10,5,8,1,7,7,9,9,9,9,9,8,3,2,6,0,8,4,10,10,10,10,9,6,0,9,9,0,9,10,10,10,80,4,7,4,0.05,100,24,2,,20,1,,4,,6,1,1,1,213,8
4/29/2020 16:15,1518,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,30,70,10,8,10,10,10,10,10,0,0,0,0,0,10,10,10,0,0,10,10,10,10,10,6,5,10,10,10,10,10,10,10,10,1,5,10,0,10,0,10,10,0,10,10,9,1,10,10,0,10,10,10,0,70,5,9,10,,5,24,2,,20,1,0,4,,6,1,1,1,213,10
4/25/2020 14:22,1925,NEPAL,EN/NP,10,1,9,10,10,10,10,10,9,10,4,10,8,8,10,0,50,50,6,6,8,7,9,10,10,0,0,0,0,3,10,10,10,0,1,8,9,4,9,6,10,10,9,10,9,7,8,6,8,9,0,9,6,7,6,7,6,6,9,10,10,1,0,5,6,0,1,6,10,30,60,,11,3,0.1,5,47,2,,19,1,0,4,,5,1,1,1,213,0
4/28/2020 11:00,2356,NEPAL,EN/NP,10,0,10,10,10,10,10,9,7,10,10,10,10,10,10,20,50,30,7,6,9,8,5,10,10,5,5,5,5,5,10,10,10,1,1,7,4,4,4,8,7,7,10,10,8,8,8,10,7,7,7,8,7,8,5,3,5,3,1,10,10,3,0,7,5,2,5,6,10,20,20,0,14,6,0.05,100,,1,,19,1,0,4,,5,1,1,1,213,0
4/29/2020 17:00,1043,NEPAL,EN/NP,10,0,10,10,10,7,8,10,,10,5,5,2,8,3,0,50,50,3,5,10,5,5,10,10,2,2,7,7,0,10,10,10,0,0,5,6,9,10,6,5,5,4,6,7,1,2,3,7,6,10,10,1,7,5,0,3,0,5,10,8,3,0,4,4,0,6,6,10,50,50,5,16,5,0.1,5,47,2,,19,1,0,4,,7,1,1,1,213,0
4/27/2020 14:22,1625,NEPAL,EN/NP,10,0,10,10,10,4,3,9,0,3,0,0,0,,,75,20,5,0,0,10,9,10,10,10,0,0,0,0,7,10,10,10,4,6,5,1,4,4,5,3,7,0,10,0,1,0,0,3,0,7,10,0,5,3,6,0,0,5,10,10,0,0,2,3,0,4,3,10,70,50,5,1,2,0.1,5,47,1,,40,1,0,3,,11,1,1,1,213,10
4/27/2020 11:01,1616,NEPAL,EN/NP,10,1,10,10,10,10,10,10,10,10,1,1,2,5,10,40,30,30,,5,5,10,2,10,10,1,1,1,1,1,10,10,10,10,1,1,1,2,2,1,2,2,10,10,10,10,10,10,9,9,9,1,8,5,1,2,8,8,5,9,9,10,5,1,5,1,10,10,10,0,10,5,16,,0.1,100,24,1,,39,3,1,2,,6,1,1,1,213,9
4/29/2020 12:25,4431,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,40,30,30,5,5,5,10,10,10,10,0,0,0,0,10,10,10,10,0,5,5,4,4,4,4,6,6,8,9,8,7,6,10,9,10,5,0,9,8,7,0,10,10,10,9,9,8,0,7,8,7,3,8,7,0,0,0,16,4,,5,,1,,37,3,2,1,,6,2,1,1,213,0
4/26/2020 17:00,2187,NEPAL,EN/NP,10,0,10,10,10,10,10,10,7,10,10,10,10,10,10,20,50,30,5,4,5,7,9,10,10,5,5,5,5,5,10,10,10,0,3,9,9,9,9,10,10,10,10,10,7,10,8,8,10,10,3,3,9,8,7,10,8,8,1,10,8,10,3,3,8,0,10,7,10,50,50,5,10,9,0.1,,,2,,35,3,2,1,,6,1,1,1,213,0
4/30/2020 22:31,1145,NEPAL,EN/NP,5,,8,8,10,10,10,,10,10,10,10,10,10,10,60,20,20,10,9,10,5,7,10,10,10,0,0,0,10,10,10,10,0,5,10,10,6,10,10,10,10,10,10,10,10,6,9,10,10,8,1,10,8,5,5,10,10,8,10,10,3,0,3,7,2,8,10,9,0,30,5,1,10,0.1,10024,24,1,,35,3,1,1,,2,1,1,1,213,10
5/5/2020 17:46,1475,NEPAL,EN/NP,10,2,8,9,10,7,8,10,6,10,6,8,8,9,10,5,95,0,4,4,1,,2,10,9,0,0,0,0,5,7,7,7,1,8,9,6,8,6,6,6,5,8,10,9,10,9,10,1,5,1,6,6,2,5,0,6,4,5,8,8,8,1,6,8,3,9,9,7,10,10,5,,6,0.1,1,12,2,,34,3,0,2,,4,1,1,1,213,5
4/25/2020 13:47,1299,NEPAL,EN/NP,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,70,20,10,5,7,9,6,5,10,7,1,1,1,1,0,10,10,10,0,5,5,5,10,5,5,5,5,10,10,5,5,10,10,7,8,6,3,5,5,5,5,7,8,5,10,10,7,1,5,,3,6,7,10,10,30,0,6,10,,,24,1,,33,2,0,6,business,3,1,1,1,Ok good,0
5/4/2020 12:33,1629,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,0,,10,3,9,10,10,10,1,0,0,0,9,10,9,10,0,5,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,,8,10,10,10,0,10,10,8,10,10,10,0,10,10,14,9,0.1,100,48,1,,29,3,0,2,,3,2,1,1,213,10
5/6/2020 17:44,1762,NEPAL,EN/NP,9,1,5,8,9,9,9,9,7,7,9,10,9,9,9,45,50,5,7,5,7,5,9,10,7,8,3,7,5,3,9,9,9,1,1,5,8,5,7,5,7,3,9,7,7,7,7,9,7,7,2,3,9,7,5,2,8,7,6,8,8,2,0,5,5,2,7,5,8,50,30,7,7,8,1,,,1,,28,3,1,2,,6,1,1,1,213,0
5/4/2020 15:10,3144,NEPAL,EN/NP,9,0,9,10,10,8,8,10,9,10,9,9,8,10,9,10,90,0,5,1,6,8,3,10,9,3,1,1,1,5,5,4,5,5,5,7,9,8,8,,8,,10,10,5,2,7,9,9,10,8,10,10,5,5,0,5,5,5,5,4,4,5,6,7,4,4,7,7,0,10,0,1,10,0.1,5,47,1,,27,1,0,3,,6,2,1,1,213,4
4/29/2020 11:53,1656,NEPAL,EN/NP,10,0,8,10,10,7,9,10,8,1,0,8,2,5,0,50,40,10,2,2,6,10,10,10,10,4,0,0,2,3,10,9,10,0,0,6,8,2,7,10,4,7,10,4,9,9,9,10,9,10,0,9,10,6,8,10,9,8,4,10,10,10,0,4,1,0,3,10,10,20,20,,8,8,0.1,100,16,1,,27,1,0,2,,7,1,1,1,213,
5/4/2020 12:27,1668,NEPAL,EN/NP,10,0,10,10,9,10,10,10,6,10,10,10,10,,10,25,50,25,5,6,10,9,7,10,10,9,9,9,0,4,10,10,10,6,6,10,6,0,6,6,10,,10,10,6,8,8,9,3,8,0,0,10,6,10,0,10,7,6,10,8,9,9,9,8,0,8,6,6,80,70,6,16,8,0.1,100,24,2,,26,1,0,2,,6,1,1,1,213,10
4/27/2020 13:04,4757,NEPAL,EN/NP,10,0,10,10,10,8,9,5,,9,1,10,10,10,10,80,10,10,10,10,9,5,5,10,10,5,1,1,1,1,5,10,10,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,9,1,5,9,9,9,2,10,10,10,0,10,10,0,10,10,10,50,20,5,10,10,,100,22,1,,24,1,0,6,,6,2,1,1,213,0
5/4/2020 12:19,1285,NEPAL,EN/NP,10,10,10,10,10,9,9,10,9,10,9,9,9,9,10,40,60,0,5,5,5,5,5,10,10,1,1,1,2,6,9,9,9,3,10,9,7,8,7,8,6,7,8,9,10,10,10,10,9,9,9,9,9,8,5,1,9,7,5,9,10,9,0,9,9,0,6,6,9,50,50,5,5,8,,5,,2,,24,3,0,4,,2,1,1,1,213,0
5/4/2020 14:14,1888,NEPAL,EN/NP,8,1,10,10,10,10,9,9,7,0,10,10,10,10,10,80,20,0,6,6,4,6,10,10,2,6,6,6,6,3,10,10,10,0,2,10,10,7,10,6,4,7,10,10,4,7,7,10,7,6,2,6,10,0,2,,7,1,2,10,7,3,0,4,8,2,0,7,9,80,70,6,14,10,0.1,100,,2,,24,1,0,1,,6,1,1,1,213,8
4/29/2020 18:58,18316,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,60,20,20,0,,10,7,10,10,10,8,8,8,8,3,10,10,10,5,3,5,5,5,5,5,5,5,10,10,6,6,8,10,9,10,9,2,10,5,6,2,10,8,3,10,8,8,0,7,9,0,7,7,10,80,,5,9,8,0.5,100,24,2,,23,3,0,4,,4,1,1,1,213,0
4/29/2020 11:34,2086,NEPAL,EN/NP,10,0,10,9,10,10,10,10,7,8,10,10,10,10,10,50,30,20,6,6,9,10,10,10,10,8,8,3,3,8,10,10,10,1,7,8,7,8,8,7,7,6,9,10,8,9,8,10,8,9,9,8,7,8,6,1,9,3,9,9,9,5,0,6,5,0,7,6,10,20,10,7,5,8,,5,24,2,,22,1,,4,,6,2,1,1,213,4
4/26/2020 9:33,2258,NEPAL,EN/NP,10,0,10,10,10,10,10,8,7,7,10,10,10,10,10,0,60,40,,9,5,10,10,10,10,4,6,3,6,10,10,10,10,10,10,8,8,8,8,8,8,7,10,10,8,2,2,10,2,8,8,8,9,7,9,6,10,10,7,10,10,,0,10,10,0,10,8,10,10,40,5,16,8,0.1,5,24,2,,22,1,0,1,,1,1,1,1,213,10
4/27/2020 19:43,2444,NEPAL,EN/NP,10,1,10,10,10,10,10,10,3,7,9,10,10,10,10,50,25,25,7,7,6,9,9,8,8,1,1,1,1,4,10,8,10,9,10,,6,,7,4,4,4,9,10,8,9,9,9,9,10,9,7,9,7,5,9,10,6,6,9,10,9,0,9,9,1,7,6,10,60,30,2,1,8,0.1,5,24,1,,21,2,0,4,,6,1,1,1,213,0
4/25/2020 20:18,1789,NEPAL,EN/NP,10,0,9,7,10,8,8,10,7,10,7,10,10,10,10,50,50,0,8,7,8,9,7,10,7,0,0,0,0,6,6,7,7,3,2,6,8,9,9,9,9,8,10,10,7,6,7,4,8,6,4,3,6,0,6,9,9,10,2,9,9,2,0,6,10,7,6,10,9,,,10,16,8,0.05,5,47,1,,20,1,0,4,,4,2,2,1,213,0
4/27/2020 10:10,2167,NEPAL,EN/NP,10,2,10,10,10,10,10,10,6,10,10,10,10,10,10,25,50,25,6,6,8,8,10,10,10,2,3,4,3,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,9,4,10,10,10,10,0,2,10,8,,4,8,8,8,10,10,8,0,7,0,0,,7,10,0,0,6,16,10,1.1,100,28,2,,20,1,0,4,,7,2,1,1,213,6
5/4/2020 19:02,2183,NEPAL,EN/NP,7,2,7,8,8,7,8,8,8,9,8,9,9,10,9,50,20,30,6,7,8,6,6,10,10,3,3,3,1,4,10,6,7,7,8,8,8,8,8,7,8,8,8,9,7,7,7,8,5,8,2,3,7,6,6,4,6,6,1,8,6,6,6,6,4,6,6,6,6,40,60,5,5,8,,,,2,,48,3,2,1,,4,1,1,1,213,0
5/7/2020 22:01,1292,NEPAL,EN/NP,9,1,1,9,9,9,8,9,7,9,8,10,9,10,8,50,25,25,6,4,5,8,7,9,10,1,2,1,1,10,9,8,7,8,7,3,9,9,9,8,8,8,7,9,2,2,8,1,6,9,8,2,9,2,10,9,6,8,9,7,7,7,6,9,8,8,8,9,9,80,80,1,12,5,0,5,24,2,,38,2,0,1,,6,1,,,,9
4/29/2020 15:43,3041,NEPAL,NP,10,0,9,8,10,8,5,4,10,8,9,10,10,10,8,20,70,10,6,10,5,9,10,6,9,8,3,0,1,10,9,10,8,2,8,6,2,10,8,3,7,3,10,9,9,0,7,9,2,4,2,6,7,5,0,7,9,4,9,4,9,5,4,7,9,3,3,7,9,30,10,0,16,6,,,,1,,35,3,2,2,,6,1,1,1,213,7
5/3/2020 11:25,1716,NEPAL,EN/NP,9,0,10,10,10,9,9,10,2,7,9,9,10,10,10,10,70,20,5,5,5,7,9,8,8,10,5,7,8,0,9,8,10,3,0,3,8,6,10,4,4,7,7,1,6,3,6,9,7,9,5,8,4,1,0,0,5,3,8,3,3,6,4,7,4,0,7,7,4,80,60,5,4,6,,,,1,,33,1,0,2,,6,1,1,1,213,0
4/26/2020 15:25,3500,NEPAL,EN/NP,10,0,10,10,10,7,10,10,10,10,10,10,10,10,10,70,20,10,5,7,8,8,10,10,10,5,6,4,3,9,10,10,9,0,0,10,6,6,9,3,8,8,10,10,10,10,10,10,10,10,0,5,8,10,6,10,6,7,10,10,10,10,0,10,10,1,10,10,10,20,20,9,10,9,,,,2,,32,3,0,1,,1,1,1,1,213,5
4/24/2020 21:01,1439,NEPAL,EN/NP,8,6,10,9,5,10,7,8,3,10,6,5,5,9,7,50,30,20,8,8,5,5,5,7,6,5,5,5,5,3,10,9,9,2,4,6,6,8,5,5,8,8,8,9,9,8,8,9,9,5,1,6,7,7,3,,3,6,4,9,9,5,2,8,5,2,7,5,5,50,40,5,5,5,,3,,2,,30,1,0,2,,6,1,1,1,213,0
4/25/2020 15:38,1817,NEPAL,EN/NP,10,1,,,,8,9,9,9,5,10,9,9,9,9,0,100,0,5,10,5,5,6,10,10,10,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,5,5,7,7,7,10,9,8,3,2,9,5,5,1,8,5,6,5,5,4,8,8,7,5,5,8,8,0,0,6,9,10,0.1,60000,84,2,,25,3,2,3,,6,3,1,1,213,0
5/2/2020 20:31,1431,NEPAL,EN/NP,9,0,9,9,10,9,7,10,8,9,8,10,9,10,10,25,50,25,4,6,6,8,8,10,8,9,8,8,7,3,10,9,8,1,3,5,4,7,8,7,8,4,9,8,7,6,6,7,8,7,3,5,8,5,6,4,7,7,3,10,6,6,2,,,2,8,7,8,10,20,3,11,7,0.1,5,,1,,25,1,0,4,,7,1,1,1,213,0
4/29/2020 15:16,1216,NEPAL,EN/NP,10,3,9,9,10,10,10,10,7,9,9,9,9,9,9,50,40,10,7,7,8,8,7,9,9,1,1,1,1,5,9,10,10,1,6,9,8,8,8,8,8,5,9,9,8,8,8,8,1,7,3,1,10,7,8,4,7,6,10,10,6,7,2,6,7,2,7,7,8,0,10,5,7,8,,,,1,,25,1,0,1,,4,1,1,1,213,10
4/30/2020 19:56,2338,NEPAL,EN/NP,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,80,20,9,9,,,5,10,10,1,1,1,1,5,8,9,10,0,1,0,1,1,,7,3,6,9,9,9,9,9,10,9,10,1,3,10,7,7,5,8,8,5,9,9,0,0,6,9,3,5,5,9,50,40,5,7,10,0.1,5,47,2,,24,2,0,2,,6,1,1,1,213,10
5/3/2020 19:55,20784,NEPAL,EN/NP,10,0,10,5,5,10,10,10,10,5,10,10,10,10,10,0,60,40,6,6,5,5,10,10,10,5,0,5,5,5,10,10,10,0,5,5,10,5,10,10,10,5,10,10,5,10,5,10,10,10,0,0,10,5,10,0,10,10,10,10,10,5,0,10,10,0,5,10,10,100,0,5,16,5,0.1,,,2,,23,1,,1,,7,1,1,1,213,0
