StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,consent,physical_contact_1,physical_contact_4,physical_contact_5,physical_contact_6,physical_contact_7,physical_hygiene_1,physical_hygiene_4,physical_hygiene_5,physical_hygiene_6,physical_hygiene_8,acq,policy_support_1,policy_support_4,policy_support_5,policy_support_6,policy_support_9,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,Q_Language
4/24/2020,4/24/2020,100,875,1,4/24/2020,1,9,0,9,9,10,10,10,10,10,10,0,2,9,2,2,2,0,80,20,6,6,1,5,1,10,10,0,0,0,0,0,10,10,10,0,0,10,10,10,10,6,10,10,8,8,10,9,9,10,7,10,7,1,7,0,1,0,0,0,0,10,10,10,0,10,10,0,7,7,10,90,100,3,11,10,25,300,4,2,,30,3,1,2,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,2027,1,4/24/2020,1,10,0,0,10,10,10,10,10,10,10,0,10,10,10,8,10,100,0,0,8,8,2,1,0,8,4,0,0,0,0,1,10,10,10,0,0,10,6,10,7,8,9,8,10,10,7,7,10,10,9,10,2,0,10,3,9,0,10,10,0,10,10,10,0,10,5,1,9,9,8,0,50,5,1,10,25,300,3,2,,44,3,6,2,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1695,1,4/24/2020,1,7,4,8,7,9,8,8,8,3,10,0,7,7,9,6,7,0,100,0,3,6,3,8,0,8,5,5,2,0,5,1,9,10,7,0,0,6,6,10,5,0,2,10,3,2,2,5,4,3,4,4,7,7,5,3,2,0,6,5,8,10,9,2,0,10,10,0,6,8,8,70,90,2,10,8,25,3,7,1,,28,1,0,6,íñéÄâ ÅöáÖç ÑöòÅÖö,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1783,1,4/24/2020,1,9,0,9,10,10,10,10,10,9,10,0,10,10,10,10,9,70,20,10,6,7,9,9,8,10,10,3,1,1,0,7,9,9,9,9,8,8,9,3,2,8,6,3,9,9,9,8,10,10,9,9,1,1,8,7,9,8,9,10,9,2,10,7,1,6,6,0,8,9,9,80,20,9,1,10,50,3 ÉóÖö,4 ôíÖö,1,,42,3,3,3,,3,2,0,0,213,HE
4/24/2020,4/24/2020,100,1007,1,4/24/2020,1,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,70,20,10,10,9,10,10,10,10,10,0,0,0,0,7,9,10,10,0,1,8,9,3,9,6,8,8,10,10,10,10,10,10,9,10,1,3,10,0,9,1,8,7,5,9,9,5,0,2,0,1,0,0,9,10,10,0,9,9,25,300,4,1,,24,1,0,4,,5,2,0,0,213,AR
4/24/2020,4/24/2020,100,1244,1,4/24/2020,1,10,0,10,10,7,7,8,10,6,9,0,7,6,10,7,3,40,60,0,9,8,6,7,7,9,8,8,0,0,0,3,9,8,7,1,0,6,2,7,7,3,5,8,8,10,6,8,7,8,5,8,5,3,6,5,5,2,6,5,5,9,10,2,0,8,5,0,6,1,7,10,80,8,5,8,50,300,16,2,,51,3,2,6,"Åáå""ö",5,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,751,1,4/24/2020,1,10,0,7,10,10,7,8,10,10,8,0,10,8,6,10,6,90,3,7,3,6,0,1,0,9,5,1,1,0,0,1,9,9,5,0,2,1,1,8,2,5,9,10,6,8,0,2,7,2,5,5,6,8,2,6,8,6,2,2,4,7,5,1,1,2,6,3,2,2,6,70,90,0,15,9,50,3,7,1,,29,2,0,4,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,769,1,4/24/2020,1,9,0,8,9,10,9,9,10,6,6,0,4,6,4,8,2,0,50,50,1,6,6,6,5,9,9,2,1,1,1,2,9,9,9,1,1,6,7,10,9,5,8,9,6,5,7,7,7,8,6,7,2,1,6,7,5,5,6,5,4,9,8,5,0,6,7,1,5,5,7,10,10,4,9,8,25,3,4,1,,67,3,3,6,"áå""ö",7,1,0,0,213,HE
4/24/2020,4/24/2020,100,936,1,4/24/2020,1,10,0,10,10,10,9,9,10,7,9,0,10,10,10,10,10,85,15,0,4,5,10,10,10,10,10,9,6,1,5,5,1,10,0,0,0,10,10,10,5,5,5,5,7,6,6,7,5,6,0,3,1,5,5,10,7,0,10,6,4,10,8,1,0,4,0,6,0,2,10,80,90,8,1,1,50,300,åÄ âÖÉíö,2,,43,3,2,6,,3,1,0,0,213,HE
4/24/2020,4/24/2020,100,1545,1,4/24/2020,1,10,0,10,10,10,5,5,5,5,10,0,2,5,0,8,8,0,100,0,8,7,10,10,6,10,10,8,0,5,0,0,10,10,10,0,0,10,10,10,10,5,5,10,10,10,10,10,5,10,10,10,0,0,10,0,10,5,10,5,0,10,10,5,0,10,10,0,5,10,8,50,50,10,16,9,0,3,7,2,,43,3,1,6,íñéÄâö,6,1,0,1,213,HE
4/24/2020,4/24/2020,100,801,1,4/24/2020,1,8,2,8,10,10,7,7,6,10,10,0,8,4,7,10,10,0,50,50,7,6,7,10,10,10,10,0,0,0,0,2,8,10,10,0,0,10,7,7,7,4,5,5,7,6,7,7,8,5,8,8,1,4,8,6,5,7,9,0,6,8,6,0,0,4,0,3,0,0,7,50,10,8,16,7,50,300,4,1,,35,1,0,2,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,1125,1,4/24/2020,1,3,1,4,1,0,10,9,10,9,10,0,10,10,10,9,8,0,70,30,4,4,3,4,1,10,10,8,6,1,7,0,10,10,10,0,0,9,7,10,5,3,3,7,4,4,4,7,7,7,2,8,3,8,6,1,6,0,8,7,0,9,8,2,0,7,4,0,7,8,10,10,30,9,3,10,50,3,4,2,,37,2,0,3,,5,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,832,1,4/24/2020,1,3,1,6,7,8,7,7,8,8,7,0,4,9,4,8,4,0,100,0,3,2,8,8,9,9,8,8,2,1,1,3,8,8,7,2,2,7,8,8,8,9,7,8,7,8,3,7,8,8,8,8,1,0,7,2,6,2,7,3,2,7,8,8,1,8,8,6,7,2,7,20,60,9,1,6,50,300,8,2,,63,4,4,2,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1240,1,4/24/2020,1,10,0,10,10,10,1,1,10,10,0,0,10,10,10,10,10,30,50,20,5,5,2,5,7,8,4,1,1,1,1,1,10,10,10,0,1,6,6,6,6,6,5,6,3,6,7,5,5,5,7,7,5,1,10,4,10,5,10,6,2,10,10,5,0,7,7,0,5,5,10,20,50,2,14,5,-,300,-,2,,34,1,0,6,îòâåêëò,5,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,1068,1,4/24/2020,1,9,0,1,10,10,10,10,10,10,10,0,5,7,4,9,7,50,25,25,1,1,0,4,1,8,5,5,3,1,1,4,6,7,8,0,0,5,5,10,1,3,6,8,1,2,5,6,7,8,5,7,7,9,5,5,8,10,6,5,1,9,0,4,0,8,7,0,9,9,9,50,60,0,12,6,50,300 ÉóÖö,4,2,,54,2,0,3,,2,1,0,0,213,HE
4/24/2020,4/24/2020,100,757,1,4/24/2020,1,10,3,8,10,10,8,10,10,10,8,0,10,10,3,7,10,70,30,0,5,7,5,4,4,10,10,3,0,0,0,3,8,9,10,0,2,8,10,9,10,8,7,6,8,9,8,4,3,4,5,8,8,4,7,7,8,2,8,4,2,9,8,3,0,3,2,1,8,8,7,30,80,2,3,6,50,300,4,2,,25,2,0,4,,4,1,0,1,213,HE-FE
4/24/2020,4/24/2020,100,1757,1,4/24/2020,1,9,2,5,7,10,9,9,10,9,10,0,5,5,5,5,5,10,70,20,7,7,10,9,9,10,10,5,3,0,1,4,0,8,9,0,0,8,7,9,7,8,6,7,9,9,8,9,9,9,7,8,3,3,9,6,8,7,7,7,1,10,9,3,0,7,6,0,3,6,8,10,60,10,11,8,50,300 ÉóÖö,4 ôíÖö,2,,20,2,0,6,áââå,5,1,0,1,213,HE-FE
4/24/2020,4/24/2020,100,1289,1,4/24/2020,1,9,0,10,8,10,8,8,9,4,9,0,9,8,2,8,5,0,100,0,6,6,6,4,4,8,7,1,0,0,0,2,9,9,9,0,3,8,6,9,8,5,9,9,7,8,7,8,8,8,7,6,8,7,8,5,6,5,5,4,2,10,8,2,0,3,6,0,3,3,8,10,10,2,11,6,25,3,7,2,,56,4,1,3,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1208,1,4/24/2020,1,8,6,9,10,10,7,6,9,0,9,0,2,3,6,7,3,0,100,0,2,4,1,1,0,8,4,2,1,0,0,0,10,10,10,0,0,6,5,10,10,8,10,10,5,5,4,7,5,6,6,9,5,6,5,6,5,1,7,0,0,10,8,5,0,2,6,0,0,1,8,10,10,2,11,7,25,100,7,2,,50,1,0,2,,6,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,1020,1,4/24/2020,1,10,1,10,9,8,8,9,1,1,9,0,3,10,4,9,8,100,0,0,3,7,0,7,9,10,6,4,0,1,0,0,8,9,8,2,6,8,6,7,2,3,5,7,9,3,4,5,3,2,8,7,8,9,4,7,5,5,6,3,9,7,9,3,0,6,4,1,8,7,10,70,80,3,11,4,25,3 ÉóÖö,7,1,,23,2,0,4,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,2897,1,4/24/2020,1,5,0,5,4,7,8,8,10,3,6,0,1,1,0,6,3,100,0,0,1,1,1,1,1,10,9,0,2,2,2,1,10,10,10,0,2,5,7,10,6,9,4,1,1,9,2,1,4,3,9,7,6,10,7,8,6,3,5,2,6,7,5,4,2,5,5,5,3,3,5,10,10,3,3,9,50,3,4,1,,50,2,2,6,íñéÄâ,2,1,0,0,213,HE
4/24/2020,4/24/2020,100,394,1,4/24/2020,1,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,6,80,10,10,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,50,50,5,8,5,25,3 Éó,åÄ,2,,20,1,0,6,áââåö,8,1,0,1,214,HE-FE
4/24/2020,4/24/2020,100,883,1,4/24/2020,1,9,2,7,7,10,10,10,10,9,10,0,7,7,7,8,8,50,50,0,7,8,9,10,10,9,9,5,5,5,5,5,8,9,9,1,1,5,8,8,9,5,7,7,9,9,5,5,6,8,5,6,6,4,6,2,6,5,7,5,6,9,9,6,0,6,7,2,6,6,10,30,30,8,12,7,50,900,4,2,,24,1,0,3,,3,1,0,0,213,HE
4/24/2020,4/24/2020,100,621,1,4/24/2020,1,4,3,10,8,10,10,10,10,3,10,0,1,1,0,0,0,100,0,0,3,7,3,7,3,7,7,1,1,1,1,2,9,10,10,0,1,7,7,7,9,8,5,5,6,6,7,7,7,10,4,7,7,5,7,4,9,4,6,3,2,10,8,6,0,5,5,1,1,5,9,10,40,2,9,9,50,300,4,2,,44,3,1,1,,7,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,1601,1,4/24/2020,1,8,1,8,9,9,10,10,10,6,10,0,0,0,0,0,0,0,60,40,7,4,1,0,0,7,6,0,0,0,0,2,0,10,10,0,0,6,7,8,7,8,0,1,6,8,6,6,8,10,2,8,6,1,8,1,6,0,6,6,0,9,9,0,0,6,6,0,6,7,9,40,30,1,16,9,25,3 ÉóÖö,5.5,2,,51,4,2,2,,3,1,0,0,213,HE
4/24/2020,4/24/2020,100,746,1,4/24/2020,1,6,3,5,6,8,8,8,7,5,6,0,5,2,4,3,2,60,40,0,5,5,8,9,8,10,9,0,0,0,0,1,2,1,8,1,1,9,8,8,8,1,8,9,1,6,9,6,9,8,8,8,1,1,8,8,3,9,3,9,2,8,8,2,3,8,8,6,8,2,8,10,20,9,13,10,50,3 ÉóÖö,4 ôíÖö,1,,25,1,0,1,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1279,1,4/24/2020,1,10,0,10,10,0,10,10,10,2,1,0,0,5,2,10,5,100,0,0,5,7,0,0,5,10,10,5,0,0,0,0,10,10,10,7,0,8,9,10,3,3,7,10,6,10,8,9,9,10,5,9,8,0,9,0,1,0,0,0,0,5,0,0,0,0,0,10,0,0,0,50,50,5,7,9,50 ëêà,3 ÉóÖö,6 ôíÖö,2,,73,2,2,5,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1333,1,4/24/2020,1,7,1,10,9,10,10,10,10,8,10,0,9,9,9,9,9,50,50,0,6,6,8,9,9,9,9,10,3,7,6,2,9,9,8,4,5,8,7,10,9,5,5,4,6,8,7,9,9,10,7,9,5,3,7,5,8,3,8,9,3,9,9,5,1,3,6,1,5,8,8,40,50,9,4,7,50,300,4,2,,46,3,2,1,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,996,1,4/24/2020,1,10,1,7,10,10,6,7,10,1,10,0,10,10,3,10,2,100,0,0,8,9,0,0,0,10,8,0,0,0,0,2,10,10,10,0,2,0,0,0,0,0,0,0,9,9,8,8,8,8,8,8,2,2,8,2,6,1,4,2,0,10,8,0,0,6,6,2,7,7,7,10,30,1,9,10, 25 ëêà,3 ÉóÖö,7 ôíÖö,1,,47,3,3,1,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,854,1,4/24/2020,1,10,10,8,10,10,10,10,10,10,10,0,10,10,8,8,8,30,70,0,10,8,6,10,2,10,10,10,2,0,10,0,0,0,0,0,0,8,8,8,5,5,5,5,10,10,10,10,10,10,8,10,0,0,10,0,2,0,10,8,0,10,8,5,0,8,5,8,10,10,10,30,30,8,6,10,50,300,4,1,,51,3,3,3,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1499,1,4/24/2020,1,10,0,10,10,10,10,10,10,6,3,0,5,9,3,9,9,100,0,0,5,6,1,4,2,7,2,5,5,5,5,4,4,5,4,0,7,5,5,10,6,5,8,8,3,2,2,4,4,3,5,5,5,6,4,6,2,8,0,0,5,5,5,0,0,0,0,4,0,0,6,60,60,1,11,8,25,3 ÉóÖö,7 ôíÖö,1,,39,1,0,6,íñéÄâ,3,1,0,0,213,HE
4/24/2020,4/24/2020,100,597,1,4/24/2020,1,9,1,7,6,10,9,8,4,3,9,0,6,9,9,9,3,90,10,0,6,6,7,7,6,7,6,6,0,0,0,7,7,8,8,2,8,8,7,8,8,7,3,2,5,4,4,4,4,6,4,4,7,6,3,7,7,6,7,4,4,10,9,2,1,2,2,2,2,3,8,40,40,8,5,8,25,1,7,1,,45,1,0,1,,5,1,0,1,213,HE
4/24/2020,4/24/2020,100,773,1,4/24/2020,1,10,0,10,10,10,10,9,7,9,9,0,8,8,8,10,6,100,0,0,8,5,1,5,,10,10,0,0,0,0,0,10,7,10,0,1,7,7,7,7,7,7,8,8,7,8,9,8,8,4,5,2,5,3,2,5,5,6,1,0,10,8,6,0,5,6,1,2,0,9,10,10,3,5,8,50 ëêà,300 ÉóÖö,7,1,,24,2,0,6,áåö,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1069,1,4/24/2020,1,10,0,10,7,10,8,8,10,10,10,0,3,3,1,2,4,0,100,0,5,7,4,10,8,10,10,2,0,0,0,0,0,10,10,0,0,5,5,5,6,6,9,9,2,5,9,9,9,8,9,9,6,0,9,6,7,10,10,10,5,5,6,5,0,4,5,4,1,10,0,70,70,5,16,8,25,300,7,2,,40,2,0,1,,4,1,0,1,213,HE-FE
4/24/2020,4/24/2020,100,982,1,4/24/2020,1,9,1,9,9,9,7,6,9,2,6,0,10,10,10,10,10,100,0,0,7,7,10,10,10,10,10,2,0,0,0,6,0,10,10,0,2,6,4,8,9,2,7,8,10,10,4,7,8,8,7,9,3,2,10,8,10,8,10,9,3,10,6,4,0,7,4,2,4,6,8,10,30,10,7,10,25,3,7,1,,44,3,3,1,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,929,1,4/24/2020,1,8,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,50,50,0,5,5,10,5,10,7,7,3,0,0,0,5,1,8,9,0,0,8,8,8,8,8,8,9,8,8,5,5,5,3,10,10,5,3,2,6,7,7,7,4,6,9,7,5,0,5,5,2,5,5,8,50,50,7,7,6,50,300,4,1,,40,3,1,1,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,3139,1,4/24/2020,1,5,6,5,2,4,8,8,6,4,10,0,8,8,6,7,5,20,80,0,5,6,7,10,8,10,10,2,0,0,0,0,8,8,7,0,0,8,6,6,7,5,5,7,10,10,9,10,8,10,8,9,7,9,9,6,7,6,6,6,1,9,9,5,0,6,2,0,7,6,9,40,40,8,16,6,125,3 ÉóÖö,7,2,,19,1,0,6,áââåö,5,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,1530,1,4/24/2020,1,6,8,8,10,10,10,8,10,10,6,0,4,8,5,9,4,0,100,0,6,4,8,9,3,10,10,2,0,0,0,0,9,10,10,0,0,8,9,9,10,7,8,7,6,8,7,8,8,8,0,7,8,6,5,6,8,7,6,7,0,8,8,3,3,7,2,5,7,4,4,20,20,10,10,10,50,5 ôíÖö,4,1,,32,1,0,1,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,892,1,4/24/2020,1,10,5,10,9,10,10,10,9,10,9,0,10,9,8,7,8,50,40,10,6,4,8,6,9,10,10,5,6,3,6,7,6,6,10,2,3,6,6,6,7,7,6,6,6,5,7,6,7,8,8,7,3,4,7,8,7,7,7,8,4,9,8,6,5,5,5,3,6,6,10,70,80,9,2,9,50 ëêà,3 ÉóÖö,6,2,,52,3,2,2,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,1079,1,4/24/2020,1,7,5,9,5,10,9,7,9,0,0,0,10,10,0,0,8,100,0,0,9,8,8,8,5,10,9,5,0,0,0,5,10,10,10,2,5,5,0,10,5,5,7,6,5,5,1,5,5,1,8,7,3,0,5,0,3,9,1,0,5,5,3,5,8,4,0,10,5,0,0,90,100,10,15,7,50,3000 ÉóÖö,4 ôíÖö,1,,22,2,0,2,,4,1,0,0,213,HE
4/24/2020,4/24/2020,100,1240,1,4/24/2020,1,10,0,10,10,10,10,10,10,10,10,0,10,8,10,10,10,100,0,0,7,5,10,10,10,10,10,10,10,0,5,5,10,10,10,0,0,5,5,5,5,5,5,5,10,10,5,5,5,10,10,10,0,5,10,5,10,5,10,5,3,10,10,5,0,10,5,0,0,5,5,50,100,10,1,9,50,270000,13,2,,32,3,2,1,,8,2,0,0,213,HE-FE
4/24/2020,4/24/2020,100,1315,1,4/24/2020,1,7,7,8,9,9,9,10,10,10,10,0,1,0,0,2,0,20,50,30,1,6,10,10,10,10,10,10,10,3,10,3,7,3,7,3,7,9,7,6,8,7,2,7,7,9,7,9,10,10,2,8,7,0,10,4,3,2,8,3,2,9,10,9,0,10,8,0,10,10,10,10,50,10,1,9,50,15 ôêâÖö,16,1,,34,3,5,3,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,846,1,4/24/2020,1,8,1,6,8,10,8,8,8,8,8,0,7,8,8,10,7,20,40,40,5,6,7,9,8,10,10,9,2,1,2,6,3,9,9,1,2,5,5,7,7,7,7,7,7,7,6,6,6,7,7,10,7,2,9,5,4,4,5,5,5,7,8,6,1,7,6,1,4,5,3,60,90,9,16,7,50,900,8,1,,48,3,2,2,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,831,1,4/24/2020,1,10,0,10,10,10,10,10,10,7,7,0,10,10,8,10,10,50,50,0,2,2,3,8,6,1,2,7,1,1,2,8,9,9,9,0,0,10,10,10,6,5,9,8,2,0,1,2,5,10,8,3,9,9,2,0,10,1,1,0,2,10,10,3,0,6,2,0,0,1,10,50,90,2,4,6,50,100,4,2,,45,3,3,6,íñéÄâ,2,1,0,0,213,HE
4/24/2020,4/24/2020,100,1107,1,4/24/2020,1,8,1,9,9,9,4,4,9,7,9,0,3,3,2,9,7,100,0,0,4,5,2,3,4,7,7,3,1,1,1,6,7,8,8,2,3,4,4,6,6,3,4,4,6,8,5,6,7,8,6,8,7,0,8,6,4,2,3,4,2,8,7,3,0,6,7,3,2,2,5,30,20,3,4,8,50,300,2,2,,71,5,3,5,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,637,1,4/24/2020,1,7,1,10,8,10,8,8,9,7,6,0,8,10,8,10,8,27,52,21,1,3,5,6,5,8,7,5,3,3,1,5,9,8,8,3,7,6,4,8,5,5,5,5,3,3,3,2,2,2,3,6,7,5,6,7,5,9,7,4,5,6,5,5,3,3,4,6,2,1,2,40,40,9,5,7,25,3 ÉóÖö,7 ôíÖö,2,,46,3,0,1,,9,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,2062,1,4/24/2020,1,9,0,9,10,10,6,6,10,6,5,0,6,7,5,5,2,50,50,0,8,8,2,7,2,5,6,2,1,2,2,2,9,8,9,0,1,7,2,8,5,2,1,3,8,8,8,8,8,9,5,6,6,6,7,3,8,1,6,5,0,9,8,4,0,6,5,1,3,1,8,30,60,2,3,9,50,3 ÉóÖö,5.5,2,,32,3,3,6,"Åáå""ö",7,2,0,0,213,HE-FE
4/24/2020,4/24/2020,100,656,1,4/24/2020,1,10,10,10,10,10,10,10,10,10,10,0,8,7,6,9,4,80,15,5,6,4,10,10,10,10,10,10,10,10,9,0,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,0,6,2,8,7,8,8,1,10,10,10,0,10,10,0,10,10,10,10,10,10,1,8,50,300,4,2,,26,1,0,3,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1512,1,4/24/2020,1,10,1,10,10,10,7,0,10,2,10,0,10,10,10,10,10,95,2.5,2.5,10,8,0,5,0,5,5,0,0,0,0,0,10,10,10,0,0,5,0,0,0,1,8,8,10,10,5,5,5,5,5,9,5,0,5,0,5,5,5,4,3,10,10,0,0,5,5,10,9,5,10,50,50,1,5,10,25,3 ÉóÖö,7 ôíÖö,1,,39,3,2,6,"áå""ö",5,2,0,0,213,HE
4/24/2020,4/24/2020,100,2065,1,4/24/2020,1,8,1,8,9,10,9,9,8,7,9,0,2,7,3,9,4,0,70,30,5,7,7,8,6,8,8,6,1,0,0,2,1,9,9,1,1,7,6,9,6,8,7,8,7,8,7,5,5,5,8,8,2,2,8,2,4,2,6,1,7,8,8,5,5,5,5,4,5,4,6,50,70,8,14,3,25,1,4,1,,61,1,0,5,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,2834,1,4/24/2020,1,8,0,9,9,10,4,7,7,7,7,0,2,7,5,8,8,60,30,10,6,6,7,6,6,10,7,8,6,3,3,2,10,10,10,0,0,7,6,7,7,7,7,7,6,7,7,7,7,7,7,7,2,2,9,3,2,0,0,0,0,10,10,2,0,10,6,0,5,7,7,20,40,7,11,2,50,3 ÉóÖö,7,2,,55,5,2,2,,3,1,0,0,213,HE
4/24/2020,4/24/2020,100,1350,1,4/24/2020,1,5,5,8,8,10,3,5,9,0,8,0,3,5,7,8,9,90,10,0,7,8,3,3,3,9,6,1,0,0,0,5,10,8,7,0,0,7,7,9,7,5,7,8,7,7,6,9,9,8,5,9,5,6,3,3,6,8,5,3,0,10,8,5,0,7,7,0,5,7,10,10,30,1,11,9,25, ÉóÖö 300,5.65 ôíÖö,2,,33,3,2,6,íñéÄâö åÄ íÖÅÉö ÅÇåå ÑéñÅ,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,831,1,4/24/2020,1,8,2,1,6,10,9,9,10,0,7,0,6,9,1,7,8,50,25,25,7,8,2,2,3,10,7,0,0,0,0,2,8,10,9,0,0,7,3,8,7,0,0,8,10,8,6,7,6,4,9,7,6,6,6,7,6,3,7,8,3,10,7,3,0,8,0,2,0,6,9,80,80,3,9,10,25 ëêà,3 ÉóÖö,7 ôíÖö,1,,24,2,0,2,,8,1,0,1,213,HE
4/24/2020,4/24/2020,100,695,1,4/24/2020,1,8,2,9,9,10,10,10,10,1,9,0,5,7,3,6,0,0,100,0,5,8,5,5,5,9,8,5,0,0,0,6,9,10,9,0,5,5,5,10,8,7,9,10,7,7,5,6,6,6,8,8,3,1,7,6,5,9,7,2,8,8,7,0,0,4,6,2,1,2,7,10,10,7,9,10,25,3,4,2,,61,4,2,1,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,981,1,4/24/2020,1,2,1,6,8,9,2,6,6,3,7,0,7,8,7,1,8,100,0,0,0,6,7,7,7,1,8,1,2,2,2,4,7,7,7,3,2,2,2,7,7,6,4,8,6,6,6,6,6,6,4,6,6,4,7,1,6,4,6,4,6,8,7,4,3,4,7,3,4,4,7,0,40,8,5,2,25,3,4,1,,66,3,4,1,,4,1,0,0,213,HE
4/24/2020,4/24/2020,100,2391,1,4/24/2020,1,8,0,6,7,10,10,10,10,6,7,0,7,8,6,10,7,40,35,25,7,7,5,6,0,10,8,2,0,0,0,6,10,10,8,0,0,8,10,8,9,8,10,10,8,8,8,9,9,10,4,9,7,4,7,8,7,1,7,5,5,10,8,0,0,5,5,1,5,4,10,60,60,0,14,8,25,3,6,2,,58,4,1,6,áÖîôÑ ååÄ öôåÖç,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,886,1,4/24/2020,1,3,7,1,1,7,4,0,4,1,1,0,0,0,0,0,0,100,0,0,8,8,1,1,0,4,1,4,6,6,3,1,10,10,10,0,3,1,5,5,5,6,7,8,9,10,8,8,8,8,7,9,2,2,9,2,5,6,9,6,6,10,10,7,0,6,4,2,8,8,9,0,10,2,12,10,25,3,7,1,,41,4,2,1,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,924,1,4/24/2020,1,10,0,9,9,10,9,9,10,10,9,0,9,9,10,10,10,40,50,10,7,5,9,9,6,6,5,3,1,0,0,3,8,8,8,1,3,8,8,6,6,6,6,7,5,6,2,2,3,9,7,5,6,7,5,5,7,6,7,5,5,8,9,7,1,8,7,1,5,7,9,10,50,7,16,6,50,300 ÉóÖö,4 ôíÖö,1,,31,1,0,3,,2,1,0,0,213,HE
4/24/2020,4/24/2020,100,1070,1,4/24/2020,1,8,1,1,1,1,9,9,9,6,9,0,7,7,8,7,8,100,0,0,8,8,8,8,9,9,9,2,2,2,1,7,8,8,8,2,7,9,9,9,9,9,9,9,9,9,6,7,7,6,6,7,6,3,7,6,6,4,6,4,4,9,8,7,1,4,7,3,3,7,8,10,40,8,2,8,50,3,4,1,,70,3,4,5,,5,2,0,0,213,HE
4/24/2020,4/24/2020,100,1127,1,4/24/2020,1,9,0,10,10,10,5,4,10,1,7,0,10,10,10,10,2,40,40,20,4,6,4,9,5,10,10,8,0,0,0,2,10,10,8,6,3,6,7,9,7,10,3,10,7,9,8,9,9,10,7,10,4,9,5,8,9,6,8,6,7,8,10,0,0,6,2,1,7,3,9,50,80,8,14,7,50,100,4,2,,21,1,0,4,,5,1,0,0,213,HE-FE
