ResponseID,Timestamp_mm_dd_yyyy,Time_seconds,Q109_Informedconsent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing_1,psych_wellbeing_2,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,national_identity_3,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,selfesteem,Q108_attention_check,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1_percentage,risk_perception_2_percentage,political_ideology,moral_circle,health,CRT_1_eurocents,CRT_2_minutes,CRT_3_hours,gender,age,marital,children,employment,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
64380808,4/30/2020,844,1,5,8,8,8,8,9,10,9,0,8,10,10,10,10,10,70,20,10,6,6,0,0,0,10,0,0,0,0,0,2,7,5,5,2,1,10,10,10,10,5,5,10,5,5,5,5,5,5,4,5,7,0,8,0,3,5,5,5,5,5,10,8,5,0,7,6,1,6,5,8,80,80,5,16,5,50,3,4,1,43,2,3,1,3,1,1,1,213
64380942,4/30/2020,1227,1,9,1,7,8,10,6,10,10,6,8,10,4,4,10,10,95,0,5,8,9,5,5,5,10,10,4,1,1,1,4,10,8,6,0,5,9,7,10,7,5,10,10,8,8,6,6,6,6,6,9,6,6,8,0,6,7,1,10,8,2,10,8,3,0,5,5,0,6,7,8,80,80,4,7,5,50,3,.67,2,42,3,4,1,4,2,1,1,213
64381006,4/30/2020,3733,1,8,0,10,8,10,10,10,10,6,3,10,10,10,10,10,70,30,0,4,4,7,5,5,10,10,6,3,5,4,2,10,10,10,0,1,5,5,5,5,5,5,5,5,8,7,8,9,10,10,10,0,0,8,0,5,7,6,5,7,5,9,9,5,0,8,5,5,5,9,9,10,10,8,10,7,50,300,8,2,32,3,1,1,3,1,1,1,213
64381207,4/30/2020,1895,1,9,2,5,9,10,9,10,10,3,10,9,5,5,9,10,0,80,20,10,8,2,5,5,10,10,5,0,0,0,5,10,9,10,10,5,5,5,8,1,1,5,5,7,9,5,8,8,7,4,9,6,3,4,0,1,5,0,2,5,0,7,8,0,0,5,5,1,5,8,7,10,10,5,15,5,25,3,7,2,49,2,2,1,3,1,1,1,213
64381250,4/30/2020,1498,1,10,9,10,10,10,10,10,10,6,10,8,10,8,8,9,80,15,5,5,8,5,5,5,10,10,1,1,1,1,9,10,10,10,0,9,9,10,10,10,8,9,9,9,9,10,5,6,8,6,10,0,9,9,0,3,1,0,5,7,6,8,9,9,0,8,6,0,8,9,9,10,40,5,12,6,25,3,7,2,36,3,3,1,2,1,1,1,213
64381257,4/30/2020,1418,1,10,10,8,9,10,8,10,10,8,10,10,10,10,10,10,70,30,0,7,9,5,5,5,10,8,5,0,0,0,0,10,10,10,0,0,10,7,5,7,5,7,5,7,8,5,5,8,8,6,8,10,7,5,0,0,4,0,4,0,1,10,6,0,0,6,2,0,0,0,10,50,20,8,16,5,50,3,4,2,26,3,2,6,4,1,1,1,213
64381337,4/30/2020,1392,1,8,0,9,7,0,7,9,10,0,10,10,10,5,10,10,0,100,0,9,10,0,0,0,1,1,0,0,0,0,0,10,10,10,0,2,7,7,5,8,5,7,9,10,10,8,9,8,8,7,10,7,3,7,0,5,10,3,5,6,2,8,8,5,2,8,5,2,5,5,8,20,20,5,11,5,25,1,4,2,46,3,3,1,3,1,1,1,213
64381476,4/30/2020,1245,1,7,10,6,7,10,4,5,10,0,8,9,10,8,10,10,10,45,45,10,7,5,5,4,9,9,5,5,5,5,8,10,10,10,0,1,7,6,8,6,8,8,8,9,9,7,7,8,9,6,8,7,5,8,0,2,3,0,7,7,3,7,9,2,0,7,8,9,9,9,5,50,50,5,13,9,25,3,7,2,43,2,3,2,5,1,1,1,213
64381772,4/30/2020,1297,1,5,0,7,9,10,3,3,10,1,4,5,5,3,10,9,50,50,0,4,6,4,5,5,9,6,0,0,0,0,2,8,8,7,2,5,6,4,8,5,4,7,8,6,7,6,5,5,6,5,4,7,8,4,0,2,4,4,5,1,4,7,8,3,2,3,7,4,3,4,8,30,40,5,3,6,25,3,7,2,44,3,3,2,6,1,1,1,213
64381891,4/30/2020,772,1,10,1,9,10,10,8,10,1,5,8,10,10,10,10,10,100,0,0,7,4,10,8,10,10,10,10,2,7,9,0,10,9,10,0,0,0,5,0,0,0,0,5,10,10,6,9,10,10,2,9,10,6,8,0,0,6,0,5,6,0,10,10,0,0,10,10,0,0,0,10,80,80,5,10,6,50,300, ,2,33,1,3,1,3,1,1,1,213
64382118,4/30/2020,3192,1,9,0,9,10,10,9,10,10,10,7,7,9,5,6,9,100,0,0,7,6,0,8,7,10,10,2,1,4,5,0,8,10,8,0,5,5,5,5,5,5,5,5,10,10,9,9,9,7,2,9,0,2,5,0,1,8,5,5,0,0,10,9,7,0,9,5,1,9,7,10,0,50,7,3,7,50,300,4,2,29,3,2,1,3,1,1,1,213
64382121,4/30/2020,1432,1,4,4,4,6,10,6,10,10,2,4,3,4,2,7,7,83,17,0,7,8,1,5,5,6,2,7,3,3,3,2,9,9,9,0,2,9,6,8,6,6,6,9,6,6,6,5,5,9,4,7,6,7,3,0,5,5,6,4,3,5,6,5,4,4,4,4,4,2,5,8,60,60,4,16,7,50,3,4,1,43,3,3,1,5,1,1,1,213
64382136,4/30/2020,1287,1,10,0,8,10,10,10,10,10,7,10,10,10,10,10,10,0,88,12,8,10,6,6,6,10,10,0,0,0,0,3,10,10,10,10,10,10,0,0,4,6,0,0,6,10,7,7,7,7,5,9,8,8,7,0,6,10,0,6,4,6,10,10,9,0,7,0,0,5,7,10,50,50,9,12,6,50,3,4,2,36,3,1,1,5,1,1,1,213
64382158,4/30/2020,1518,1,10,10,8,10,10,10,10,10,7,10,10,10,10,10,10,0,75,25,8,9,0,0,0,10,10,5,5,5,5,0,10,10,10,0,10,5,10,10,5,5,5,5,8,10,8,8,8,8,10,10,10,9,4,0,0,3,0,3,0,5,0,0,10,0,7,5,0,7,7,10,50,50,5,10,7, , , ,2,69,3,2,2,5,1,1,1,213
64382161,4/30/2020,781,1,5,6,5,9,9,9,9,7,3,7,8,4,8,8,5,0,100,0,2,3,5,5,5,10,10,1,1,1,1,0,8,8,8,2,3,5,6,8,7,5,4,7,7,7,7,7,7,7,5,7,5,6,7,0,4,4,0,4,4,1,5,6,4,0,5,6,1,4,6,10,50,50,4,5,5,50,300,4,2,57,3,2,1,5,1,1,1,213
64382171,4/30/2020,719,1,7,6,9,7,9,6,6,10,2,2,6,6,8,7,9,90,8,2,4,7,0,4,1,10,10,1,1,1,6,3,9,9,10,1,3,5,5,5,5,5,5,5,8,8,6,2,6,2,3,10,9,6,3,0,3,4,1,7,8,1,8,9,6,1,1,6,8,1,9,10,80,80,4,8,3,74,3,7,2,36,2,3,1,2,1,1,1,123
64382174,4/30/2020,1982,1,6,8,8,2,10,8,8,10,3,10,3,3,2,4,5,90,1,9,5,7,0,1,0,5,2,5,5,5,5,5,8,8,8,1,5,5,5,5,5,5,5,5,7,7,7,7,9,9,7,8,2,5,5,0,5,5,5,5,5,5,6,5,6,5,6,5,6,5,5,5,10,20,5,1,7,74,3,4,2,47,3,3,1,5,2,1,1,213
64382175,4/30/2020,5162,1,5,5,1,4,0,0,0,3,0,0,2,0,3,2,3,100,0,0,5,5,5,5,5,5,5,5,9,10,9,3,10,8,9,7,5,5,6,8,6,7,7,8,5,5,5,5,6,5,5,7,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,60,60,5,5,8,49,3,5,1,34,1,1,1,4,1,1,2,213
64382179,4/30/2020,2988,1,9,8,9,9,10,9,9,10,7,8,9,10,5,9,9,70,20,10,7,7,6,6,8,9,9,1,0,0,0,1,10,9,9,0,2,7,8,10,10,8,6,10,7,8,7,8,8,8,6,8,7,7,6,0,4,7,0,7,6,6,9,8,5,0,5,7,2,4,4,9,10,30,5,10,4,25,300,4,2,44,3,3,1,3,1,1,1,213
64382188,4/30/2020,1742,1,8,9,7,9,10,9,10,10,10,10,10,10,10,10,10,0,100,0,4,5,5,5,5,10,8,1,0,0,0,0,10,9,10,0,3,7,8,6,7,6,5,8,4,6,6,6,6,6,6,9,3,4,4,0,1,6,1,6,4,2,8,8,0,1,8,5,1,4,4,8,50,70,5,14,7,25,300,8,2,46,3,3,2,4,2,1,1,213
64382205,4/30/2020,2359,1,9,8,10,8,5,5,10,10,6,10,10,10,10,10,10,50,25,25,9,7,5,5,7,10,10,5,0,0,0,5,10,10,10,0,0,10,10,10,5,5,10,10,6,6,10,10,10,9,8,10,5,3,6,0,0,6,0,5,3,0,8,8,5,0,7,8,0,8,8,8,80,80,7,1,7,50,300,4,2,58,2,1,1,5,2,1,1,213
64382218,4/30/2020,3978,1,10,9,10,10,10,10,10,10,4,10,8,5,5,9,10,80,20,0,8,7,5,3,5,10,7,0,1,2,2,7,10,10,10,0,2,6,5,8,5,5,5,7,7,7,7,10,10,7,6,9,6,8,7,0,2,5,4,6,5,4,7,5,7,2,7,5,2,5,7,5,90,90,6,12,7,50,1,3,2,31,1,1,1,6,1,1,1,213
64382263,4/30/2020,1059,1,10,5,10,10,10,10,10,10,10,10,10,10,6,10,10,50,50,0,7,6,5,5,7,8,8,8,8,7,8,5,8,2,2,5,5,5,5,5,5,5,5,5,3,3,7,7,7,7,6,6,6,6,6,0,6,7,4,6,6,4,6,6,6,4,6,6,6,6,6,6,50,50,6,1,6,50,3,4,2,40,2,3,1,6,2,1,1,213
64382303,4/30/2020,1636,1,10,0,10,9,0,10,10,10,9,10,10,10,10,10,10,100,0,0,7,8,8,5,9,10,10,0,0,0,0,1,10,10,8,0,1,8,9,7,9,9,9,8,8,10,9,8,9,10,9,10,2,1,8,0,6,5,0,7,8,0,9,7,0,0,5,7,1,5,5,8,50,60,5,11,6,50,300,2,2,46,3,2,1,5,1,1,1,213
64382318,4/30/2020,1668,1,9,6,10,8,9,10,10,10,4,10,9,5,5,9,5,60,35,5,8,7,5,5,5,10,10,5,5,7,6,4,8,8,8,1,3,6,8,5,5,6,6,6,8,8,7,7,9,9,8,6,3,4,5,0,5,6,3,5,6,3,6,9,1,0,5,6,0,6,8,9,0,10,8,4,7,50,3,7,2,43,3,3,1,2,1,1,1,213
64382451,4/30/2020,885,1,8,10,7,8,10,5,5,10,3,9,10,9,8,10,10,70,25,5,7,8,5,4,5,10,7,1,1,1,1,5,8,8,8,1,1,5,5,5,5,5,5,5,8,8,6,5,7,8,5,7,5,5,6,0,3,5,1,5,5,2,5,8,5,1,8,7,5,5,6,5,10,10,5,16,7,50,300,4,2,34,3,1,1,2,1,1,1,213
64383083,4/30/2020,1933,1,10,0,10,8,10,5,6,10,0,9,10,9,10,10,10,95,5,0,9,8,0,0,0,10,10,0,0,0,0,2,10,10,10,0,7,5,8,10,0,7,0,9,8,8,10,9,10,9,2,10,7,8,8,0,1,5,0,0,5,0,5,9,0,0,5,5,0,5,9,5,40,20,6,8,7,25,3,7,2,59,1,1,1,4,1,1,1,213
64383120,4/30/2020,2849,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,35,35,7,4,10,10,10,10,10,5,0,0,0,6,10,10,10,0,0,7,7,7,7,7,7,7,10,10,8,8,9,10,8,10,2,1,4,0,0,8,5,8,8,0,10,10,10,0,10,10,0,10,10,0,50,50,5,16,8,50,300,4,2,36,3,2,1,4,1,1,1,213
64383130,4/30/2020,1126,1,10,5,10,5,10,10,10,10,7,8,8,5,5,9,9,10,85,5,2,5,7,5,9,10,10,5,1,5,5,6,10,10,10,2,5,8,7,10,5,7,7,7,9,10,5,5,5,5,8,10,0,1,7,0,3,7,5,5,9,3,6,3,5,5,6,10,1,3,7,6,10,10,6,1,9,50,300,4,2,47,1,3,1,4,1,1,1,213
64383156,4/30/2020,1413,1,10,10,10,9,10,5,5,10,5,10,10,10,5,10,10,50,50,0,10,5,5,5,6,6,6,10,6,7,6,5,10,9,9,1,2,5,5,7,5,5,5,7,8,8,8,6,6,8,7,8,8,10,7,0,2,5,0,2,2,2,8,8,0,0,5,0,0,5,5,10,80,80,5,1,7,25,3,2,2,48,1,2,1,4,1,1,1,213
64383182,4/30/2020,2656,1,10,8,10,10,10,8,10,10,8,10,5,8,10,10,10,0,0,100,8,8,2,4,5,10,10,0,0,0,0,2,10,8,8,0,0,10,5,8,5,3,5,10,9,10,8,10,8,10,5,10,7,5,5,0,3,5,3,10,8,5,10,9,8,0,8,8,0,9,8,10,10,10,5,16,6,25,3,7,2,77,3,3,1,3,1,1,1,213
64383197,4/30/2020,862,1,9,1,10,8,10,10,10,10,10,10,10,10,10,10,10,9,90,1,7,7,5,5,5,10,9,7,7,7,7,5,10,10,10,0,0,10,10,10,10,5,10,10,10,10,8,8,8,10,5,8,8,8,8,0,5,5,5,5,5,5,8,8,5,0,8,8,1,5,8,8,90,90,5,16,5,50,300,4,2,33,2,3,1,5,1,1,1,213
64383293,4/30/2020,1062,1,7,10,9,10,10,10,10,10,0,9,9,9,9,9,9,80,10,10,8,8,0,0,0,10,10,0,0,0,0,10,10,10,10,0,0,6,1,8,1,4,1,4,10,10,9,9,9,10,7,10,8,7,8,0,6,8,0,7,6,0,10,6,6,0,3,3,4,1,4,10,50,100,5,16,7,50,300,4,2,30,1,1,1,3,1,1,1,213
64383308,4/30/2020,1035,1,9,8,1,7,10,10,10,10,0,10,6,10,10,10,10,100,0,0,8,7,0,5,2,10,10,0,0,0,0,0,10,10,10,0,0,10,0,10,8,5,8,10,10,10,6,6,8,10,2,8,10,7,10,0,0,6,0,8,8,5,5,5,8,0,3,2,6,0,6,6,20,20,3,16,7,25,300,7,2,28,3,1,1,3,2,1,1,213
64383325,4/30/2020,2052,1,3,5,5,8,9,9,10,10,6,9,6,7,6,6,10,30,50,20,7,7,7,5,6,7,7,8,9,7,8,4,10,7,9,0,5,10,8,8,9,10,8,8,9,9,9,8,8,9,6,8,7,4,8,0,5,5,1,5,6,3,10,10,6,0,8,10,0,10,9,10,10,10,4,16,7,25,3,4,2,48,3,3,1,2,1,1,1,213
64383331,4/30/2020,1251,1,10,0,9,10,10,10,10,10,9,10,10,9,9,10,10,60,30,10,5,6,7,6,5,10,10,0,0,0,0,1,10,10,9,0,0,9,10,10,10,7,10,10,5,8,9,9,9,10,6,9,7,6,6,0,1,5,0,5,5,2,10,10,5,0,9,7,0,10,9,10,50,50,5,15,8,50,3,4,2,60,3,3,1,3,1,1,1,213
64383339,4/30/2020,1654,1,8,9,9,7,9,6,7,7,2,5,6,6,3,6,7,85,10,5,8,7,3,3,4,8,9,2,1,1,1,2,8,8,7,1,2,3,3,4,3,2,4,4,7,8,7,7,8,9,6,8,6,7,7,0,3,6,3,5,6,2,8,8,3,1,6,8,3,4,6,9,60,60,6,16,7,25,3,2,2,61,1,1,1,3,1,1,1,213
64383348,4/30/2020,3929,1,0,1,6,9,1,10,10,10,0,10,10,6,7,10,10,20,47,33,10,9,10,10,4,10,2,6,7,6,7,6,7,7,8,3,7,6,7,7,8,6,6,6,10,10,10,10,10,10,8,8,10,6,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,6,1,7,50,300,16,2,36,3,2,1,5,1,1,1,213
64383357,4/30/2020,1150,1,7,0,0,10,10,10,10,8,0,10,10,0,8,10,10,70,10,20,9,8,5,5,5,6,8,5,0,0,0,3,10,8,10,0,5,9,5,10,7,10,5,9,10,10,10,7,10,10,2,10,7,5,9,0,5,9,5,10,10,1,10,10,8,0,9,9,0,9,9,10,50,50,5,4,9,50,3000,4,2,47,3,3,1,2,2,1,1,213
64383429,4/30/2020,1417,1,8,10,8,10,10,10,10,10,8,9,10,10,10,10,10,70,20,10,5,7,5,1,5,10,10,8,0,1,2,3,9,9,9,0,1,5,5,5,1,5,1,1,7,8,8,8,8,10,6,8,6,4,3,0,2,4,0,3,1,0,10,9,0,0,7,7,1,6,5,10,60,60,8,8,9,50,3,4,2,42,2,1,1,2,1,1,1,213
64383501,4/30/2020,1403,1,10,0,8,6,10,10,10,10,8,10,7,10,4,10,10,80,15,5,2,3,8,3,6,10,9,2,2,2,2,2,10,10,10,0,2,9,9,9,9,1,9,9,10,10,9,3,9,9,4,5,8,8,2,0,0,6,5,5,5,10,8,8,2,0,8,2,0,8,2,6,70,90,7,5,3,50,3, ,2,50,3,2,1,5,1,1,1,213
64383522,4/30/2020,2183,1,8,2,4,5,10,5,5,9,1,7,9,5,5,9,10,64,27,9,5,5,8,5,8,9,9,8,5,8,5,2,9,5,5,1,2,5,5,9,9,5,7,5,4,5,5,5,5,5,5,7,5,5,7,0,5,7,1,7,7,1,8,9,4,2,8,5,8,8,5,8,20,20,5,16,5,50,3,4,2,54,3,3,1,5,1,1,1,213
64383541,4/30/2020,4258,1,10,6,10,10,10,10,10,10,10,10,10,7,7,7,10,0,52,48,8,7,5,5,5,10,7,6,5,6,5,0,10,10,0,2,0,5,5,5,5,5,5,5,10,10,8,8,9,10,8,8,5,0,8,0,1,7,0,0,1,1,7,3,0,0,5,5,7,3,7,7,10,20,5,5,7,50,300,4,2,37,3,4,1,5,2,1,1,213
64383620,4/30/2020,2612,1,8,0,10,8,10,7,9,10,7,10,8,10,10,9,10,0,100,0,8,7,5,5,5,10,10,5,5,5,5,7,10,8,9,2,9,9,9,10,9,10,9,9,8,10,9,6,9,10,3,8,5,5,5,0,6,5,2,6,5,7,8,9,5,0,7,5,8,8,5,8,10,10,5,16,7,50,300,4,2,66,2,3,1,5,1,1,1,213
64383652,4/30/2020,890,1,9,0,8,10,10,8,8,10,5,8,10,10,10,10,10,33,34,33,8,8,6,6,6,10,10,4,4,4,4,10,10,10,10,10,0,6,6,6,6,6,6,6,8,8,8,8,8,8,4,8,4,10,7,0,4,6,4,4,6,5,6,6,4,4,6,6,6,4,6,6,50,50,5,16,6,50,300,4,2,55,1,1,1,3,1,1,1,213
64383673,4/30/2020,1836,1,3,9,4,3,10,8,10,10,6,10,9,3,9,10,10,90,10,0,8,8,1,3,0,10,8,0,0,0,0,5,10,10,8,0,5,8,8,8,8,8,8,8,10,10,9,9,10,8,4,9,4,1,8,0,3,3,1,4,3,1,9,9,3,0,8,8,2,0,3,9,80,80,8,10,9,50,3,4,2,38,2,2,1,0,1,1,2,213
64383707,4/30/2020,1301,1,10,9,8,9,10,10,10,10,9,10,10,9,7,10,10,20,50,30,3,5,6,6,8,10,10,8,6,2,7,6,10,10,9,1,2,10,9,10,10,2,10,10,10,10,9,9,9,10,7,8,9,7,7,0,2,7,4,8,7,7,10,9,9,0,8,9,7,8,9,9,20,80,7,16,7,25,3,4,2,56,2,4,1,5,2,1,1,213
64383713,4/30/2020,894,1,9,0,8,8,10,10,9,10,9,9,10,10,10,10,10,90,5,5,7,7,5,5,5,10,9,6,4,4,6,6,8,7,6,3,6,9,6,8,8,4,4,2,8,8,7,8,7,9,2,7,7,8,3,0,4,6,5,6,4,4,8,8,7,3,8,7,2,8,7,9,60,60,7,16,7,25,3,6,2,60,1,1,1,3,1,1,1,213
64383720,4/30/2020,1519,1,5,0,1,10,0,10,10,10,8,10,5,5,5,5,5,80,20,0,7,7,4,5,6,10,9,1,1,1,1,4,8,8,8,0,4,6,6,7,4,5,6,5,10,10,10,10,9,9,4,10,6,2,7,0,3,5,0,7,5,5,7,6,5,1,6,6,5,5,6,6,70,70,5,14,8,25,3,7,2,31,3,2,1,3,1,1,1,213
64383721,4/30/2020,3778,1,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,80,12,8,6,7,5,10,5,10,10,10,6,5,10,5,10,10,10,5,5,10,7,10,10,10,9,8,7,10,8,8,8,8,10,10,2,8,8,0,7,8,0,8,8,0,10,10,5,0,8,8,0,10,8,10,60,80,5,16,5,50,1,4,2,33,3,1,1,3,1,1,1,213
64383736,4/30/2020,2752,1,2,0,7,8,10,10,10,10,10,10,10,4,10,10,10,0,100,0,7,7,5,5,5,10,1,0,0,0,0,5,10,10,10,0,0,5,5,5,5,5,5,5,5,5,7,7,8,7,5,8,5,3,7,0,2,5,0,5,5,0,5,10,2,0,2,5,2,5,5,8,70,70,1,15,7,25,3,7,2,29,1,1,1,3,1,1,1,213
64383780,4/30/2020,2714,1,9,8,8,10,10,9,9,10,9,6,10,10,10,10,10,80,10,10,10,10,7,6,6,5,4,6,6,6,6,1,10,10,10,1,9,10,7,10,6,5,6,7,10,10,7,7,10,10,9,10,7,0,9,0,0,0,0,0,0,6,9,9,9,0,9,6,2,7,8,10,60,80,5,2,10, ,300,4,2,27,2,1,1,1,1,1,1,213
64383795,4/30/2020,1904,1,10,0,8,10,10,10,10,10,8,9,10,10,10,10,10,85,10,5,3,3,10,10,10,10,10,9,3,4,9,4,9,8,9,2,3,8,4,9,6,3,9,7,3,4,7,8,7,8,9,10,3,0,2,0,2,7,0,1,7,1,10,9,8,0,8,9,0,9,9,10,0,20,7,2,3,50,300,8,2,48,3,1,1,8,2,1,2,213
64383803,4/30/2020,2333,1,10,2,5,5,10,10,10,10,10,10,5,5,10,10,10,0,75,25,10,10,5,5,5,10,10,5,1,1,1,5,10,10,10,0,0,5,5,5,10,5,5,5,10,10,10,10,10,10,5,10,5,5,5,0,0,5,0,5,5,0,10,8,5,0,8,5,8,10,7,10,0,0,7,14,3,25,300,7,2,39,3,4,1,4,2,1,1,213
64383812,4/30/2020,1940,1,6,10,5,9,10,9,9,10,1,5,8,7,3,9,10,0,80,20,2,6,5,5,5,10,7,2,0,0,0,8,10,8,8,10,2,5,5,6,5,5,7,10,5,8,6,5,5,7,4,6,6,6,4,0,4,3,0,5,5,7,8,5,2,0,8,5,3,5,7,8,30,30,5,16,7,50,3,7,2,61,3,4,1,2,1,1,1,213
64383860,4/30/2020,1527,1,3,0,10,10,10,10,10,10,10,10,5,10,5,10,10,50,40,10,3,5,10,5,10,10,10,5,0,5,5,5,10,10,10,0,0,5,5,10,5,5,10,10,10,10,10,5,5,10,5,8,5,2,5,0,0,5,5,3,0,3,10,10,0,0,5,0,10,0,0,10,0,10,5,1,5,50,300,4,2,61,1,2,1,5,1,1,1,213
64383883,4/30/2020,1858,1,8,8,9,9,10,9,8,9,7,10,9,9,9,9,9,10,50,40,4,5,5,5,5,8,7,8,7,6,7,4,10,10,10,4,1,7,7,9,7,6,7,10,9,9,7,7,8,8,8,9,5,6,8,0,3,7,5,7,7,5,8,6,7,3,8,8,9,8,8,7,60,70,6,14,8,50,300,4,2,33,3,3,1,4,1,1,1,213
64383887,4/30/2020,1393,1,8,0,7,7,10,9,9,8,7,6,8,8,9,10,10,50,30,20,6,7,5,7,7,10,9,5,3,3,3,5,10,9,9,1,6,9,8,10,9,9,9,9,8,8,8,8,8,8,7,10,7,7,5,0,5,5,5,6,2,1,10,7,5,9,6,5,1,5,5,9,60,70,5,15,4,50,3,4,2,46,1,1,1,5,1,1,1,213
64383963,4/30/2020,1440,1,5,10,6,9,10,10,10,10,5,8,3,7,0,9,5,62,27,11,8,6,10,10,10,10,10,9,10,10,10,5,10,10,10,2,5,7,10,10,7,6,6,6,8,8,10,10,10,10,9,10,3,3,8,0,3,3,1,5,5,1,10,10,5,0,9,5,1,7,6,10,30,30,3,16,9,50,300,4,2,55,3,2,1,4,1,1,1,213
64383972,4/30/2020,2567,1,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,50,40,10,8,9,5,7,2,10,10,5,0,0,0,9,10,10,9,10,9,5,5,5,5,5,5,5,9,10,10,10,10,10,10,10,4,0,5,0,3,10,0,9,1,0,10,10,1,0,5,5,5,5,5,9,10,50,8,2,7,25,3,4,2,63,1,4,1,5,2,1,1,213
64383978,4/30/2020,1085,1,6,5,3,7,9,9,9,6,6,9,10,10,7,10,10,33,33,34,5,6,7,7,6,10,9,10,4,9,9,2,10,10,10,0,5,7,8,7,9,6,6,8,9,9,5,7,5,5,5,9,7,5,8,0,2,8,2,5,6,3,10,10,5,0,9,2,2,9,8,10,50,60,8,16,5,50,3,5,2,47,3,4,1,5,1,1,1,213
64383988,4/30/2020,826,1,10,5,10,10,10,10,10,10,5,10,10,7,10,10,10,80,20,0,7,8,3,3,3,9,9,0,0,0,0,5,10,10,10,0,5,9,5,9,5,5,5,9,8,8,8,7,8,10,9,9,5,0,8,0,0,5,5,5,5,2,7,5,0,5,5,5,7,5,5,5,70,70,5,5,7,50,1,4,2,60,3,3,1,3,1,1,1,213
64384012,4/30/2020,2081,1,10,1,10,10,10,10,10,10,1,10,5,5,5,5,5,80,20,0,5,5,5,5,5,8,7,5,5,5,5,1,9,9,9,1,1,7,2,10,2,0,2,7,8,10,8,8,8,8,7,7,8,7,5,0,5,5,5,5,5,5,7,9,5,0,5,5,5,7,5,9,10,20,5,16,8,50,300,4,2,40,3,1,1,3,1,1,1,213
64384043,4/30/2020,2060,1,9,9,5,10,10,10,10,10,10,10,10,10,5,10,10,0,80,20,5,8,5,5,10,10,10,6,5,5,5,8,10,10,10,0,0,8,10,10,9,5,5,10,9,10,9,9,9,10,4,10,6,5,6,0,0,6,0,6,5,0,10,10,0,0,7,5,0,8,9,10,60,60,8,14,9,50,3,4,2,49,3,4,1,5,2,1,1,213
64384100,4/30/2020,2102,1,10,0,10,10,10,10,10,10,9,10,10,10,10,10,10,90,10,0,3,3,9,9,9,10,10,5,10,5,10,9,10,10,5,1,5,10,9,10,10,6,10,10,9,9,9,9,9,9,4,10,1,1,8,0,5,9,0,9,9,5,10,9,9,0,9,10,10,9,9,10,100,100,10,9,6,25,3,4,2,64,1,3,5,5,1,1,1,213
64384104,4/30/2020,1185,1,7,5,6,7,7,8,8,8,5,9,5,5,6,6,8,37,37,26,5,5,5,5,5,6,5,6,5,6,6,4,7,6,6,2,5,5,5,5,5,5,5,5,4,6,5,4,5,4,4,6,6,5,5,0,4,6,5,6,5,4,6,4,5,4,6,6,6,5,6,6,20,30,5,16,2,50,300,4,2,56,3,3,6,7,1,1,1,213
64384210,4/30/2020,4050,1,10,8,10,8,10,10,10,10,10,10,8,10,10,10,10,50,40,10,6,7,10,6,7,10,8,5,0,2,8,5,10,8,8,5,5,9,9,5,5,2,2,0,8,8,10,8,10,10,7,9,2,2,7,0,0,5,0,5,7,2,5,7,5,5,7,5,5,7,7,5,20,50,7,13,5,25,300,7,2,65,2,4,1,2,2,1,1,213
64384221,4/30/2020,896,1,8,10,10,10,10,10,10,10,10,10,10,5,5,10,10,90,5,5,10,10,10,10,10,10,10,5,5,5,5,0,10,8,10,0,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,9,0,2,7,0,0,7,0,0,7,0,10,10,0,0,10,10,0,7,10,10,0,100,7,2,8,50,3,4,2,38,3,4,1,3,2,1,1,213
64384250,4/30/2020,1098,1,10,1,10,10,0,10,10,10,10,10,10,10,5,10,10,0,48,52,8,7,5,8,5,10,5,5,0,0,0,8,10,1,5,5,10,5,5,5,5,5,5,5,9,10,10,5,5,10,5,10,2,1,5,0,0,5,5,5,0,5,9,10,3,0,6,10,5,2,5,10,50,60,5,1,10,25,3,8,2,60,1,2,2,5,1,1,1,213
